chr1	203277600	203277800	3	7.21065	-1	16.6504	0
chr3	32860400	32860600	3	9.7008	1	16.1337	0
chr12	1702200	1702400	11	8.55951	1	16.12	0
chr1	203277800	203278000	12	7.66496	1	16.017	0
chr3	157816000	157816200	10	8.22875	1	15.9921	0
chr8	29209400	29209600	10	8.22875	1	15.6686	0
chr17	4545200	4545400	11	9.75818	1	15.5136	0
chr12	42632200	42632400	10	8.52625	1	15.5006	0
chr17	36858400	36858600	10	8.48886	1	15.3796	0
chr1	203275400	203275600	11	7.16993	1	15.333	0
chr1	26738000	26738200	3	8.17974	1	15.325	0
chr17	77770200	77770400	11	8.34275	1	15.3154	0
chr1	51434200	51434400	10	8.48886	1	15.3101	0
chr17	8092000	8092200	11	7.16993	1	15.256	0
chr18	72922800	72923000	10	8.48886	1	15.255	0
chr8	28259000	28259200	2	6.12561	-1	15.2481	0
chr2	231276400	231276600	10	8.48886	1	15.2343	0
chr17	17586200	17586400	10	8.52625	1	15.2039	0
chr17	7759800	7760000	2	6.04312	-1	15.1904	0
chr1	203274600	203274800	10	8.36881	1	15.0924	0
chr2	170336000	170336200	10	8.43243	1	15.0282	0
chr6	137810400	137810600	10	8.52625	1	15.0239	0
chr16	15951800	15952000	10	8.15422	1	15.0236	0
chr6	42016400	42016600	10	8.43243	1	14.9783	0
chr8	67875400	67875600	10	8.15422	1	14.9588	0
chr11	65342400	65342600	11	5.81054	1	14.9494	0
chr11	57226400	57226600	11	7.19301	-1	14.8925	0
chr12	49740000	49740200	10	8.15422	1	14.891	0
chr14	74254600	74254800	11	7.16993	1	14.8826	0
chr8	70980800	70981000	3	8.17974	1	14.8749	0
chr17	36863000	36863200	11	5.81054	1	14.8739	0
chr15	66545200	66545400	10	7.58209	1	14.8295	0
chr10	64578000	64578200	10	7.2919	1	14.8017	0
chr17	17586600	17586800	2	6.374	-1	14.7994	0
chr10	135191800	135192000	10	8.52625	1	14.7977	0
chr17	76353600	76353800	3	6.01361	-1	14.7752	0
chr1	210502000	210502200	10	8.48886	1	14.7563	0
chr3	138658000	138658200	10	7.2919	1	14.7503	0
chr3	181430600	181430800	3	6.61523	1	14.7473	0
chr17	54673600	54673800	10	8.36881	1	14.7388	0
chr14	105947600	105947800	11	6.88365	1	14.7367	0
chr14	51296200	51296400	11	7.16993	1	14.7355	0
chr19	11848800	11849000	10	8.48886	1	14.7221	0
chr1	151694200	151694400	10	8.48886	1	14.7102	0
chr1	156391200	156391400	10	8.15422	1	14.7059	0
chr5	142781800	142782000	11	7.13478	1	14.7055	0
chr1	212872400	212872600	10	8.36881	1	14.7013	0
chr7	100947000	100947200	3	9.73762	1	14.7007	0
chr11	120081800	120082000	10	8.22875	1	14.6973	0
chr5	54516600	54516800	10	7.75259	1	14.6966	0
chr2	234264000	234264200	2	5.63305	-1	14.6937	0
chr22	36903400	36903600	2	6.62373	-1	14.6754	0
chr1	228782600	228782800	10	6.99441	1	14.6746	0
chr5	75380000	75380200	10	8.36881	1	14.6554	0
chr9	20620400	20620600	10	8.36881	1	14.6495	0
chr1	231556600	231556800	10	8.36881	1	14.6485	0
chr17	48041000	48041200	11	8.47018	1	14.6295	0
chr6	137808800	137809000	11	7.16993	1	14.6282	0
chr2	289400	289600	10	7.91807	1	14.6259	0
chr18	32558200	32558400	10	8.36881	1	14.6177	0
chrX	68049000	68049200	10	8.15422	1	14.6165	0
chr9	2018400	2018600	11	7.0806	1	14.5773	0
chr17	7744600	7744800	2	5.06597	-1	14.5646	0
chr1	14026200	14026400	2	5.7966	-1	14.5576	0
chr4	1858800	1859000	10	6.08341	1	14.5521	0
chr10	103534400	103534600	11	5.81054	1	14.5487	0
chr6	28793200	28793400	10	8.30052	1	14.519	0
chr3	107810400	107810600	10	8.43243	1	14.5066	0
chr15	96878800	96879000	12	5.14571	1	14.4964	0
chr1	26740000	26740200	3	9.73762	1	14.4953	0
chr12	1701600	1701800	2	4.6663	-1	14.4936	0
chr15	45815200	45815400	10	8.43243	1	14.4888	0
chr10	8092200	8092400	10	7.83602	1	14.4795	0
chr17	48046400	48046600	10	7.91807	1	14.4774	0
chr17	77005000	77005200	2	6.374	-1	14.4723	0
chr11	118979200	118979400	2	6.70727	-1	14.4717	0
chr6	41515400	41515600	10	8.22875	1	14.4703	0
chr20	25038000	25038200	10	8.30052	1	14.457	0
chr14	57262800	57263000	12	8.9526	1	14.4539	0
chr10	71330600	71330800	11	5.81054	1	14.451	0
chr18	72924000	72924200	10	6.04602	1	14.4424	0
chr1	33816000	33816200	2	5.55153	-1	14.4396	0
chr1	203278000	203278200	3	6.01361	-1	14.4367	0
chr1	23695800	23696000	10	6.04602	1	14.4262	0
chr7	32982400	32982600	10	7.13446	1	14.4242	0
chr6	150359200	150359400	10	8.30052	1	14.419	0
chr16	640800	641000	2	6.70727	-1	14.4175	0
chr15	59730000	59730200	10	8.15422	1	14.4168	0
chr20	2489000	2489200	10	7.25452	1	14.4097	0
chr9	102586200	102586400	10	8.15422	1	14.4057	0
chr17	37321400	37321600	10	8.15422	1	14.3932	0
chr12	6810200	6810400	10	7.06617	1	14.3911	0
chr10	92923800	92924000	10	8.43243	1	14.3871	0
chr17	36858000	36858200	2	5.87861	-1	14.3726	0
chr7	35300000	35300200	12	8.92673	1	14.3622	0
chr2	73141400	73141600	12	8.77295	1	14.359	0
chr10	71331200	71331400	12	7.66496	1	14.3513	0
chr6	106958400	106958600	10	8.15422	1	14.3508	0
chr15	60293600	60293800	11	7.16993	1	14.3479	0
chr1	50882400	50882600	10	8.30052	1	14.3419	0
