chr10	125151031	125151231	9	9.88242	1	17.6438	0
chr10	1048060	1048260	9	9.31897	-1	17.5634	0
chr5	141509433	141509633	14	8.75709	1	17.1804	0
chr8	70068765	70068965	9	8.28003	1	17.1067	0
chr17	48054638	48054838	9	9.31897	-1	16.9946	0
chr16	15971943	15972143	9	8.28003	1	16.8972	0
chr12	54352016	54352216	2	8.33432	1	16.8739	0
chr11	73323155	73323355	9	8.13249	-1	16.8179	0
chr9	95055718	95055918	10	8.68147	1	16.814	0
chrX	152959256	152959456	22	8.42313	-1	16.7574	0
chr2	25982731	25982931	1	8.40471	1	16.6901	0
chr20	40689960	40690160	1	8.40471	1	16.6901	0
chr19	48364343	48364543	1	8.40471	1	16.6901	0
chr19	35740899	35741099	1	8.40471	1	16.6901	0
chr18	32018437	32018637	1	8.40471	1	16.6901	0
chr17	28727582	28727782	1	8.40471	1	16.6901	0
chr16	67521297	67521497	1	8.40471	1	16.6901	0
chr1	28736288	28736488	1	8.40471	1	16.6901	0
chr1	173669461	173669661	1	8.40471	1	16.6901	0
chr4	680611	680811	2	8.33432	1	16.6444	0
chr19	36182898	36183098	11	9.22605	-1	16.5661	0
chr2	219565078	219565278	11	8.04989	-1	16.5369	0
chr11	86954758	86954958	2	8.33432	1	16.5203	0
chr15	77543058	77543258	2	8.28542	-1	16.4853	0
chr20	37519598	37519798	9	6.71214	1	16.4232	0
chr1	8367940	8368140	10	8.78463	-1	16.4139	0
chr16	30892879	30893079	4	8.75324	-1	16.3825	0
chr1	231418654	231418854	4	8.75324	-1	16.3825	0
chr11	62645128	62645328	4	8.75324	-1	16.3825	0
chr5	154192040	154192240	4	8.75324	-1	16.365	0
chr9	131438413	131438613	10	9.30533	1	16.3436	0
chr17	8158682	8158882	11	6.89382	-1	16.3307	0
chr20	58851145	58851345	2	8.33432	1	16.329	0
chr1	201260072	201260272	2	8.33432	1	16.329	0
chr1	162822810	162823010	2	8.33432	1	16.329	0
chr11	113387678	113387878	2	8.33432	1	16.329	0
chr10	70477644	70477844	2	8.33432	1	16.329	0
