chr6	169655104	169655304	1	7.7239	-1	(1,20)	8.82428	-1	35.9317	0
chr4	88277248	88277448	21	5.85343	-1	(13,21)	4.23695	-1	34.0014	0
chr12	80778021	80778221	11	7.17399	1	(11,22)	8.32713	1	33.0585	7.09112e-08
chr14	24311394	24311594	13	7.38219	-1	(13,19)	8.16589	-1	32.9083	7.09112e-08
chr12	116760395	116760595	22	7.30062	1	(2,22)	5.66082	1	32.2618	4.25467e-07
chr1	221716058	221716258	23	5.15992	1	(10,23)	6.03833	1	31.7923	7.80023e-07
chr6	169655304	169655504	13	7.42845	1	(13,20)	9.44061	1	31.7756	7.80023e-07
chr12	32248666	32248866	21	6.27521	-1	(17,21)	6.95575	-1	31.5829	8.50935e-07
chr21	8987767	8987967	19	6.93284	-1	(22,24)	5.16276	1	31.351	1.06367e-06
chr14	24310794	24310994	19	8.63587	-1	(13,19)	12.335	-1	31.3411	1.06367e-06
chr3	87727050	87727250	13	6.76348	1	(4,20)	7.04817	-1	31.2823	1.13458e-06
chr10	90803843	90804043	20	7.23186	-1	(10,20)	8.09208	-1	30.9321	1.63096e-06
chr9	124765521	124765721	16	4.09011	1	(9,16)	3.50923	1	30.9131	1.63096e-06
chr19	17406391	17406591	10	6.02527	-1	(2,10)	4.34988	-1	30.7554	1.9146e-06
chr9	92098518	92098718	18	7.35551	1	(5,9)	6.32972	-1	30.7206	2.05643e-06
chr11	66316529	66316729	10	4.31486	-1	(12,17)	2.4303	1	30.6568	2.19825e-06
chr12	94425424	94425624	21	4.34766	-1	(11,21)	4.39139	-1	30.6304	2.26916e-06
chr3	190150611	190150811	22	8.12571	1	(9,19)	4.04114	-1	30.4711	2.83645e-06
chr3	65356525	65356725	20	6.61236	1	(20,22)	5.04706	1	30.4323	2.83645e-06
chr13	49020464	49020664	20	7.1427	1	(15,20)	6.3002	1	30.3673	3.191e-06
chrX	115888467	115888667	11	8.73094	1	(3,11)	8.21273	1	30.3391	3.26192e-06
chr1	26997709	26997909	14	6.16913	1	(14,22)	5.20291	1	30.3216	3.40374e-06
chr2	120867025	120867225	14	6.17836	-1	(3,14)	3.61758	-1	30.308	3.54556e-06
chr17	43304851	43305051	18	6.4876	-1	(11,19)	8.99868	1	30.2212	4.04194e-06
chr7	150955512	150955712	3	3.95252	-1	(3,12)	2.21644	-1	30.1954	4.11285e-06
chr13	110298853	110299053	13	5.60401	-1	(9,16)	3.74448	1	30.1592	4.11285e-06
chr16	4374199	4374399	9	8.58111	-1	(9,18)	5.35354	-1	30.1567	4.18376e-06
chr19	10577124	10577324	7	5.95843	-1	(1,7)	4.74988	-1	30.1516	4.18376e-06
chr19	36152698	36152898	7	7.31978	-1	(7,22)	8.92428	-1	30.1331	4.3965e-06
chr7	64998222	64998422	21	5.68511	-1	(14,22)	5.23058	1	30.1283	4.3965e-06
chr11	71248354	71248554	9	8.36853	1	(4,10)	6.1293	-1	30.1077	4.46741e-06
chr19	55285632	55285832	13	4.25277	1	(13,16)	2.7702	1	30.0606	4.53832e-06
chr17	38464959	38465159	11	6.4471	-1	(11,18)	7.17633	-1	30.0255	4.89287e-06
chr9	25227002	25227202	18	8.72929	-1	(18,21)	5.57715	-1	29.948	5.38925e-06
chr17	42553382	42553582	12	7.31146	1	(4,19)	12.4392	-1	29.9412	5.46016e-06
chr19	20067991	20068191	15	5.50229	-1	(15,22)	3.70979	-1	29.8495	6.16928e-06
chr9	97037718	97037918	24	6.55544	-1	(11,24)	11.6828	-1	29.6307	8.01297e-06
chr6	169654504	169654704	20	5.79723	-1	(1,20)	6.70783	-1	29.6208	8.15479e-06
chr10	29438071	29438271	21	5.71931	-1	(4,21)	4.11065	-1	29.5796	8.65117e-06
chr1	159929410	159929610	11	4.46601	1	(1,11)	5.48391	1	29.5517	8.8639e-06
chrX	73848765	73848965	20	6.08497	1	(4,20)	9.66503	1	29.5213	9.07664e-06
chr17	40499948	40500148	10	6.26781	-1	(10,16)	3.82967	-1	29.5068	9.21846e-06
chr9	73151684	73151884	9	8.08719	-1	(3,14)	7.60663	1	29.494	9.5021e-06
chr17	945960	946160	12	8.41519	-1	(12,18)	11.3461	-1	29.493	9.64393e-06
chr16	29614879	29615079	18	4.92683	1	(1,19)	5.6712	-1	29.4832	9.85666e-06
chr4	73223083	73223283	9	5.69536	-1	(9,22)	3.27322	-1	29.4829	9.85666e-06
chr20	63941447	63941647	9	6.16995	-1	(9,11)	5.61087	-1	29.4826	9.85666e-06
chr6	152380665	152380865	18	6.46193	-1	(18,22)	10.3968	-1	29.3652	1.07785e-05
chr19	13834186	13834386	9	4.28816	-1	(9,16)	6.73302	-1	29.3419	1.11331e-05
chr15	40906002	40906202	16	5.50555	1	(15,19)	3.07718	-1	29.3233	1.13458e-05
chr5	81901581	81901781	14	3.78656	1	(13,21)	4.23695	-1	29.2789	1.15585e-05
chr19	45766742	45766942	4	4.07088	1	(13,16)	4.07439	-1	29.2683	1.16294e-05
chr17	7579482	7579682	18	6.70756	1	(10,15)	5.53826	-1	29.2494	1.18422e-05
chr4	386211	386411	22	7.30392	1	(1,20)	12.4386	-1	29.2462	1.19131e-05
chr19	1132601	1132801	9	8.48496	1	(9,9)	4.91911	1	29.2321	1.1984e-05
chr21	39386074	39386274	4	6.04773	-1	(4,8)	7.19906	-1	29.1802	1.24095e-05
chr21	34526102	34526302	14	4.48616	1	(4,18)	3.65002	-1	29.1658	1.24095e-05
chr19	48967143	48967343	11	8.45443	-1	(5,11)	10.3887	-1	29.1572	1.25513e-05
