chr2	60781200	60781400	10	9.86839	1	17.1025	6.58696e-08
chr2	172949800	172950000	11	9.24611	-1	17.0414	6.58696e-08
chr6	32944200	32944400	3	9.29917	1	16.4849	6.58696e-08
chr6	107810400	107810600	11	9.24611	-1	16.4316	6.58696e-08
chr17	47653600	47653800	10	7.63717	1	16.3448	6.58696e-08
chr9	139742600	139742800	11	8.33186	-1	15.915	1.31739e-07
chr1	151028200	151028400	3	9.11664	-1	15.9117	1.31739e-07
chr20	57604200	57604400	3	8.98315	1	15.8003	1.31739e-07
chr4	4862400	4862600	11	9.70706	-1	15.8002	1.31739e-07
chr2	176962200	176962400	11	7.87879	-1	15.7781	1.31739e-07
chr3	71773600	71773800	11	9.86674	1	15.7656	1.31739e-07
chr12	127650400	127650600	11	6.98147	-1	15.7101	1.31739e-07
chr4	13546600	13546800	11	9.70706	-1	15.6406	1.31739e-07
chr1	197886600	197886800	12	8.01563	-1	15.6008	1.97609e-07
chr14	61190800	61191000	11	9.24611	-1	15.5966	1.97609e-07
chr4	78979400	78979600	11	9.70706	-1	15.4851	2.63478e-07
chr17	40718600	40718800	3	8.98315	1	15.3668	2.63478e-07
chr12	127650600	127650800	8	6.42419	1	15.3596	2.63478e-07
chr1	145439600	145439800	3	10.0659	-1	15.3456	2.63478e-07
chr5	134369000	134369200	11	8.78767	-1	15.3095	2.63478e-07
chr1	225839800	225840000	11	6.53753	-1	15.2956	2.63478e-07
chr2	63278200	63278400	11	8.33186	-1	15.2909	2.63478e-07
chr16	731800	732000	3	9.29917	1	15.2446	3.29348e-07
chr5	92916200	92916400	11	9.24611	-1	15.2382	3.29348e-07
chr10	102827200	102827400	11	9.24611	-1	15.2275	3.29348e-07
chr17	79827000	79827200	3	8.98315	1	15.1796	3.95218e-07
chr19	49653600	49653800	1	7.14908	1	15.1754	3.95218e-07
chr7	37488400	37488600	1	7.50267	-1	15.1445	3.95218e-07
chr5	114516000	114516200	11	8.33186	-1	15.1055	3.95218e-07
chr4	13550800	13551000	11	7.87879	-1	15.1011	3.95218e-07
chr17	36904000	36904200	11	6.98147	-1	15.085	3.95218e-07
chr11	94963800	94964000	1	6.76698	-1	15.071	3.95218e-07
chr6	29944800	29945000	11	6.98147	-1	15.0589	3.95218e-07
chr12	46761000	46761200	3	9.29917	1	15.0502	3.95218e-07
chr1	150546800	150547000	3	8.17785	-1	15.0401	3.95218e-07
chr6	29912400	29912600	3	10.0659	-1	15.0385	3.95218e-07
chr6	100062000	100062200	11	9.24611	-1	14.9828	3.95218e-07
chr2	119613000	119613200	10	5.47885	1	14.9409	3.95218e-07
chr19	12944400	12944600	12	7.5949	-1	14.94	3.95218e-07
chr3	128206200	128206400	11	6.097	-1	14.9128	3.95218e-07
chr17	8649600	8649800	11	7.53143	1	14.9063	3.95218e-07
chr1	180200200	180200400	11	6.097	-1	14.8894	3.95218e-07
chr2	27603800	27604000	3	8.98315	1	14.884	3.95218e-07
chr5	114505000	114505200	11	8.33186	-1	14.8766	3.95218e-07
chr6	5997000	5997200	11	9.70706	-1	14.8754	3.95218e-07
chr3	185826000	185826200	11	6.53753	-1	14.8687	3.95218e-07
chr16	3014400	3014600	11	7.42861	-1	14.8404	3.95218e-07
chr15	44086400	44086600	6	7.17927	-1	14.8219	3.95218e-07
chr17	37029400	37029600	3	9.29917	1	14.8183	3.95218e-07
chr17	47653800	47654000	11	6.53753	-1	14.8173	3.95218e-07
chr12	54411400	54411600	11	7.42861	-1	14.8169	3.95218e-07
chr8	99957400	99957600	11	6.98147	-1	14.8042	3.95218e-07
chr9	215000	215200	1	7.50267	-1	14.7976	3.95218e-07
chr11	94965200	94965400	11	8.05355	1	14.7826	3.95218e-07
chr11	43601400	43601600	11	7.87879	-1	14.7449	3.95218e-07
chr19	10531000	10531200	12	7.5949	-1	14.7402	3.95218e-07
chr14	53417000	53417200	11	8.33186	-1	14.738	3.95218e-07
chr7	131240400	131240600	11	7.87879	-1	14.7354	3.95218e-07
chr17	47075000	47075200	11	8.33186	-1	14.7167	3.95218e-07
chrX	1510200	1510400	3	6.81857	1	14.7115	3.95218e-07
chr17	36906000	36906200	11	9.24611	-1	14.6881	3.95218e-07
