chr1	7887400	7887600	22	5.81461	1	(7,22)	7.75162	1	31.3871	0
chr1	144994600	144994800	18	6.75941	-1	(11,23)	3.84355	1	30.7761	0
chr8	126138000	126138200	9	2.98291	1	(8,20)	2.3845	-1	29.5493	1.31739e-07
chr5	139722000	139722200	11	6.03751	1	(2,11)	3.65759	1	29.3436	1.97609e-07
chr3	13062800	13063000	16	5.25684	1	(10,16)	3.67603	1	29.3144	1.97609e-07
chr9	34371000	34371200	20	4.84034	1	(20,23)	4.33897	1	29.1753	2.63478e-07
chr20	62369000	62369200	13	5.4763	-1	(9,13)	2.27673	-1	29.1422	2.63478e-07
chr16	46392000	46392200	22	5.1588	-1	(3,21)	3.83718	1	29.0782	3.95217e-07
chr13	99629600	99629800	13	5.27043	1	(1,13)	3.65721	1	29.0245	3.95217e-07
chr19	27738600	27738800	3	3.45743	1	(2,21)	4.30183	-1	28.9743	3.95217e-07
chr19	53439600	53439800	20	4.4873	-1	(7,18)	3.14234	1	28.8806	3.95217e-07
chr18	108400	108600	3	6.42748	1	(3,21)	7.95916	1	28.8772	3.95217e-07
chr2	231094800	231095000	4	5.979	-1	(16,22)	2.88551	1	28.8551	4.61087e-07
chr8	622800	623000	11	6.4308	-1	(20,22)	3.83942	1	28.8143	5.26956e-07
chr16	4110200	4110400	15	5.37241	-1	(20,21)	5.20842	1	28.7782	5.26956e-07
chr19	38876000	38876200	11	7.24064	-1	(6,24)	4.17447	1	28.7159	5.92826e-07
chr7	64460600	64460800	20	6.65567	-1	(15,20)	2.38762	-1	28.6831	5.92826e-07
chr3	13062600	13062800	17	4.94658	1	(17,23)	3.37343	1	28.655	6.58695e-07
chr19	45975000	45975200	23	5.89122	-1	(19,24)	5.97222	1	28.6482	7.24565e-07
chr16	88602000	88602200	11	6.48031	1	(4,11)	7.17768	1	28.622	7.24565e-07
chr15	40396600	40396800	14	5.09526	1	(9,16)	4.2759	-1	28.6142	7.90434e-07
chr18	108200	108400	22	5.97747	-1	(3,21)	7.44631	1	28.5965	7.90434e-07
chr3	156533400	156533600	9	5.11223	1	(1,9)	3.89567	1	28.5696	7.90434e-07
chr19	47988400	47988600	16	6.06756	1	(11,16)	4.05823	1	28.5517	7.90434e-07
chrX	318800	319000	13	3.90536	-1	(18,20)	2.12709	1	28.5427	7.90434e-07
chr17	78652600	78652800	12	6.22138	1	(12,15)	6.51673	1	28.5277	7.90434e-07
chr14	91593800	91594000	20	4.24933	1	(6,10)	2.5835	-1	28.5113	7.90434e-07
