chr9	137242348	137242548	3	10.4679	1	10.4679
chr9	136726948	136727148	3	10.4679	1	10.4679
chr9	133349345	133349545	3	10.4679	1	10.4679
chr9	128685321	128685521	3	10.4679	1	10.4679
chr9	127450521	127450721	3	10.4679	1	10.4679
chr9	124860721	124860921	3	10.4679	1	10.4679
chr8	47961640	47961840	3	10.4679	1	10.4679
chr8	144791615	144791815	3	10.4679	1	10.4679
chr7	5529569	5529769	3	10.4679	1	10.4679
chr7	44985401	44985601	3	10.4679	1	10.4679
chr7	150369911	150370111	3	10.4679	1	10.4679
chr7	131555041	131555241	3	10.4679	1	10.4679
chr7	100099777	100099977	3	10.4679	1	10.4679
chr6	73520477	73520677	3	10.4679	1	10.4679
chr6	44249263	44249463	3	10.4679	1	10.4679
chr6	37172624	37172824	3	10.4679	1	10.4679
chr6	36597223	36597423	3	10.4679	1	10.4679
chr6	35470423	35470623	3	10.4679	1	10.4679
chr6	34425023	34425223	3	10.4679	1	10.4679
chr6	32975023	32975223	3	10.4679	1	10.4679
chr6	31837823	31838023	3	10.4679	1	10.4679
chr6	31540423	31540623	3	10.4679	1	10.4679
chr6	30722623	30722823	3	10.4679	1	10.4679
chr6	131950060	131950260	3	10.4679	1	10.4679
chr5	181243000	181243200	3	10.4679	1	10.4679
chr5	178206399	178206599	3	10.4679	1	10.4679
chr5	177515799	177515999	3	10.4679	1	10.4679
chr5	139276111	139276311	3	10.4679	1	10.4679
chr5	12662888	12663088	3	10.4679	1	10.4679
chr4	52713833	52714033	3	10.4679	1	10.4679
chr4	137529646	137529846	3	10.4679	1	10.4679
chr4	10115576	10115776	3	10.4679	1	10.4679
chr3	51994784	51994984	3	10.4679	1	10.4679
chr3	50320169	50320369	3	10.4679	1	10.4679
chr3	46580910	46581110	3	10.4679	1	10.4679
chr3	186784211	186784411	3	10.4679	1	10.4679
chr3	181713212	181713412	3	10.4679	1	10.4679
chr3	109333153	109333353	3	10.4679	1	10.4679
chr2	70088468	70088668	3	10.4679	1	10.4679
chr2	43225461	43225661	3	10.4679	1	10.4679
chr2	3576610	3576810	3	10.4679	1	10.4679
chr22	39523395	39523595	3	10.4679	1	10.4679
chr22	39318395	39318595	3	10.4679	1	10.4679
chr2	231712490	231712690	3	10.4679	1	10.4679
chr2	202036077	202036277	3	10.4679	1	10.4679
chr20	62304344	62304544	3	10.4679	1	10.4679
chr20	49283063	49283263	3	10.4679	1	10.4679
chr20	38433957	38434157	3	10.4679	1	10.4679
chr20	2654154	2654354	3	10.4679	1	10.4679
chr19	8322716	8322916	3	10.4679	1	10.4679
chr19	799400	799600	3	10.4679	1	10.4679
chr19	58546433	58546633	3	10.4679	1	10.4679
chr19	58388233	58388433	3	10.4679	1	10.4679
chr19	58229834	58230034	3	10.4679	1	10.4679
chr19	5691989	5692189	3	10.4679	1	10.4679
chr19	55406432	55406632	3	10.4679	1	10.4679
chr19	55387632	55387832	3	10.4679	1	10.4679
chr19	54202132	54202332	3	10.4679	1	10.4679
chr19	49489743	49489943	3	10.4679	1	10.4679
chr19	48617743	48617943	3	10.4679	1	10.4679
chr19	41861131	41861331	3	10.4679	1	10.4679
chr19	3984202	3984402	3	10.4679	1	10.4679
chr19	35250297	35250497	3	10.4679	1	10.4679
chr19	2271801	2272001	3	10.4679	1	10.4679
chr19	18572990	18573190	3	10.4679	1	10.4679
chr19	17861791	17861991	3	10.4679	1	10.4679
chr19	15199189	15199389	3	10.4679	1	10.4679
chr19	1439801	1440001	3	10.4679	1	10.4679
chr19	1274801	1275001	3	10.4679	1	10.4679
chr19	1251801	1252001	3	10.4679	1	10.4679
chr1	85582717	85582917	3	10.4679	1	10.4679
chr17	82096324	82096524	3	10.4679	1	10.4679
chr17	81510774	81510974	3	10.4679	1	10.4679
chr17	76736318	76736518	3	10.4679	1	10.4679
chr17	75778719	75778919	3	10.4679	1	10.4679
chr17	7574682	7574882	3	10.4679	1	10.4679
chr17	41690148	41690348	3	10.4679	1	10.4679
chr17	38852547	38852747	3	10.4679	1	10.4679
chr17	28721782	28721982	3	10.4679	1	10.4679
chr16	89562392	89562592	3	10.4679	1	10.4679
chr16	88805192	88805392	3	10.4679	1	10.4679
chr1	67429317	67429517	3	10.4679	1	10.4679
chr16	31182679	31182879	3	10.4679	1	10.4679
chr16	30067279	30067479	3	10.4679	1	10.4679
chr16	29808679	29808879	3	10.4679	1	10.4679
chr1	62197128	62197328	3	10.4679	1	10.4679
chr16	2153799	2153999	3	10.4679	1	10.4679
chr16	1964199	1964399	3	10.4679	1	10.4679
chr15	84604169	84604369	3	10.4679	1	10.4679
chr15	63044601	63044801	3	10.4679	1	10.4679
chr15	43793602	43793802	3	10.4679	1	10.4679
chr14	68790483	68790683	3	10.4679	1	10.4679
chr14	49584482	49584682	3	10.4679	1	10.4679
chr1	44777328	44777528	3	10.4679	1	10.4679
chr1	43360129	43360329	3	10.4679	1	10.4679
chr14	21525466	21525666	3	10.4679	1	10.4679
chr14	103520663	103520863	3	10.4679	1	10.4679
chr1	39575128	39575328	3	10.4679	1	10.4679
chr13	80337465	80337665	3	10.4679	1	10.4679
chr13	55578065	55578265	3	10.4679	1	10.4679
