chr7	5528569	5528769	3	10.5406	1	10.5406
chr6	36596823	36597023	3	10.5406	1	10.5406
chr6	32974823	32975023	3	10.5406	1	10.5406
chr3	186785011	186785211	3	10.5406	1	10.5406
chr17	41690148	41690348	3	10.5406	1	10.5406
chr14	69768483	69768683	3	10.5406	1	10.5406
chr11	65504529	65504729	3	10.5406	1	10.5406
chr1	145995068	145995268	3	10.5406	1	10.5406
chr10	3781808	3782008	3	10.5406	1	10.5406
chr22	39521795	39521995	3	10.0625	1	10.1926
chr2	136115630	136115830	3	10.0625	1	10.1926
chr19	3984002	3984202	3	10.0625	1	10.1926
chr17	64504482	64504682	3	10.0625	1	10.1926
chr16	89561792	89561992	3	10.0625	1	10.1926
chr14	35403194	35403394	3	10.0625	1	10.1926
chr1	35190799	35190999	3	10.0625	1	10.1926
chr1	203309072	203309272	3	10.0625	1	10.1926
chr1	150575724	150575924	3	10.0625	1	10.1926
chr6	30616623	30616823	3	10.0625	1	10.1877
chr17	75778519	75778719	3	10.0625	1	10.1877
chr20	35740478	35740678	3	10.0625	1	10.1573
chr17	81511574	81511774	3	10.0625	1	10.1573
chr11	64776928	64777128	3	10.0625	1	10.1573
chr11	123060492	123060692	3	10.0625	1	10.1573
chr8	98941372	98941572	11	10.1045	1	10.1045
chr5	55232572	55232772	11	10.1045	1	10.1045
chr19	10291924	10292124	11	10.1045	1	10.1045
chr15	67835262	67835462	11	10.1045	1	10.1045
chr15	28096454	28096654	11	10.1045	1	10.1045
chr1	212607658	212607858	11	10.1045	1	10.1045
chr11	57458927	57459127	11	10.1045	1	10.1045
chr6	1625365	1625565	11	9.6438	1	9.93166
chr6	149964464	149964664	11	9.6438	1	9.93166
chr6	149938664	149938864	11	9.6438	1	9.93166
chr4	112523244	112523444	11	9.6438	1	9.93166
chr2	118223824	118224024	11	9.6438	1	9.93166
chr16	3183200	3183400	11	9.6438	1	9.93166
chr1	50424528	50424728	11	9.6438	1	9.93166
chr7	26197180	26197380	3	9.5867	1	9.92707
chr14	68789283	68789483	3	9.5867	1	9.92707
chr2	43223661	43223861	3	9.5867	1	9.91713
chr6	30490423	30490623	3	9.5867	1	9.85637
chr5	179621799	179621999	3	9.5867	1	9.85637
chr5	172769397	172769597	3	9.5867	1	9.85637
chr14	103335663	103335863	3	9.5867	1	9.85637
chr12	124913654	124913854	3	9.5867	1	9.85637
chr2	169362890	169363090	11	9.18548	1	9.84121
chr6	99603924	99604124	11	9.6438	1	9.82608
chr4	4860673	4860873	11	9.6438	1	9.82608
chr3	129975157	129975357	11	9.6438	1	9.82608
chr15	76340459	76340659	11	9.6438	1	9.82608
chr13	113759627	113759827	11	9.6438	1	9.82608
chr1	155081724	155081924	11	9.6438	1	9.82608
chr1	148843983	148844183	11	9.6438	1	9.82608
chr6	89083481	89083681	3	9.5867	1	9.81172
chr3	157158611	157158811	3	9.5867	1	9.81172
chr19	18278990	18279190	3	9.5867	1	9.81172
chr17	7574282	7574482	3	9.5867	1	9.81172
chr17	4946505	4946705	3	9.5867	1	9.81172
chr19	39408360	39408560	3	9.5867	1	9.80675
chr9	63817066	63817266	11	9.6438	1	9.79551
chr10	27743071	27743271	11	8.72968	1	9.78346
chr5	55173572	55173772	11	9.6438	1	9.76901
chr2	172095272	172095472	11	9.6438	1	9.76901
chr20	21100559	21100759	11	9.6438	1	9.76901
chr13	27791263	27791463	11	8.2765	1	9.74795
chr8	66962965	66963165	11	9.6438	1	9.73863
chr4	78058246	78058446	11	9.6438	1	9.73863
chr2	74498673	74498873	11	9.6438	1	9.73863
chr20	38731357	38731557	11	9.6438	1	9.73863
chr11	76206756	76206956	11	9.6438	1	9.73863
chr6	30006623	30006823	11	6.93402	1	9.73511
chr9	1048000	1048200	11	7.82607	1	9.72976
chr4	112515644	112515844	11	7.82607	1	9.72976
chr15	60006601	60006801	11	7.82607	1	9.72976
chr1	50424328	50424528	10	5.66643	1	9.71649
chr6	29944823	29945023	3	9.5867	1	9.7087
chr6	116278237	116278437	3	9.5867	1	9.70363
chr12	92143024	92143224	3	9.11345	1	9.67929
chr9	74497284	74497484	10	7.16579	1	9.66257
chr6	99614324	99614524	11	9.18548	1	9.65563
chr2	72916871	72917071	11	9.18548	1	9.63005
chr2	70887470	70887670	11	9.18548	1	9.63005
chr2	219497678	219497878	11	9.18548	1	9.63005
chr17	50559839	50560039	11	9.18548	1	9.63005
chr15	52804803	52805003	11	9.18548	1	9.63005
chr1	197918070	197918270	11	9.18548	1	9.63005
chr10	110643242	110643442	11	9.18548	1	9.63005
chr8	79765565	79765765	11	9.18548	1	9.59856
chr14	60724082	60724282	11	9.18548	1	9.59856
chr2	200861277	200861477	3	9.11345	1	9.58815
chr20	43459160	43459360	3	9.11345	1	9.58815
chr1	234607454	234607654	3	9.11345	1	9.58815
chr12	12720066	12720266	3	9.11345	1	9.58815
chr6	5996767	5996967	11	9.18548	1	9.56818
chr5	73448775	73448975	11	9.18548	1	9.56818
chr2	174326872	174327072	11	9.18548	1	9.56818
chr2	111118223	111118423	11	9.18548	1	9.56818
chr1	228648053	228648253	11	9.18548	1	9.56818
chr10	42753552	42753752	11	9.18548	1	9.56818
