chr19	36544898	36554898	20
chr19	56540231	56550231	20
chr19	58236434	58246434	20
chr19	52311347	52321347	20
chr19	56406831	56416831	20
chr19	58130033	58140033	20
chr19	9414524	9424524	20
chr9	96758118	96768118	20
chr12	133143614	133153614	20
chr19	52015547	52025547	20
chr19	36534698	36544698	20
chr15	25077853	25087853	20
chr5	178712199	178722199	20
chr5	180247200	180257200	20
chr12	132940014	132950014	20
chr19	36749898	36759898	20
chr12	133082414	133092414	20
chr19	37234098	37244098	20
chr5	180257400	180267400	20
chr19	51891547	51901547	20
chr15	25067653	25077653	20
chr12	133183014	133193014	20
chr19	43835048	43845048	20
chr15	25088053	25098053	20
chr16	68552097	68562097	20
chr12	133000814	133010814	20
chr19	58246634	58256634	20
chr4	71308	81907	20
chr19	51965347	51975347	20
chr19	14711788	14721788	20
chr12	133096614	133106614	20
chr19	52374347	52384347	20
chr19	52548147	52558147	20
chr19	36824698	36834698	20
chr19	9293524	9303524	20
chr19	9560324	9570324	20
chr19	57538632	57548632	20
chr19	37423698	37433698	20
chr19	37564298	37574298	20
chr7	6686569	6696569	20
chr19	44490349	44500948	1
chr17	5084505	5094505	20
chr19	52033147	52043147	20
chr19	36513498	36523498	20
chr19	52063547	52073547	20
chr19	37379098	37389098	20
chr19	36616098	36626098	20
chr12	133037014	133047014	1
chr19	56568231	56578432	4
chr19	52116547	52126547	20
chr19	37088898	37098898	20
chr19	8811524	8821524	20
chr19	36713498	36723498	20
chr8	144835215	144845215	20
chr19	57990232	58000232	20
chr2	95144055	95154055	20
chr19	37577698	37587899	20
chr19	20543794	20553794	20
chr16	3221200	3231200	20
chr19	7074989	7084989	20
chr19	11941385	11951385	20
chr19	9525924	9535924	20
chr19	19707191	19717191	20
chr19	53343947	53353947	20
chr19	51992547	52002547	20
chr19	57746632	57756632	1
chr19	52405347	52415347	20
chr19	36636298	36646298	20
chr7	138554655	138564655	20
chr19	44327047	44337047	20
chr12	133132414	133142414	20
chr19	12269385	12279385	20
chr19	37152298	37162298	20
chr19	9335324	9345324	20
chr19	57924032	57934032	20
chr12	132988214	132998214	20
chr19	58185433	58195433	20
chr19	37106298	37116298	20
chr5	178878599	178888599	20
chr2	95210452	95220452	20
chr19	24116798	24126798	20
chr19	57633632	57643632	20
chr19	36646498	36656498	20
chr19	23344598	23354598	20
chr15	25046453	25056453	20
chr19	57973832	57983832	20
chr19	52949947	52959947	20
chr22	30968814	30978814	1
chr16	3306400	3316400	20
chr19	44476983	44487790	20
chr16	3401600	3411600	20
chr16	3386600	3396600	20
chr19	53237147	53247147	20
chr19	21807198	21817198	20
chr12	132925214	132935214	20
chr4	425811	435811	20
chr5	179026599	179036599	20
chr19	58196433	58206433	20
chr19	36889498	36899498	20
chr19	36870698	36880698	20
