chr21	10710856	10735856	12
chr15	25050053	25075053	12
chr2	89816190	89841190	14
chr21	10380856	10405856	12
chr4	49632983	51794034	14
chr19	1248201	1273201	8
chr19	1250201	1275201	8
chr10	41841408	41866408	14
chr19	58190033	58215234	12
chr10	38511072	38582069	12
chr22	36319755	36344755	8
chr4	49096183	49121183	12
chr11	31798252	31823453	14
chr3	134350958	134375958	1
chr10	38836669	41693608	12
chr10	42296552	42321552	12
chr1	90705843	90730843	14
chr3	75717449	75742449	12
chr20	30416924	31239997	12
chr10	100727643	100752643	15
chr10	123130684	123155684	1
chr2	176079272	176104272	14
chr19	58242634	58267634	12
chr11	65484929	65509929	8
chr7	155447505	155472505	14
chr11	118905691	118930691	1
chr11	44302450	44327450	14
chr17	79790201	79815201	1
chr17	79789201	79814201	1
chr10	8032837	8057837	14
chr14	36502595	36527595	14
chr4	10092776	10117776	1
chr9	123996921	124021921	14
chr10	41866608	42107952	14
chr11	65486729	65511729	8
chr15	67816662	67841662	14
chr2	44931061	44956061	14
chr12	133042814	133067814	12
chr2	172082072	172107072	14
chr19	58116033	58141033	12
chr16	34132133	34157133	14
chr10	101120843	101145843	14
chr9	37019003	37044003	14
chr15	52782803	52807803	14
chr7	156999106	157024106	14
chr10	101213843	101238843	14
chr19	57968032	57993032	12
chr2	118835024	118860024	14
chr12	121793094	121818094	1
chr17	48730838	48755838	15
chr12	121792894	121817894	1
chr17	48610038	48635038	14
chr21	36688500	36713500	14
chr17	36928100	36954100	1
chr4	13522976	13547976	14
chr6	99595324	99620324	14
chr14	36643795	36668795	14
chr2	176104472	176129472	14
chr8	11688491	11713491	14
chr7	1224164	1249164	15
chr22	36308754	36333955	8
chr2	218979878	219004878	14
chr1	18628506	18653506	15
chr19	44473383	44500948	1
chr6	108153796	108178796	14
chr19	1744801	1769801	15
chr19	38647160	38672160	1
chr10	99519243	99544243	14
chr4	4851073	4876073	14
chr13	78585865	78610865	14
chr17	7218681	7243681	1
chr7	97002888	97027888	14
chr2	132254427	132279427	14
chr5	88670582	88695783	14
chr5	77623975	77648975	14
chr2	222288881	222313881	14
chr7	62333949	62358949	12
chr8	143929032	143954032	1
chr4	84479647	84504647	14
chr4	49140983	49165983	12
chr17	7228481	7253481	1
chr15	89356569	89381569	14
chr13	112051486	112076486	16
chr2	72905671	72930671	14
chr12	133098814	133123814	12
chr15	96321371	96346371	1
chr12	53928216	53953216	16
chr10	117530889	117555889	14
chr13	99967746	99992746	15
chr17	7559883	7585082	1
chr16	86492794	86517794	14
chr4	430611	455611	12
chr21	10325656	10350656	14
chr5	173227397	173252397	14
chr4	8854274	8879274	14
chr1	150555724	150580724	1
chr19	39389960	39414960	1
chr9	93938118	93963118	14
chr2	70882670	70907670	14
chr7	6674769	6699769	12
