chr7	64983400	65013400	12
chr10	41846800	41876800	14
chr11	70404800	70434800	15
chr16	46380200	46410200	14
chr5	49583400	49613400	12
chr16	46370200	46400200	14
chr19	56524600	56554600	12
chr16	34575200	34605200	12
chr10	97634800	97664800	8
chr19	52441000	52471000	12
chr19	57460800	57490800	12
chr16	46390200	46420200	14
chr4	49638000	49668000	12
chr21	8207800	8237800	14
chr8	141019800	141049800	15
chr19	9396600	9426600	12
chr22	49949600	49979600	8
chr5	179808400	179838400	1
chr5	141307800	141337800	12
chr19	1454400	1484400	15
chr1	1527000	1557000	15
chr20	31050200	31080200	12
chr16	88957200	88987200	15
chr1	44789600	44819600	8
chr5	49647200	49677200	12
chr19	57603800	57633800	12
chr11	47358400	47388400	8
chr12	193200	223200	3
chr9	124253000	124283000	8
chr7	101153600	101183600	15
chr16	57519800	57549800	15
chr19	49479000	49509000	1
chr19	54190400	54220400	8
chr20	49268000	49298000	1
chr16	30053000	30083000	8
chr11	1839600	1869600	10
chr17	7564000	7594000	8
chr2	19340200	19370200	15
chr19	9344000	9374000	12
chr22	37286600	37316600	8
chr14	68776600	68806600	1
chr19	58040800	58070800	12
chr17	79795600	79825600	15
chr10	3765800	3795800	8
chr4	49101200	49131200	12
chr22	45219400	45249400	8
chr11	68025400	68055400	8
chr1	111177800	111207800	8
chr9	131610000	131640000	8
chr3	93451200	93481200	14
chr21	43760400	43790400	10
chr7	128874400	128904400	14
chr11	65762200	65792200	8
chr12	123926800	123956800	12
chr1	26265600	26295600	8
chr12	48960200	48990200	15
chr19	44433400	44463400	2
chr1	206897200	206927200	14
chr1	35174000	35204000	1
chr11	1742400	1772400	8
chr13	45323200	45353200	1
chr6	31528600	31558600	1
chr4	76181200	76211200	8
chr5	178876600	178906600	14
chr14	77014000	77044000	1
chr3	44702200	44732200	12
chr1	43959800	43989800	8
chr11	191400	221400	1
chr11	123045400	123075400	1
chr16	34562400	34592400	12
chr19	37798200	37828200	12
chr17	38880200	38910200	8
chr1	27871600	27901600	8
chr19	37534600	37564600	12
chr17	75766600	75796600	1
chr16	68345600	68375600	11
chr20	1884400	1914400	8
chr7	129105400	129135400	10
chr22	17089000	17119000	8
chr9	99809800	99839800	1
chrX	39418000	39448000	10
chr11	67387200	67417200	1
chr3	157141800	157171800	1
chr13	99965800	99995800	14
chr19	56558000	56588000	12
chr19	37488000	37518000	14
chr9	113039800	113069800	14
chr3	138927400	138957400	14
chr14	23066800	23096800	8
chr16	84982600	85012600	8
chr19	36321200	36351200	12
chr10	101121000	101151000	15
chr1	37463400	37493400	8
chr14	100324200	100354200	8
chr19	1256600	1286600	8
chr3	14399600	14429600	8
chr1	26537000	26567000	8
chr21	8220600	8250600	14
chr19	51877000	51907000	12
chr19	40787600	40817600	1
