chr20	49280000	49280200	3	9.23384	1	(3,8)	7.32652	1	13.4132
chr20	49280400	49280600	8	6.80792	1	(3,8)	8.61448	1	12.9524
chr2	136115400	136115600	3	12.2202	1	(3,3)	11.5861	1	12.8543
chr7	5528400	5528600	3	12.8207	1	(3,3)	12.8207	1	12.8207
chr6	36596800	36597000	3	12.8207	1	(3,3)	12.8207	1	12.8207
chr6	32974800	32975000	3	12.8207	1	(3,3)	12.8207	1	12.8207
chr6	31355600	31355800	3	12.8207	1	(3,3)	12.8207	1	12.8207
chr6	30616800	30617000	3	12.8207	1	(3,3)	12.8207	1	12.8207
chr6	30491400	30491600	3	12.8207	1	(3,3)	12.8207	1	12.8207
chr3	186785000	186785200	3	12.8207	1	(3,3)	12.8207	1	12.8207
chr22	39521400	39521600	3	12.8207	1	(3,3)	12.8207	1	12.8207
chr19	39408600	39408800	3	12.8207	1	(3,3)	12.8207	1	12.8207
chr17	75778400	75778600	3	12.8207	1	(3,3)	12.8207	1	12.8207
chr17	41690000	41690200	3	12.8207	1	(3,3)	12.8207	1	12.8207
chr14	69768400	69768600	3	12.8207	1	(3,3)	12.8207	1	12.8207
chr14	35403200	35403400	3	12.8207	1	(3,3)	12.8207	1	12.8207
chr1	203307800	203308000	3	12.8207	1	(3,3)	12.8207	1	12.8207
chr11	65504400	65504600	3	12.8207	1	(3,3)	12.8207	1	12.8207
chr1	150577200	150577400	3	12.8207	1	(3,3)	12.8207	1	12.8207
chr1	145994600	145994800	3	12.8207	1	(3,3)	12.8207	1	12.8207
chr10	3781800	3782000	3	12.8207	1	(3,3)	12.8207	1	12.8207
chr6	10412200	10412400	10	9.48724	1	(10,10)	6.76743	1	12.6186
chr9	74497200	74497400	10	9.36554	1	(10,10)	6.76743	1	12.5923
chr2	229180600	229180800	11	7.62118	1	(8,11)	7.82685	1	12.53
chr14	87771200	87771400	11	7.62118	1	(8,11)	7.82685	1	12.53
chr2	132271600	132271800	11	8.07424	1	(8,11)	7.42076	1	12.5187
chr17	35151000	35151200	11	8.07424	1	(8,11)	7.42076	1	12.5187
chr5	71850800	71851000	11	7.15876	1	(8,11)	8.09849	1	12.5096
chr21	8988400	8988600	11	7.15876	1	(8,11)	8.09849	1	12.5096
chr13	27459600	27459800	11	7.15876	1	(8,11)	8.09849	1	12.5096
chr6	58452600	58452800	11	8.51963	1	(8,11)	6.88198	1	12.4767
chr7	150520000	150520200	3	8.81771	1	(3,3)	5.57058	1	12.4723
chr8	69690000	69690200	11	6.68554	1	(8,11)	8.23457	1	12.4566
chr2	132277000	132277200	11	6.20032	1	(8,11)	8.23457	1	12.3707
chr7	26197000	26197200	3	11.9589	1	(3,3)	11.5861	1	12.3318
chr6	89083400	89083600	3	11.9589	1	(3,3)	11.5861	1	12.3318
chr6	29944800	29945000	3	11.9589	1	(3,3)	11.5861	1	12.3318
chr5	172769200	172769400	3	11.9589	1	(3,3)	11.5861	1	12.3318
chr5	132487600	132487800	3	11.9589	1	(3,3)	11.5861	1	12.3318
chr3	157158600	157158800	3	11.9589	1	(3,3)	11.5861	1	12.3318
chr3	101851800	101852000	3	11.9589	1	(3,3)	11.5861	1	12.3318
chr19	3984000	3984200	3	11.9589	1	(3,3)	11.5861	1	12.3318
chr17	64504400	64504600	3	11.9589	1	(3,3)	11.5861	1	12.3318
chr16	89561600	89561800	3	11.9589	1	(3,3)	11.5861	1	12.3318
chr15	81301000	81301200	3	11.9589	1	(3,3)	11.5861	1	12.3318
chr1	35190600	35190800	3	11.9589	1	(3,3)	11.5861	1	12.3318
chr1	91387400	91387600	11	9.3962	1	(11,11)	6.68723	1	12.3086
chr6	31270800	31271000	3	11.9409	1	(3,3)	11.5861	1	12.2958
chr6	159041800	159042000	3	11.9409	1	(3,3)	11.5861	1	12.2958
chr5	179621600	179621800	3	11.9409	1	(3,3)	11.5861	1	12.2958
chr2	85324800	85325000	3	11.9409	1	(3,3)	11.5861	1	12.2958
chr20	35740400	35740600	3	11.9409	1	(3,3)	11.5861	1	12.2958
chr17	81511400	81511600	3	11.9409	1	(3,3)	11.5861	1	12.2958
chr17	4946400	4946600	3	11.9409	1	(3,3)	11.5861	1	12.2958
chr15	44714200	44714400	3	11.9409	1	(3,3)	11.5861	1	12.2958
chr12	92143600	92143800	3	11.9409	1	(3,3)	11.5861	1	12.2958
chr1	234607400	234607600	3	11.9409	1	(3,3)	11.5861	1	12.2958
chr12	12720000	12720200	3	11.9409	1	(3,3)	11.5861	1	12.2958
