chr21	10688656	10738656	12
chr10	41839408	42105752	14
chr15	25046253	25096253	12
chr10	38485472	38581469	12
chr21	10364256	10414256	12
chr10	38811669	41693608	12
chr2	89787797	89844190	14
chr2	176067072	176117072	14
chr19	58165433	58215634	3
chr10	100708043	100758043	15
chr12	53925416	53975416	14
chr16	34124533	34174533	14
chr19	58227834	58277834	7
chr22	36321555	36371555	8
chr22	36324155	36374155	8
chr12	133036614	133086614	4
chr20	30399324	31247397	12
chr3	75704249	75754249	12
chr19	1237001	1287001	8
chr17	48597838	48647838	14
chr7	27163781	27213781	14
chr19	57960432	58010432	4
chr4	49106583	49156583	12
chr8	11675691	11725691	14
chr17	48708638	48758638	15
chr2	132238427	132288427	14
chr19	38662160	38712160	9
chr12	133097414	133147414	1
chr12	53975616	54025616	15
chr19	58096433	58146433	3
chr19	1225201	1275201	8
chr19	1244601	1294601	8
chr19	36710498	36760498	12
chr3	147371813	147421813	14
chr19	38674160	38724160	9
chr19	57529432	57579432	3
chr15	96320171	96370171	8
chr4	40599	93913	14
chr4	421011	471011	12
chr19	1733801	1783801	15
chr22	36306354	36356555	8
chr2	176117272	176167272	14
chr12	133181214	133231214	4
chr19	44447412	44501348	4
chr9	123995921	124045921	14
chr13	99949546	99999546	14
chr17	79795801	79845801	3
chr10	101114643	101164643	14
chr19	51855347	51905347	1
chr7	155435505	155485505	14
chr10	117126089	117176089	14
chr19	37106498	37156498	12
chr19	37531498	37581699	12
chr6	10378967	10428967	14
chr19	36513298	36563298	1
chr4	49118583	49168583	12
chr15	89361769	89411769	14
chr5	178927599	178977599	12
chr10	42295152	42345152	12
chr2	218956478	219006478	14
chr4	8852474	8902474	15
chr19	1220801	1270801	8
chr12	132907414	132957414	1
chr16	36049829	46429288	14
chr10	101204843	101254843	14
chr4	173494049	173544049	14
chr4	10068776	10118776	3
chr19	9334724	9384724	12
chr6	28767223	28817223	14
chr9	40874172	40929771	14
chr11	31793052	31843454	14
chr9	126606321	126656321	14
chr19	56533231	56583432	2
chr19	37383298	37433298	12
chr3	75667849	75717849	14
chr17	7213881	7263881	8
chr7	96983688	97033688	14
chr6	99582324	99632324	14
chr7	1217764	1267764	15
chr2	132250027	132300027	14
chr21	10621056	10671056	12
chr21	10414456	10464456	12
chr2	44916461	44966461	14
chr19	36618498	36668498	4
chr19	51992347	52042347	1
chr2	118817624	118867624	14
chr19	1251601	1301601	8
chr16	3370000	3420000	4
chr11	44296850	44346850	14
chr10	42299552	42349552	12
chr5	141382633	141432633	2
chr21	10768456	12969879	12
chr4	347011	397011	12
chr20	47312256	47362256	3
chr4	189567646	189617646	12
chr4	10075376	10125376	3
chr19	36858498	36908498	12
chr16	3281800	3331800	4
chr9	36996003	37046003	14
chr19	56403231	56453231	4
