chr16	75250302	75250502	4	9.22871	1	17.4246	0
chr16	5098199	5098399	1	9.50974	1	17.3466	0
chr19	8525916	8526116	11	8.70319	1	17.2368	0
chr3	130111957	130112157	1	9.31904	1	16.883	0
chr1	235328285	235328485	1	9.2198	1	16.6478	0
chr9	14314001	14314201	22	8.61019	1	16.6446	0
chr4	88456448	88456648	1	8.52509	1	16.6345	0
chr3	134373158	134373358	4	8.80175	1	16.4475	0
chr9	32384202	32384402	1	8.76359	-1	16.4408	0
chr5	62404373	62404573	1	8.76359	-1	16.4408	0
chr1	95072444	95072644	1	8.76359	-1	16.4408	0
chr15	78507258	78507458	1	8.76359	-1	16.4408	0
chr12	76879020	76879220	1	8.76359	-1	16.4408	0
chr1	165598163	165598363	1	8.76359	-1	16.4408	0
chr11	59537327	59537527	1	8.76359	-1	16.4408	0
chr10	104232442	104232642	1	8.76359	-1	16.4408	0
chr6	71420897	71421097	1	8.62225	-1	16.4272	0
chr3	197790729	197790929	1	8.62225	-1	16.4177	0
chr5	66959172	66959372	22	8.57632	1	16.4	0
chr1	158999810	159000010	22	9.06569	1	16.3784	0
chr12	51821616	51821816	1	8.70236	1	16.342	0
chr6	26596372	26596572	1	8.62225	-1	16.3333	0
chr16	75251502	75251702	22	8.57632	1	16.3068	0
chr17	75896119	75896319	1	8.48118	-1	16.2749	0
chrX	54494967	54495167	23	8.49447	1	16.2738	0
chr11	117316084	117316284	1	8.76359	-1	16.2654	0
chr2	183078472	183078672	1	8.62225	-1	16.2489	0
chr16	31459879	31460079	1	8.62225	-1	16.2489	0
chr6	19803969	19804169	23	8.49447	1	16.2469	0
chr17	48892438	48892638	1	8.82529	1	16.1918	0
chr1	35031999	35032199	1	8.3404	-1	16.1844	0
chr14	88553656	88553856	23	8.52626	1	16.1835	0
chr8	70668565	70668765	1	8.76359	-1	16.1791	0
chr5	41903898	41904098	1	8.76359	-1	16.1791	0
chr15	75335859	75336059	1	8.9052	-1	16.1721	0
chr5	151252839	151253039	1	9.01493	1	16.1719	0
chr15	29822997	29823197	23	8.49447	1	16.1431	0
chr17	978160	978360	23	8.52626	1	16.1418	0
chr19	57363232	57363432	1	8.48118	-1	16.1417	0
chr15	66702062	66702262	1	8.48118	-1	16.1417	0
chr6	41780462	41780662	1	8.48118	-1	16.1314	0
chr1	33181999	33182199	1	8.48118	-1	16.1314	0
chrX	63755320	63755520	1	8.19991	-1	16.1222	0
chr11	102112469	102112669	23	8.49447	1	16.1047	0
chr6	17393569	17393769	1	8.3404	-1	16.0892	0
chr15	96341571	96341771	23	8.49447	1	16.0853	0
chr15	37101999	37102199	1	8.52786	-1	16.0768	0
chr2	61763465	61763665	1	8.62225	-1	16.0717	0
chr2	120012824	120013024	1	8.62225	-1	16.0717	0
chr5	142326435	142326635	23	8.49447	1	16.0709	0
chr10	122112285	122112485	23	8.49447	1	16.067	0
chr6	131949860	131950060	23	8.09421	1	16.0644	0
chr9	39809982	39810182	1	8.3404	-1	16.0622	0
chr8	143334830	143335030	1	8.48118	-1	16.0469	0
chr6	99568924	99569124	1	8.48118	-1	16.0469	0
chr3	13451700	13451900	1	8.48118	-1	16.0469	0
chr2	169694290	169694490	1	8.48118	-1	16.0469	0
chr17	40819148	40819348	1	8.48118	-1	16.0469	0
chr14	96392063	96392263	1	8.48118	-1	16.0469	0
chr14	67240883	67241083	1	8.48118	-1	16.0469	0
chr1	27366509	27366709	1	8.3404	-1	16.0415	0
chr6	82365683	82365883	23	8.49447	1	16.0287	0
chr22	45503520	45503720	23	8.49447	1	16.0262	0
chr12	6768034	6768234	4	8.30314	1	16.0244	0
chr9	96854518	96854718	1	8.76359	-1	16.0073	0
chr1	225746698	225746898	22	9.06569	1	15.9929	0
chr10	13890600	13890800	23	8.49447	1	15.9835	0
chrX	10618560	10618760	23	8.49447	1	15.9807	0
chr11	12675053	12675253	22	8.12367	1	15.9807	0
chr11	7020369	7020569	1	8.48118	-1	15.967	0
chr1	32649799	32649999	4	8.48493	-1	15.966	0
chr16	18983878	18984078	23	8.06242	1	15.9637	0
chr19	34482695	34482895	23	8.49447	1	15.948	0
chr14	26597394	26597594	1	8.62225	-1	15.9411	0
chr2	38777858	38778058	1	8.3404	-1	15.94	0
chr17	75515519	75515719	1	8.19991	-1	15.9349	0
chrX	43655152	43655352	1	8.3404	-1	15.9297	0
chrX	102720672	102720872	1	8.3404	-1	15.9297	0
chr7	975564	975764	1	8.3404	-1	15.9297	0
chr10	22229871	22230071	1	8.3404	-1	15.9297	0
chr4	15479576	15479776	22	8.57632	1	15.9278	0
chr7	123535146	123535346	2	7.6772	1	15.9178	0
chr11	47185049	47185249	23	8.49447	1	15.913	0
chr7	82444484	82444684	23	8.49447	1	15.9123	0
chr2	133674829	133675029	22	8.51506	1	15.9119	0
chr11	12827853	12828053	23	8.06242	1	15.9021	0
chr19	44356648	44356848	1	8.62225	-1	15.8938	0
chr5	141412833	141413033	23	8.06242	1	15.8877	0
chr12	106138022	106138222	23	8.52626	1	15.8775	0
chr2	61145265	61145465	1	8.0597	-1	15.8766	0
chr15	61228601	61228801	23	7.50451	1	15.8759	0
chr1	119648577	119648777	1	8.76359	-1	15.8731	0
chr15	99249595	99249795	1	8.76359	-1	15.8713	0
chr8	22164687	22164887	1	7.9198	-1	15.8644	0
chr3	50156367	50156567	23	7.93371	1	15.8545	0
chr3	49856567	49856767	1	8.19991	-1	15.8401	0
chr2	203535477	203535677	1	8.19991	-1	15.8401	0
chr15	41231002	41231202	1	8.19991	-1	15.8401	0
chr7	10973573	10973773	1	8.3404	-1	15.8386	0
chr5	157731192	157731392	1	8.3404	-1	15.8386	0
