chr1	223022058	223032058	8
chr22	39310795	39320795	8
chr7	5523969	5533969	8
chr8	144786015	144796015	8
chr19	49488943	49498943	8
chr12	6531434	6541434	8
chr5	181239200	181249200	8
chr12	56156816	56166816	8
chr3	51988384	51998384	8
chr13	51168064	51178064	8
chr2	231705690	231715690	8
chr11	8681653	8691653	8
chr6	132812061	132822061	8
chr17	28718382	28728382	8
chr16	89556592	89566592	8
chr19	3978202	3988202	8
chr19	47150143	47160143	8
chr11	62663528	62673528	8
chr1	28505088	28515088	8
chr11	62851328	62861328	8
chr1	173861662	173871662	8
chr9	127442921	127452921	8
chr11	64759328	64769328	8
chr1	27001909	27011909	8
chr2	209298076	209308076	8
chr6	131899460	131909460	8
chr20	49279063	49289063	8
chr1	26411109	26421109	8
chr11	119416890	119426890	8
chr11	57637527	57647527	8
chr16	19853278	19863278	8
chr6	125699654	125709654	8
chr3	109330553	109340553	1
chr17	48047238	48057238	8
chr6	33271023	33281023	8
chr6	33779823	33789823	8
chr19	4406003	4416003	8
chr1	155192009	155202009	8
chr20	38425352	38435557	8
chr19	55399032	55409032	8
chr7	44977801	44987801	1
chr17	16438086	16448086	8
chr12	49124017	49134017	8
chrX	49033285	49044474	8
chr19	54200133	54210332	8
chr17	4942105	4952105	8
chr12	120192797	120202797	8
chr17	7571082	7581082	8
chr15	63042801	63052801	8
chr19	41859129	41870730	8
chr4	52711633	52721633	8
chr14	49577482	49587482	8
chr13	55574665	55584665	8
chr1	17431904	17441904	7
chr4	118277245	118287245	8
chr5	12659888	12669888	8
chr17	43224577	43310048	14
chr3	54632973	54642973	8
chr2	216497677	216507677	8
chr17	42997383	43007383	8
chr17	41687748	41697748	8
chr6	73514277	73524277	1
chr9	133346345	133356345	1
chr1	153984324	153994324	8
chr1	156075009	156085009	8
chr1	150570724	150580724	8
chr5	40826498	40836498	8
chr5	179615199	179625199	8
chr17	64499882	64509882	1
chr6	44245663	44255663	8
chr2	101001538	101011538	8
chr5	139272711	139282711	8
chr17	47135434	47145434	14
chr1	53319328	53329328	8
chr6	34416623	34426623	8
chr7	131544841	131554841	8
chr11	62705328	62715328	8
chr12	57086017	57096017	8
chr1	232126654	232136654	8
chr1	28735488	28745488	1
chr1	200404072	200414072	8
chr2	37197657	37207657	8
chr1	62194128	62204128	8
chr4	92268649	92278649	8
chr10	52031640	52041640	8
chr17	7233081	7243081	1
chr2	55230664	55240664	1
chr5	150441237	150451237	8
chr20	40267960	40277960	2
chr6	35467423	35477423	8
chrX	154396859	154407464	1
chr15	84600169	84610169	8
chr18	58859368	58869368	8
chr17	28741582	28751582	8
chr22	31338214	31348214	8
chr17	74204461	74214461	8
chr9	124852721	124862721	8
chr8	26634284	26644284	8
chr13	39018863	39028863	8
chr3	186782011	186792011	1
