chr7	5528600	5528800	3	12.2457	1	12.2457
chr6	32974600	32974800	3	12.2457	1	12.2457
chr5	172769000	172769200	3	12.2457	1	12.2457
chr17	81511400	81511600	3	12.2457	1	12.2457
chr14	35403000	35403200	3	12.2457	1	12.2457
chr10	3781600	3781800	3	11.0074	1	11.4275
chr22	39521400	39521600	3	11.0074	1	11.3363
chr19	48874000	48874200	3	11.0074	1	11.3363
chr19	3984000	3984200	3	11.0074	1	11.3363
chr14	68790400	68790600	3	11.0074	1	11.3363
chr1	234607600	234607800	3	11.0074	1	11.3363
chr1	150577000	150577200	3	11.0074	1	11.3363
chr11	123060400	123060600	3	11.0074	1	11.3363
chr14	69768600	69768800	3	11.0074	1	11.1569
chr6	36597200	36597400	3	9.78232	1	10.8043
chr19	18278600	18278800	3	9.78232	1	10.8043
chr19	14516000	14516200	3	9.78232	1	10.8043
chr20	49280000	49280200	3	9.78232	1	10.6746
chr8	81842200	81842400	11	9.92488	1	10.6508
chr20	26209200	26209400	11	9.92488	1	10.6508
chr17	75778400	75778600	3	9.78232	1	10.6219
chr1	145994800	145995000	3	9.78232	1	10.6219
chr17	41690000	41690200	3	9.78232	1	10.5313
chr1	35190600	35190800	3	9.78232	1	10.5313
chr12	56160200	56160400	3	9.78232	1	10.5313
chr11	65505400	65505600	3	9.78232	1	10.5313
chr1	148808200	148808400	11	8.80803	1	10.4418
chr3	186785600	186785800	3	9.78232	1	10.3293
chrX	48576000	48576200	3	8.57181	1	10.2644
chr19	12939800	12940000	3	8.57181	1	10.2644
chr14	102085400	102085600	3	8.57181	1	10.2644
chr11	61965000	61965200	3	8.57181	1	10.2644
chr16	89561600	89561800	3	8.57181	1	10.0476
chr19	2271800	2272000	3	8.57181	1	10.0308
chr15	39582400	39582600	3	8.57181	1	10.0281
chr13	109781400	109781600	3	8.57181	1	10.0113
chr6	32973000	32973200	3	8.57181	1	9.99073
chr6	139373600	139373800	3	8.57181	1	9.99073
chr9	133349000	133349200	3	8.57181	1	9.95639
chr1	121743400	121743600	11	8.80803	1	9.93428
chr20	43459000	43459200	3	7.37775	1	9.85277
chr10	72275400	72275600	3	8.57181	1	9.84834
chr15	96334600	96334800	3	8.57181	1	9.80985
chr14	75280800	75281000	3	7.37775	1	9.79627
chr9	125238600	125238800	3	7.37775	1	9.78542
chr13	44434400	44434600	3	8.57181	1	9.75774
chr11	8684000	8684200	3	8.57181	1	9.75774
chrX	137438200	137438400	11	7.70578	1	9.55468
chr8	69690000	69690200	11	7.70578	1	9.55468
chr1	91387400	91387600	11	7.70578	1	9.55468
chr14	87771200	87771400	11	7.70578	1	9.55468
chr17	7241000	7241200	3	8.57181	1	9.53377
chr8	144791200	144791400	3	8.57181	1	9.47029
chr16	1963600	1963800	3	7.37775	1	9.44971
chr14	103335600	103335800	3	8.57181	1	9.44769
chr6	30616800	30617000	3	7.37775	1	9.42056
chr2	43225200	43225400	3	7.37775	1	9.42056
chr12	124913600	124913800	3	7.37775	1	9.42056
chr3	50356400	50356600	3	7.37775	1	9.3992
chr2	216499800	216500000	3	8.57181	1	9.36879
chr22	39317200	39317400	3	6.20248	1	9.3584
chr17	7574600	7574800	3	6.20248	1	9.3584
chr11	62882800	62883000	3	6.20248	1	9.3584
chr19	30227400	30227600	10	7.98951	1	9.34962
chr6	30490400	30490600	3	7.37775	1	9.34477
chr17	78358600	78358800	3	7.37775	1	9.34477
chr9	63816800	63817000	11	6.61996	1	9.23609
chr21	8988400	8988600	11	6.61996	1	9.23609
chr13	27459600	27459800	11	6.61996	1	9.23609
chr12	20551400	20551600	11	6.61996	1	9.23609
chr10	96801600	96801800	11	6.61996	1	9.23609
chr5	179621600	179621800	3	7.37775	1	9.2336
chr22	49962400	49962600	3	7.37775	1	9.2336
chr19	39407800	39408000	3	7.37775	1	9.2336
chr19	1251800	1252000	3	7.37775	1	9.2336
chr14	77025600	77025800	3	7.37775	1	9.2336
chr4	112515400	112515600	10	4.68523	1	9.23017
chr7	20797600	20797800	11	5.55295	1	9.21879
chr3	75658800	75659000	11	6.61996	1	9.21116
chr12	127165800	127166000	11	6.61996	1	9.19483
chr1	143424600	143424800	11	4.5079	1	9.19471
chr19	55387200	55387400	3	7.37775	1	9.18242
chr10	75399600	75399800	3	7.37775	1	9.17479
chr6	31540400	31540600	3	7.37775	1	9.16559
chr5	73448600	73448800	11	7.70578	1	9.15941
chr8	81842400	81842600	10	5.76575	1	9.10909
chr9	107487000	107487200	3	5.04917	1	9.08531
chr6	35469800	35470000	3	7.37775	1	9.07437
chr5	40833800	40834000	3	7.37775	1	9.07437
chr3	51994600	51994800	3	6.20248	1	9.04709
chr17	38851400	38851600	3	6.20248	1	9.04709
chr7	100099400	100099600	3	7.37775	1	9.01025
chr5	178206000	178206200	3	7.37775	1	9.00303
chr12	34219600	34219800	11	7.70578	1	8.99024
chr9	76571800	76572000	11	6.61996	1	8.98938
chr6	33202000	33202200	3	7.37775	1	8.98619
chr6	36598800	36599000	3	5.04917	1	8.97976
chr12	53383400	53383600	3	5.04917	1	8.97976
chr8	127738800	127739000	3	6.20248	1	8.97125
chr6	58452600	58452800	11	5.55295	1	8.96944
