chr19	8590400	8590600	1	9.45054	1	(11,11)	9.35063	-1	23.9508	6.58695e-08
chr1	7887200	7887400	22	6.5017	1	(20,22)	5.15825	1	23.8584	6.58695e-08
chr18	108600	108800	22	6.71228	-1	(21,22)	6.94807	-1	23.6657	6.58695e-08
chr18	108400	108600	3	5.44077	1	(3,21)	7.3854	1	23.6023	6.58695e-08
chr19	52391800	52392000	20	5.11661	-1	(20,22)	7.33355	-1	23.5076	1.31739e-07
chr2	71644400	71644600	22	8.80065	-1	(1,8)	10.5781	1	23.4966	1.31739e-07
chr3	197574800	197575000	11	7.56884	1	(3,11)	4.88201	1	23.4669	1.31739e-07
chr18	18520200	18520400	3	5.44077	1	(3,21)	7.3854	1	23.3029	1.31739e-07
chr19	27738600	27738800	4	2.87465	1	(2,21)	3.81733	-1	23.2221	1.31739e-07
chr5	37209200	37209400	20	8.43355	1	(1,20)	6.5944	1	23.2194	1.31739e-07
chr18	18519800	18520000	22	5.16434	-1	(21,22)	5.42968	-1	23.1249	2.63478e-07
chr18	18518200	18518400	22	4.83953	-1	(21,22)	6.03315	-1	23.0971	3.29348e-07
chr19	27732200	27732400	3	5.44077	1	(3,21)	7.3854	1	23.0367	4.61087e-07
chr8	126137800	126138000	14	2.87054	1	(20,20)	5.40433	-1	23.0102	5.26956e-07
chr19	17952800	17953000	1	6.94522	1	(11,11)	8.46554	-1	23.0043	5.26956e-07
chr9	34371400	34371600	20	5.64571	1	(20,23)	6.19003	1	22.9721	5.26956e-07
chr19	8591200	8591400	1	8.12423	1	(1,4)	6.0774	1	22.7806	5.26956e-07
chr8	126137600	126137800	15	2.76605	1	(20,20)	5.40433	-1	22.7604	5.26956e-07
chr1	180915400	180915600	20	6.74372	1	(13,20)	7.42448	1	22.7514	5.26956e-07
chr1	78392400	78392600	7	6.25819	1	(1,1)	7.79602	-1	22.6938	5.26956e-07
chr2	161286600	161286800	20	8.48344	1	(14,20)	8.32457	1	22.6659	5.26956e-07
chr19	45975000	45975200	23	4.86883	-1	(11,23)	5.24586	-1	22.6197	5.92826e-07
chr10	74647000	74647200	11	7.49124	1	(11,16)	4.72681	1	22.5666	5.92826e-07
chr4	9533800	9534000	22	10.3152	1	(22,22)	10.9872	1	22.5411	5.92826e-07
chr19	27732800	27733000	22	3.80331	-1	(21,22)	6.2355	-1	22.4959	6.58695e-07
chr5	74347200	74347400	4	6.796	1	(9,23)	5.33921	-1	22.495	6.58695e-07
chr19	9609000	9609200	23	7.80655	-1	(23,23)	6.17846	-1	22.439	6.58695e-07
chr19	27738400	27738600	3	5.65842	1	(3,21)	7.3854	1	22.427	6.58695e-07
chr16	10499200	10499400	19	6.9178	1	(20,20)	8.34871	-1	22.3283	6.58695e-07
chr5	140514800	140515000	23	7.34569	-1	(21,23)	6.72871	-1	22.3215	6.58695e-07
chr2	131094600	131094800	1	6.95106	1	(19,22)	6.24416	-1	22.3213	6.58695e-07
chr14	99701200	99701400	21	7.66936	1	(10,21)	7.58927	1	22.2466	6.58695e-07
chr17	80372600	80372800	16	7.88902	1	(12,16)	9.95529	1	22.2391	6.58695e-07
chr6	31528200	31528400	13	9.70474	-1	(13,13)	8.98278	-1	22.2197	6.58695e-07
chr16	46392000	46392200	22	3.54346	-1	(3,21)	3.4927	1	22.1965	6.58695e-07
chr16	4110200	4110400	20	4.11252	1	(20,21)	4.38971	1	22.1939	6.58695e-07
chr9	68414400	68414600	21	7.23991	1	(21,23)	10.6298	1	22.166	7.24565e-07
chr1	59246200	59246400	9	6.57896	1	(1,9)	5.06652	1	22.159	7.24565e-07
chr11	112034400	112034600	9	4.84951	1	(22,22)	3.77792	-1	22.148	7.24565e-07
chr4	378800	379000	22	6.8614	-1	(2,21)	6.87336	1	22.1411	7.24565e-07
chr2	26255800	26256000	1	7.40439	1	(1,4)	9.9294	1	22.1297	7.24565e-07
chr19	52838800	52839000	22	9.39831	-1	(22,22)	8.00003	-1	22.1139	7.90434e-07
chr1	224181200	224181400	1	7.40439	1	(1,4)	9.9294	1	22.0648	8.56304e-07
chr4	50000	50200	21	6.72412	1	(3,21)	7.3854	1	22.0625	8.56304e-07
chr6	16483200	16483400	20	6.21074	1	(13,20)	7.11781	1	22.0569	8.56304e-07
chr22	40672800	40673000	13	7.02345	-1	(13,13)	8.98278	-1	22.0558	9.22173e-07
chr19	57349600	57349800	22	5.34408	1	(20,22)	5.29003	1	22.0238	9.22173e-07
chr22	46645400	46645600	4	8.69131	-1	(4,4)	7.03132	-1	21.9936	9.22173e-07
chr19	15563000	15563200	16	6.82723	1	(11,11)	9.35063	-1	21.9881	9.22173e-07
chr19	21768600	21768800	21	8.32609	1	(9,21)	7.75203	1	21.9854	9.22173e-07
chr3	49762200	49762400	13	7.25311	-1	(2,9)	9.52365	1	21.9846	9.22173e-07
chr5	37198000	37198200	1	4.5743	-1	(1,2)	4.95969	-1	21.9707	9.22173e-07
chr1	63154800	63155000	1	8.87158	1	(1,14)	6.7844	1	21.9525	9.88043e-07
chr20	29519200	29519400	21	6.22968	1	(3,21)	7.3854	1	21.9458	9.88043e-07
chr19	57051400	57051600	20	5.2011	1	(4,20)	9.64043	1	21.9422	9.88043e-07
chr1	192780800	192781000	11	5.55173	1	(11,22)	9.77853	1	21.9414	9.88043e-07
chr5	139722000	139722200	11	4.70127	1	(2,11)	3.02152	1	21.9395	9.88043e-07
chr12	120729400	120729600	1	8.35611	1	(1,14)	6.74615	1	21.9181	1.05391e-06
chr1	201982200	201982400	9	6.20833	1	(22,22)	6.40158	-1	21.9138	1.11978e-06
chr7	64458600	64458800	21	4.24631	-1	(20,21)	3.6653	-1	21.8706	1.11978e-06
chr17	40932000	40932200	11	6.55865	-1	(13,23)	4.00443	1	21.8658	1.11978e-06
chr10	43931400	43931600	1	6.86773	1	(1,4)	9.52225	1	21.8631	1.11978e-06
chr17	29852200	29852400	16	7.93818	1	(11,16)	10.0536	1	21.8471	1.11978e-06
chr7	63360000	63360200	22	10.1551	-1	(22,22)	9.79471	-1	21.8389	1.11978e-06
chr1	201981800	201982000	22	6.36277	-1	(22,22)	7.1765	-1	21.8294	1.18565e-06
chr11	68214800	68215000	16	7.83211	-1	(11,19)	8.77477	1	21.8086	1.18565e-06
chr11	12245400	12245600	11	9.41431	1	(2,11)	6.44305	1	21.8075	1.18565e-06
chr14	105442600	105442800	16	5.02044	1	(9,16)	6.05732	1	21.8066	1.18565e-06
chr19	27736600	27736800	22	3.35048	-1	(21,22)	5.73073	-1	21.798	1.18565e-06
chr1	28560000	28560200	16	6.84231	1	(16,16)	6.13115	1	21.7945	1.18565e-06
chr16	3336200	3336400	20	6.65082	-1	(4,6)	9.0687	1	21.7913	1.18565e-06
chr17	33568600	33568800	16	6.1615	1	(2,9)	4.19502	-1	21.7883	1.18565e-06
chr9	130285800	130286000	10	7.76669	1	(10,20)	10.6135	1	21.7807	1.18565e-06
chr10	120790800	120791000	9	6.96659	1	(9,16)	9.43695	1	21.7765	1.18565e-06
chr8	622800	623000	11	5.03861	-1	(20,22)	3.40969	1	21.7661	1.18565e-06
