chr21	10773000	10823000	8
chr3	147089600	147139600	11
chr10	42355000	42405000	8
chr21	11096200	11146200	8
chr15	96864000	96914000	10
chr15	89908800	89958800	11
chr2	89830400	89880400	8
chr16	73057400	73107400	10
chr6	10379200	10429200	10
chr5	92903200	92953200	11
chr22	22716600	22766600	12
chr2	177004600	177054600	10
chr7	27129000	27179000	11
chr17	77770000	77820000	11
chr16	56650800	56700800	11
chr17	46618400	46668400	10
chr2	219717800	219767800	11
chr17	17580400	17630400	10
chr10	77149000	77199000	10
chr10	102467800	102517800	11
chr1	40133200	40183200	10
chr22	22552600	22602600	13
chr8	11533200	11583200	12
chr7	27206800	27256800	12
chr10	38769200	38819200	8
chr12	54407800	54457800	10
chr17	46675800	46725800	10
chr4	174413600	174463600	10
chr10	39103600	39153600	8
chr12	115100200	115150200	11
chr16	33930000	33980000	8
chr12	48382200	48432200	10
chr17	46789000	46839000	11
chr21	10823200	10873200	8
chr10	118886000	118936000	10
chr8	23537600	23587600	11
chr1	18952600	19002600	11
chr22	22411400	22461400	12
chr6	150267400	150317400	11
chr20	31348600	31398600	3
chr17	77746200	77796200	3
chr1	18950600	19000600	11
chr12	57588400	57638400	2
chr13	100601600	100651600	3
chr19	13095600	13145600	12
chr6	28735800	28785800	11
chr9	131139400	131189400	11
chr2	223143800	223193800	11
chr8	21879000	21929000	10
chr4	8854000	8904000	10
chr3	184275800	184325800	10
chr11	124583200	124633200	10
chr2	45145000	45195000	10
chr2	45145600	45195600	10
chr7	155237000	155287000	11
chr4	49108600	49158600	8
chr9	126758400	126808400	10
chr1	23674800	23724800	11
chr7	96612200	96662200	11
chr5	42995800	43045800	10
chr12	54474400	54524400	10
chr1	46912200	46962200	11
chr6	41336800	41386800	11
chr1	47876200	47926200	11
chr2	219821200	219871200	11
chr16	67183800	67233800	11
chr6	100027600	100077600	10
chr22	22766800	22816800	13
chr16	30668800	30718800	12
chr9	21961800	22011800	10
chr1	18934200	18984200	11
chr15	25290000	25340000	8
chr13	28357200	28407200	11
chr10	23448000	23498000	10
chr16	46385800	46435800	8
chr11	31811000	31861000	10
chr2	71087600	71137600	11
chr3	128170800	128220800	11
chr12	58117000	58167000	2
chr10	8068000	8118000	11
chr5	134797200	134847200	11
chr6	50779400	50829400	11
chr1	847800	897800	11
chr19	1740000	1790000	11
chr17	48032200	48082200	11
chr2	73111000	73161000	11
chr10	8070200	8120200	11
chr14	38044000	38094000	11
chr20	22534200	22584200	12
chr11	44313000	44363000	10
chr12	57598200	57648200	2
chr11	124698400	124748400	11
chr9	129368400	129418400	10
chr13	28515400	28565400	11
chr7	131193800	131243800	3
chr17	36713800	36763800	11
chr11	120038200	120088200	10
chr20	31342400	31392400	3
chr9	66453200	66503200	11
chr11	128755200	128805200	11
