chr16	75284200	75284400	4	9.20193	1	17.4292	0
chr19	8590800	8591000	11	8.79306	1	17.3192	0
chr1	235491600	235491800	1	9.45027	1	17.1858	0
chr3	129830800	129831000	1	9.37597	1	17.0078	0
chr5	66255000	66255200	22	8.7494	1	16.7518	0
chr9	14314000	14314200	22	8.7494	1	16.7493	0
chr17	46969800	46970000	1	9.06504	1	16.7223	0
chr1	158970000	158970200	22	9.19628	1	16.622	0
chr3	134092000	134092200	4	8.89602	1	16.6029	0
chr12	52215400	52215600	1	8.81701	1	16.5915	0
chr9	32384200	32384400	1	8.75769	-1	16.5279	0
chr5	61700200	61700400	1	8.75769	-1	16.5279	0
chr1	95538000	95538200	1	8.75769	-1	16.5279	0
chr15	78799600	78799800	1	8.75769	-1	16.5279	0
chr12	77272800	77273000	1	8.75769	-1	16.5279	0
chr1	165567400	165567600	1	8.75769	-1	16.5279	0
chr11	59304800	59305000	1	8.75769	-1	16.5279	0
chr10	105992200	105992400	1	8.75769	-1	16.5279	0
chr16	5148200	5148400	1	9.1454	1	16.4672	0
chr6	72130600	72130800	1	8.54389	-1	16.4252	0
chr6	26596600	26596800	1	8.54389	-1	16.3797	0
chr2	183943200	183943400	1	8.65071	-1	16.378	0
chr16	31471200	31471400	1	8.65071	-1	16.378	0
chr6	19804200	19804400	23	8.55566	1	16.3668	0
chr11	117186800	117187000	1	8.75769	-1	16.3623	0
chr3	197517600	197517800	1	8.43722	-1	16.3239	0
chr17	881400	881600	23	8.61508	1	16.3198	0
chrX	54521400	54521600	23	8.55566	1	16.3171	0
chr12	6877200	6877400	4	8.39849	1	16.3031	0
chr1	33647600	33647800	1	8.54389	-1	16.2859	0
chr15	30115200	30115400	23	8.55566	1	16.2845	0
chr1	92952000	92952200	1	9.45027	1	16.2828	0
chr5	41904000	41904200	1	8.75769	-1	16.282	0
chr9	99616800	99617000	1	8.86483	-1	16.2608	0
chr15	75628200	75628400	1	8.86483	-1	16.2608	0
chr4	89377600	89377800	1	8.46232	1	16.2596	0
chr4	15481200	15481400	22	8.7494	1	16.2583	0
chr22	45899400	45899600	23	8.59568	1	16.256	0
chr9	41955000	41955200	1	8.43722	-1	16.2301	0
chr2	134432400	134432600	22	8.70629	1	16.2239	0
chr8	144417000	144417200	1	8.54389	-1	16.2232	0
chr3	13493200	13493400	1	8.54389	-1	16.2232	0
chr2	170550800	170551000	1	8.54389	-1	16.2232	0
chr14	67707600	67707800	1	8.54389	-1	16.2232	0
chr1	27693000	27693200	1	8.43722	-1	16.2146	0
chr1	225934400	225934600	22	9.19628	1	16.2143	0
chr2	61990600	61990800	1	8.65071	-1	16.1975	0
chrX	10586600	10586800	23	8.55566	1	16.1783	0
chr17	40805400	40805600	23	8.50786	1	16.1496	0
chr1	145826400	145826600	1	9.22343	1	16.1411	0
chr19	57874600	57874800	1	8.43722	-1	16.1391	0
chr15	66994400	66994600	1	8.43722	-1	16.1391	0
chr10	22518800	22519000	1	8.43722	-1	16.1313	0
chr17	73511600	73511800	1	8.33072	-1	16.1306	0
chr11	101983200	101983400	23	8.19454	1	16.0967	0
chr15	37394200	37394400	1	8.43497	-1	16.0882	0
chr12	106531000	106531200	23	8.55566	1	16.0875	0
chr2	120770400	120770600	1	8.43722	-1	16.078	0
chrX	62975200	62975400	1	8.11821	-1	16.0777	0
chr10	123871800	123872000	23	8.55566	1	16.0767	0
chr15	61520800	61521000	23	7.65513	1	16.0756	0
chr10	13932600	13932800	23	8.55566	1	16.0673	0
chr5	141706000	141706200	23	8.55566	1	16.065	0
chr7	11013200	11013400	1	8.43722	-1	16.0649	0
chr5	157158200	157158400	1	8.43722	-1	16.0649	0
chr4	128703200	128703400	1	8.43722	-1	16.0649	0
chr17	38975400	38975600	1	8.43722	-1	16.0649	0
chr13	76056800	76057000	1	8.43722	-1	16.0649	0
chr11	10952800	10953000	1	8.43722	-1	16.0649	0
chr14	89020000	89020200	23	8.50786	1	16.0615	0
chrX	43514400	43514600	1	8.33072	-1	16.0602	0
chr6	116832800	116833000	22	8.70629	1	16.0533	0
chr7	82073800	82074000	23	8.55566	1	16.046	0
chr15	96884800	96885000	23	8.55566	1	16.0402	0
chr16	18995200	18995400	23	8.15452	1	16.0364	0
chr8	42064400	42064600	22	9.17379	1	16.033	0
chr2	61372400	61372600	1	8.11821	-1	16.0327	0
chr12	88974200	88974400	1	8.54389	-1	16.0326	0
chr16	75285400	75285600	22	8.53975	1	16.03	0
chr5	15500800	15501000	23	8.61508	1	16.0236	0
chr19	44860800	44861000	1	8.65071	-1	16.0216	0
chr11	7041600	7041800	1	8.43722	-1	16.0194	0
chr9	18438400	18438600	23	8.19454	1	16.0143	0
chr11	12849400	12849600	23	8.15452	1	16.0128	0
chr22	24384200	24384400	1	8.43722	-1	16.0124	0
chr3	52931600	52931800	1	8.54389	-1	16.0106	0
chr2	204400200	204400400	1	8.22439	-1	15.997	0
chr13	80915400	80915600	1	8.22439	-1	15.997	0
chr4	138452600	138452800	22	8.28431	1	15.9951	0
chr1	86047600	86047800	9	8.2273	-1	15.9935	0
chr15	99789800	99790000	1	8.75769	-1	15.9877	0
chrX	80377400	80377600	1	8.54389	-1	15.9773	0
chrX	49643600	49643800	1	8.54389	-1	15.9773	0
chr8	96282200	96282400	1	8.54389	-1	15.9773	0
chr6	27720400	27720600	1	8.54389	-1	15.9773	0
chrX	101975600	101975800	1	8.22439	-1	15.9763	0
chr19	39467000	39467200	23	8.19454	1	15.9758	0
chr9	98079200	98079400	1	8.33072	-1	15.9731	0
chr2	110371600	110371800	1	8.33072	-1	15.9731	0
chrX	54834600	54834800	1	8.65071	-1	15.9686	0
