chr2	132267427	132277427	11
chr20	49277463	49287463	3
chr11	65497729	65507729	3
chr3	128480357	128490357	10
chr15	96332171	96342171	3
chr3	128479557	128489557	12
chr18	15410201	20940439	8
chr16	34147333	34157333	11
chr7	155803106	155813106	12
chr3	75663449	75673449	8
chr6	98835324	98845324	12
chr17	79833601	79843601	11
chr9	63816666	63826666	11
chr3	134363158	134373158	3
chr7	157681508	157691508	3
chr17	79791401	79801401	11
chr2	174326672	174336672	11
chr19	18603990	18613990	11
chr8	98939572	98949572	10
chr17	36932900	36943701	11
chr16	54931088	54941088	8
chr1	92478243	92488243	11
chr5	154472640	154482640	11
chr7	101163519	101173519	12
chr2	63047065	63057065	11
chr19	27240892	27250892	8
chr11	31798452	31808452	10
chr17	36933900	36944900	11
chr19	18604790	18614790	11
chr2	174332872	174342872	11
chr4	4856073	4866073	11
chr6	1604565	1614565	12
chr17	79793001	79803001	11
chr3	138937758	138947758	11
chr10	41839408	41849408	8
chr15	96325971	96335971	3
chr5	123086305	123096305	10
chr2	174328672	174338672	11
chr13	99979746	99989746	3
chr8	11704091	11714091	12
chr6	108162996	108172996	11
chr5	55224772	55234772	11
chr1	47432728	47442728	12
chr7	155459305	155469305	13
chr2	104856342	104866342	12
chr5	93585894	93595894	11
chr18	57432168	57442168	10
chr11	43574250	43584250	10
chr8	26039884	26049884	11
chr19	1248001	1258001	3
chr1	919020	929020	11
chr2	19350439	19360439	11
chr18	22167839	22177839	11
chr15	76337459	76347459	10
chr16	54281488	54291488	10
chr17	81508574	81518574	3
chr2	236162156	236172357	12
chr6	5999167	6009167	11
chr11	128686105	128696105	11
chr2	172093472	172103472	11
chr2	236163956	236174157	11
chr9	63822266	63832266	8
chr14	56800882	56810882	13
chr4	110612844	110622844	11
chr5	3593686	3603686	8
chr4	49706	59907	8
chr10	75395842	75405842	3
chr6	32967223	32977223	3
chr10	75398842	75408842	4
chr17	81508974	81518974	3
chr1	920420	930420	12
chr4	54091433	54101433	11
chr11	76203556	76213556	11
chr15	96336171	96346171	6
chr1	213980257	213990257	12
chr2	172079272	172089272	10
chr21	36692100	36702100	11
chr12	4271034	4281034	3
chr1	220877258	220887258	12
chr15	25065453	25075453	8
chr10	129962736	129972736	11
chr12	49338217	49348217	11
chr1	180228265	180238265	11
chr2	44934861	44944861	11
chr19	10286924	10296924	11
chr6	108113796	108123796	11
chr10	123141884	123151884	11
chr6	1383765	1393765	11
chr12	4269034	4279034	3
chr13	99976746	99986746	3
chr17	49963636	49973636	10
chr12	57215217	57225217	11
chr10	100739243	100749243	10
chr1	213978657	213988657	12
chr8	22041489	22051489	12
chr15	25049053	25059053	8
chr17	79807601	79817601	11
chr2	170814090	170824090	11
chr20	21098359	21108359	11
chr8	96152172	96162172	11
