chrX	115888400	115888600	14	5.23345	-1	(8,14)	3.80521	-1	25.7602	0
chr22	18894200	18894400	14	7.62628	1	(12,14)	4.36674	1	22.2049	0
chrX	16882200	16882400	14	6.80519	-1	(14,14)	3.60658	-1	21.3601	0
chrX	53223800	53224000	4	5.97763	-1	(4,4)	5.39153	-1	20.3838	7.09112e-08
chr8	125434000	125434200	8	3.29134	-1	(3,8)	3.36411	-1	20.3485	7.09112e-08
chr21	10325600	10325800	14	9.71259	1	(14,14)	7.4855	1	20.3343	7.09112e-08
chr7	2522800	2523000	15	2.84677	-1	(3,15)	1.59785	-1	20.272	7.09112e-08
chrX	45187200	45187400	14	3.60202	-1	(2,18)	3.20728	1	19.9379	1.41822e-07
chr14	53950800	53951000	7	3.69123	-1	(7,16)	2.20651	-1	19.9215	1.41822e-07
chrX	72018800	72019000	11	3.78055	1	(4,15)	1.58296	-1	19.9102	1.41822e-07
chr12	24903400	24903600	4	3.18097	1	(2,14)	2.26157	-1	19.8925	1.41822e-07
chr8	98945400	98945600	14	3.27304	-1	(1,14)	3.13206	-1	19.8453	1.41822e-07
chrX	53442000	53442200	14	4.54506	-1	(3,14)	1.74475	-1	19.8384	1.41822e-07
chrX	40092600	40092800	11	3.14169	1	(6,11)	1.81509	1	19.832	1.41822e-07
chrX	40091200	40091400	15	4.48104	-1	(6,11)	1.71535	1	19.7736	2.12734e-07
chrX	53071800	53072000	14	5.17773	-1	(2,4)	1.99423	1	19.593	2.83645e-07
chrX	40152000	40152200	15	3.47403	-1	(14,15)	2.05863	-1	19.5073	4.25467e-07
chr19	13025200	13025400	3	4.13249	-1	(3,15)	2.04792	-1	19.4067	4.96379e-07
chrX	154002200	154002400	11	2.29537	1	(10,11)	1.37382	1	19.4033	4.96379e-07
chrX	40169000	40169200	15	4.53875	-1	(3,15)	3.49141	-1	19.3779	4.96379e-07
chr17	38851800	38852000	8	4.39692	-1	(8,8)	4.02038	-1	19.3663	4.96379e-07
chr6	29943600	29943800	4	3.42835	-1	(4,4)	2.5017	-1	19.3495	4.96379e-07
chr21	42924000	42924200	4	3.7976	-1	(4,9)	2.8335	-1	19.2769	4.96379e-07
chr2	226797800	226798000	8	2.53407	1	(1,3)	1.26291	-1	19.2754	4.96379e-07
chr11	834200	834400	1	2.84746	1	(1,11)	1.61972	1	19.1719	4.96379e-07
chr2	226797400	226797600	1	2.45038	-1	(1,3)	1.38599	-1	19.1618	4.96379e-07
