chr1	225822800	225853800	14
chr11	115361800	115387200	14
chr11	34928200	34949400	3
chr20	37341600	37369400	15
chr18	33698400	33719000	4
chr1	92929600	92967000	14
chr6	33257400	33278400	3
chr3	138544000	138564400	3
chr2	216275400	216315400	14
chr14	21525000	21564600	14
chr1	227486600	227521400	14
chr2	113332200	113352800	1
chr5	108073000	108094200	3
chr19	59077000	59097800	3
chr12	64226800	64252400	14
chr11	10940000	10966400	14
chr19	12712000	12736600	3
chr19	1053400	1101600	8
chr1	214148400	214174400	14
chr6	128823000	128858200	1
chr17	46959600	46981400	2
chr9	100384000	100405200	3
chr1	231654600	231677200	3
chr11	101969200	102001800	1
chr14	53401000	53431600	14
chr6	43127800	43149000	3
chr3	149676200	149704000	1
chr17	36890600	36918600	14
chr1	99116400	99142200	14
chr2	182309400	182339600	14
chr2	242243600	242264400	3
chr4	78966400	79008200	14
chr1	249156800	249178000	3
chr6	30407200	30435000	15
chr9	34655600	34677400	3
chr12	49444800	49465400	1
chr10	21788600	21825000	14
chr16	75267600	75316400	1
chr14	91764600	91820000	8
chr14	20930400	20956800	8
chr9	84288600	84315800	1
chr17	77765400	77789600	15
chr4	159634600	159655600	3
chr11	120183200	120224600	14
chr22	37601600	37651800	8
chr3	32005200	32037400	14
chr5	38529200	38569400	1
chr19	59060600	59081200	3
chr10	21812200	21832600	3
chr1	21490800	21513200	3
chr6	159446200	159477400	8
chr5	40825600	40846600	3
chr15	71035200	71068200	1
chr14	102404800	102426000	3
chr15	65122600	65143600	3
chr1	153690600	153712600	3
chr15	81572800	81610600	8
chr11	10304400	10330600	1
chr11	117189000	117209800	3
chr1	12030800	12051400	3
chr11	6400800	6421400	3
chr10	75493000	75513800	3
chr1	32850400	32871200	3
chr1	151014000	151041200	8
chr16	1822400	1844200	2
chr7	96642800	96664600	14
chr17	17370600	17391200	1
chr9	114346000	114373400	1
chr12	93313400	93334200	3
chr1	230992400	231015800	14
chr15	38840000	38869200	2
chr19	36858800	36879800	3
chr10	126469200	126490000	3
chr22	25336200	25361400	14
chr3	17774400	17795000	1
chr19	49635800	49665600	14
chr22	32331200	32352000	3
chr19	41795200	41825800	8
chr17	3559200	3581800	1
chr12	26097800	26130200	1
chr11	12679800	12749000	14
chr12	15084000	15117800	8
chr7	5445000	5481800	14
chr19	41213200	41238400	3
chr4	55081400	55105000	15
chr9	37453600	37474800	3
chr1	9692200	9730800	3
chr5	74622000	74642400	3
chr19	56815200	56835800	3
chr13	42835200	42855800	3
chr9	117108000	117165800	8
chr14	89004600	89034000	14
chr9	125682800	125703600	3
chr13	45142200	45162800	3
chr6	121746600	121775000	1
chr12	109240200	109261000	3
chr3	185813000	185839200	14
chr3	134062200	134109000	1
chr4	151927200	151948000	1
chr9	129471000	129497200	3
