chr4	75885847	75886047	8	4.31461	1	(8,12)	2.30119	1	15.8886
chr3	75670449	75670649	8	5.51818	1	(8,11)	4.48852	1	15.8106
chr2	144515433	144515633	3	5.56244	1	(3,11)	1.88875	1	15.6986
chr9	76571484	76571684	8	5.49106	1	(8,11)	4.52753	1	15.5665
chr17	47189234	47189434	11	6.13453	1	(10,11)	3.53985	1	15.5346
chr2	132266227	132266427	8	6.48518	1	(8,12)	6.85141	1	15.4144
chr5	141360233	141360433	10	8.83332	1	(10,10)	4.74091	1	15.3768
chr9	62802776	62802976	10	7.1461	1	(10,12)	4.09826	1	15.3383
chr2	132269827	132270027	11	5.83908	1	(8,11)	3.02429	1	15.2776
chr2	231679490	231679690	11	6.34528	1	(8,11)	3.82386	1	15.257
chr20	49280063	49280263	3	10.2282	1	(3,8)	8.25603	1	15.1893
chr2	132271827	132272027	8	6.49649	1	(8,12)	6.58084	1	15.1829
chr2	132272427	132272627	8	6.47924	1	(8,12)	5.18556	1	15.1519
chr9	74497084	74497284	10	10.7652	1	(10,10)	7.42142	1	15.1517
chr2	132273427	132273627	8	6.59239	1	(8,11)	2.95981	1	15.0847
chr16	28987079	28987279	3	7.85131	1	(3,8)	6.27551	1	15.0551
chr20	26208764	26208964	8	4.26025	1	(8,10)	2.81916	1	15.0484
chr4	53506	53706	8	6.64086	1	(8,10)	4.40652	1	14.9993
chr5	175114797	175114997	8	4.39932	1	(8,11)	2.89549	1	14.9876
chr6	133272862	133273062	8	7.20509	1	(8,11)	5.11257	1	14.9842
chr2	132272027	132272227	11	6.4208	1	(8,11)	6.74483	1	14.945
chr20	26208564	26208764	10	4.15091	1	(8,10)	2.3752	1	14.9008
chr9	113057320	113057520	11	3.8235	1	(8,11)	2.03162	1	14.8978
chr12	132767214	132767414	8	5.5207	1	(2,8)	3.48386	1	14.8841
chr2	132269627	132269827	12	5.54255	1	(8,12)	3.4849	1	14.8423
chr7	150570912	150571112	3	6.50687	1	(3,8)	3.81178	1	14.841
chr13	27459863	27460063	11	6.44078	1	(8,11)	6.80986	1	14.8351
chr2	132270627	132270827	11	6.2804	1	(8,11)	3.37805	1	14.8334
chr4	79352646	79352846	8	5.55537	1	(8,12)	3.33592	1	14.833
chr8	55842641	55842841	8	6.80097	1	(8,11)	3.11936	1	14.8268
chrX	109054170	109054370	11	6.13631	1	(8,11)	4.7531	1	14.8258
chr14	75280897	75281097	3	7.04023	1	(3,3)	2.88507	1	14.8129
chr17	35151181	35151381	11	9.36751	1	(8,11)	8.6479	1	14.8081
chr7	44883601	44883801	8	4.23164	1	(3,8)	2.78844	1	14.7963
