chr9	3023600	3023800	14	6.44874	1	(3,14)	3.12894	1	16.2525
chr11	3199600	3199800	6	6.49335	1	(6,14)	6.18256	1	15.9195
chr11	3132000	3132200	6	6.89586	1	(6,14)	8.66758	1	15.8837
chr9	35305000	35305200	14	4.99817	1	(9,14)	3.7519	1	15.8086
chr14	19417600	19417800	14	6.53398	1	(6,14)	5.72249	1	15.7826
chr13	119602000	119602200	6	8.08831	1	(6,14)	7.30778	1	15.7682
chr18	37756600	37756800	14	4.75573	1	(3,14)	3.73059	1	15.6557
chr9	3015600	3015800	6	6.61169	1	(6,14)	8.42027	1	15.65
chr9	3034000	3034200	6	6.69997	1	(6,14)	8.72313	1	15.6145
chr11	3151200	3151400	14	6.34362	1	(6,14)	5.87602	1	15.5862
chr2	180385400	180385600	6	4.27304	1	(3,6)	1.63598	1	15.5681
chr13	119601400	119601600	6	6.6316	1	(6,14)	8.29408	1	15.5453
chr3	8246400	8246600	3	7.714	1	(3,14)	4.27004	1	15.5362
chr4	146067800	146068000	14	4.99109	1	(2,14)	4.04253	1	15.5178
chr18	37737600	37737800	13	4.12466	1	(4,13)	1.87356	1	15.4372
chr7	45627200	45627400	3	6.17003	1	(3,7)	5.67124	1	15.4242
chr17	24514200	24514400	10	4.32163	1	(1,10)	2.05134	1	15.4225
chr17	13591400	13591600	14	6.2036	1	(12,14)	5.17757	1	15.4185
chr6	48685800	48686000	7	6.58827	1	(4,7)	3.11835	1	15.4017
chr11	68389600	68389800	13	4.23109	1	(5,13)	3.12062	1	15.3732
chr15	75086400	75086600	6	4.27384	1	(3,6)	1.63488	1	15.3726
chr2	181917800	181918000	6	7.72538	1	(6,14)	3.9364	1	15.371
chrX	169990200	169990400	14	6.00109	1	(12,14)	5.36863	1	15.3581
chr1	48881600	48881800	14	7.50944	1	(12,14)	7.36739	1	15.3249
chr19	61224200	61224400	3	4.25897	1	(3,14)	1.78432	1	15.3202
chr1	85277800	85278000	6	8.57573	1	(6,14)	11.4615	1	15.295
chr13	99791000	99791200	3	6.23162	1	(3,8)	2.82122	1	15.2867
chrX	111894200	111894400	14	4.9221	1	(9,14)	3.39158	1	15.2815
chr6	87428800	87429000	13	5.92685	1	(7,13)	5.15674	1	15.2493
chr9	44341600	44341800	1	6.97832	1	(1,10)	8.89868	1	15.2402
chr2	84736000	84736200	1	4.65173	1	(1,13)	3.74903	1	15.1837
chr12	20233400	20233600	3	8.3684	1	(3,14)	11.4707	1	15.1793
chr9	3023400	3023600	6	6.01014	1	(6,14)	2.6654	1	15.1759
chr12	40197400	40197600	6	6.28412	1	(6,15)	2.65222	1	15.1368
chr8	122719800	122720000	3	4.81653	1	(3,5)	4.22049	1	15.1265
chr5	109556400	109556600	6	6.18428	1	(6,14)	5.72614	1	15.1205
chr17	24514400	24514600	6	3.94671	1	(6,10)	1.70677	1	15.1126
chr13	49608400	49608600	7	2.38586	1	(4,7)	0.994889	1	15.1085
chr13	65259400	65259600	3	7.82297	1	(3,14)	7.75054	1	15.1066
chr3	30505000	30505200	3	4.59516	1	(3,13)	2.2204	1	15.0812
chr11	87750200	87750400	6	4.201	1	(3,6)	1.56394	1	15.0555
chr2	30171000	30171200	9	7.73765	1	(9,14)	6.9325	1	15.0414
chr6	15412200	15412400	9	4.10184	1	(4,9)	1.61479	1	15.0372
chr4	146067400	146067600	9	5.78747	1	(9,14)	5.10793	1	15.0338
chr12	67059200	67059400	14	6.28385	1	(6,14)	5.53309	1	14.9985
chr10	11492000	11492200	3	5.89052	1	(3,14)	3.0309	1	14.9874
chr14	19416600	19416800	6	7.78617	1	(6,14)	7.24171	1	14.9855
chr17	24643600	24643800	4	2.52838	1	(4,7)	1.03333	1	14.9821
chr18	10784600	10784800	7	6.26275	1	(2,7)	2.70743	1	14.958
chr8	105255400	105255600	3	6.3844	1	(3,7)	5.53431	1	14.9453
chr4	121040800	121041000	3	5.93965	1	(3,7)	2.88275	1	14.9317
chr9	3034200	3034400	12	5.96516	1	(12,14)	5.28528	1	14.9226
chr9	3002200	3002400	6	4.7898	1	(6,10)	3.71946	1	14.9172
chrX	102006000	102006200	3	4.15277	1	(1,3)	2.8464	1	14.9127
chr1	86434400	86434600	1	5.92446	1	(1,5)	5.45305	1	14.8965
chr19	61224400	61224600	6	2.37424	1	(6,15)	0.977624	1	14.8813
chr9	3004600	3004800	6	5.95088	1	(6,14)	2.78806	1	14.8795
chr11	87750000	87750200	7	4.23468	1	(6,7)	3.02759	1	14.874
chr9	3038200	3038400	6	6.23646	1	(6,15)	2.81661	1	14.8698
chr15	75085400	75085600	14	5.85998	1	(9,14)	2.56595	1	14.8586
chr8	4404200	4404400	6	5.92788	1	(6,14)	2.96601	1	14.8439
chr10	121316000	121316200	9	5.63097	1	(9,14)	2.38982	1	14.8429
chr8	94977800	94978000	13	3.93628	1	(3,13)	2.21225	1	14.8246
chr5	134744200	134744400	1	4.26779	1	(1,13)	1.98978	1	14.811
chr15	101134400	101134600	7	4.29413	1	(3,7)	1.77075	1	14.8027
chr18	37752400	37752600	3	4.64943	1	(3,14)	3.75984	1	14.7982
chr14	19418200	19418400	14	5.89813	1	(6,14)	5.54061	1	14.7914
chr3	56575400	56575600	12	6.00545	1	(12,14)	5.23517	1	14.7842
chr3	102165600	102165800	1	4.77412	1	(1,10)	3.93549	1	14.7697
chr12	20233600	20233800	14	7.77279	1	(3,14)	11.4048	1	14.7692
chrX	169980800	169981000	12	3.8487	1	(10,12)	2.32163	1	14.7669
chr11	3199800	3200000	14	5.91065	1	(12,14)	5.27885	1	14.7644
chr5	149526600	149526800	6	4.09328	1	(5,6)	2.36639	1	14.7643
chr8	15519800	15520000	14	7.71651	1	(3,14)	11.4665	1	14.7488
chr10	79729600	79729800	12	5.78569	1	(12,14)	2.66236	1	14.7485
chr5	137152200	137152400	14	7.31896	1	(3,14)	3.76532	1	14.7465
chr12	26412800	26413000	3	4.3353	1	(3,11)	1.73984	1	14.7389
chrX	169879200	169879400	3	4.25247	1	(1,3)	3.11654	1	14.7353
chr17	13306000	13306200	14	6.03882	1	(6,14)	5.45609	1	14.7347
chrX	48400800	48401000	2	4.3487	1	(2,7)	3.5666	1	14.73
chr17	28517200	28517400	6	4.45283	1	(6,13)	3.41298	1	14.712
chr17	13590800	13591000	12	6.35158	1	(12,14)	7.71911	1	14.7016
chr10	22143000	22143200	12	5.81748	1	(12,13)	4.52109	1	14.689
chr18	37680200	37680400	2	6.05266	1	(2,12)	6.38671	1	14.6652
chr10	22142600	22142800	6	6.15209	1	(6,13)	5.74303	1	14.6607
chr11	65365400	65365600	7	4.23407	1	(1,7)	3.39707	1	14.6602
chr9	3037800	3038000	9	6.16168	1	(9,14)	4.93935	1	14.658
chr6	103649200	103649400	6	4.52188	1	(6,14)	1.96334	1	14.6434
chr1	72826200	72826400	13	4.27749	1	(2,13)	3.3008	1	14.6415
chr18	60376400	60376600	6	4.04999	1	(6,9)	2.76634	1	14.636
chr2	85137600	85137800	1	4.31493	1	(1,13)	3.47998	1	14.6158
chr11	3130800	3131000	14	7.09291	1	(6,14)	7.94184	1	14.6125
chr4	41683000	41683200	6	4.40053	1	(6,13)	3.56043	1	14.595
chr5	32730200	32730400	14	7.33669	1	(6,14)	7.36303	1	14.5812
chr2	180385200	180385400	1	4.49823	1	(1,5)	3.71032	1	14.5703
chr6	37872600	37872800	14	6.17575	1	(12,14)	5.20043	1	14.549
chr11	65365200	65365400	1	4.22683	1	(1,5)	3.48598	1	14.5475
chr12	20233000	20233200	14	7.40054	1	(3,14)	8.06497	1	14.5306
chr1	122357200	122357400	3	6.15944	1	(3,14)	2.80233	1	14.5279
chrY	90744400	90744600	6	4.53765	1	(6,14)	3.81308	1	14.5245
