chr5	141421033	141421233	8	8.47908	-1	(10,11)	5.55713	1	25.8522	0
chr2	136115430	136115630	3	11.0862	1	(3,3)	11.896	1	25.7767	0
chr2	207767676	207767876	12	7.32985	1	(12,12)	4.68263	1	25.563	0
chr5	141417633	141417833	8	5.89419	-1	(1,8)	6.74214	-1	25.4505	0
chr5	141413633	141413833	11	8.18949	1	(11,11)	6.32571	1	25.2797	0
chr5	141413833	141414033	8	7.39506	-1	(8,8)	3.5589	-1	25.0287	0
chr5	141413433	141413633	8	7.1165	-1	(1,8)	4.36275	-1	24.8563	0
chr15	63044001	63044201	3	5.31545	-1	(11,12)	2.81827	1	24.6384	0
chr5	141430633	141430833	8	6.46098	-1	(1,8)	3.95803	-1	24.3909	0
chr17	61403239	61403439	12	4.74732	1	(11,12)	6.12192	1	24.3011	0
chr6	31355623	31355823	3	9.2302	1	(3,3)	12.2675	1	24.2779	0
chr19	16327789	16327989	3	6.92979	1	(3,3)	7.19766	1	24.1404	0
chr5	141408033	141408233	13	5.24473	1	(1,8)	3.64745	-1	24.0701	0
chr8	144700415	144700615	12	5.3433	1	(12,13)	3.1315	1	24.0237	0
chr12	57475617	57475817	11	5.4763	-1	(2,6)	2.83176	1	23.9965	0
chr5	141418033	141418233	13	6.67936	1	(1,8)	6.56262	-1	23.9922	0
chr8	37698282	37698482	12	5.28884	1	(1,3)	2.89717	-1	23.9605	0
chr1	24926709	24926909	3	8.10027	1	(3,3)	5.19316	1	23.9397	0
chr1	206910055	206910255	3	7.22118	1	(3,3)	3.23345	1	23.8181	0
chr2	207767276	207767476	3	4.36953	-1	(3,6)	1.45067	-1	23.7981	0
chr15	63044401	63044601	13	5.96074	1	(13,13)	4.7122	1	23.572	0
chr2	207767876	207768076	3	5.97955	-1	(7,11)	2.28145	1	23.4951	0
chr19	1068801	1069001	3	7.34019	1	(2,3)	5.71895	1	23.4644	0
chr8	37697882	37698082	3	6.14388	-1	(11,12)	3.81511	1	23.4428	0
chr8	37699482	37699682	13	4.66772	1	(12,13)	4.82872	1	23.412	0
chr6	10414767	10414967	12	7.91323	1	(12,12)	8.11883	1	23.3948	0
chr8	144700215	144700415	13	4.466	1	(12,13)	2.6657	1	23.3687	0
chr8	37698882	37699082	3	4.4893	-1	(12,13)	4.81818	1	23.3646	0
chr12	57475417	57475617	6	5.69711	1	(6,6)	3.02738	1	23.3369	0
chr6	24911972	24912172	3	9.71981	1	(3,3)	6.97679	1	23.3298	0
chr5	141418233	141418433	8	6.83688	-1	(13,13)	4.15819	1	23.326	0
chr6	131950260	131950460	12	5.14734	1	(11,12)	2.40858	1	23.2497	0
chr8	37699682	37699882	12	5.5148	1	(12,13)	5.15001	1	23.2275	0
chr7	116526746	116526946	12	7.11529	1	(11,12)	4.97892	1	23.2111	0
chr22	37561993	37562193	12	9.25454	1	(12,12)	8.3698	1	23.2007	0
chr8	144700615	144700815	13	4.39051	1	(12,13)	3.02501	1	23.1051	0
chr15	96332371	96332571	12	5.58912	1	(12,13)	4.15715	1	23.1	0
chr5	141485433	141485633	12	6.73029	1	(12,13)	4.26662	1	23.0766	0
chr5	141223428	141223628	12	4.17181	1	(1,9)	2.26238	-1	23.0425	0
chr12	54126016	54126216	10	5.35536	-1	(11,12)	4.78985	1	23.0321	0
chr4	51306	51506	2	4.68775	1	(2,8)	5.82981	1	23.003	0
chr11	117988085	117988285	3	8.28316	1	(3,3)	5.29649	1	22.9925	0
chr9	63818666	63818866	11	5.90107	1	(11,11)	3.62797	1	22.9924	0
chr7	25856580	25856780	11	4.53714	1	(11,12)	5.89278	1	22.9686	0
chr6	131950060	131950260	3	4.71318	-1	(1,3)	3.45257	-1	22.9536	0
chr7	27097981	27098181	12	5.71256	1	(12,12)	3.28892	1	22.885	0
chr2	202035877	202036077	12	4.47265	1	(12,13)	4.75286	1	22.8752	0
chr3	194138011	194138211	11	4.58873	1	(1,3)	2.89417	-1	22.8689	0
chr15	96334371	96334571	3	7.59342	-1	(13,13)	6.85405	1	22.8618	0
chr19	47418943	47419143	10	7.80544	-1	(10,10)	4.86446	-1	22.8124	0
chr4	173508849	173509049	11	8.24307	1	(11,11)	5.6686	1	22.7942	0
chr1	101239644	101239844	3	8.11542	1	(3,3)	5.23589	1	22.7922	0
chr20	21099759	21099959	11	9.02635	1	(11,11)	9.78149	1	22.7801	0
chr2	144514233	144514433	3	5.45089	1	(3,13)	4.27631	1	22.7747	0
chr9	22008401	22008601	11	7.00657	1	(11,12)	4.82466	1	22.7535	0
chr7	27156381	27156581	12	4.19265	1	(11,12)	3.85199	1	22.7355	0
chr19	55087432	55087632	11	7.01986	1	(11,11)	5.42651	1	22.7265	0
chr13	80337265	80337465	3	11.9015	-1	(3,3)	10.205	-1	22.7168	0
chr2	109615423	109615623	12	5.14119	1	(12,13)	2.74719	1	22.7035	0
chr17	48579038	48579238	11	6.84378	1	(2,11)	4.74404	1	22.7033	0
chr2	20447839	20448039	3	5.70783	-1	(1,3)	4.14162	-1	22.6987	0
chr19	13096186	13096386	11	6.30914	1	(2,11)	5.07819	1	22.694	0
chr19	13012586	13012786	11	6.73784	1	(11,12)	5.9173	1	22.6806	0
chr5	141360233	141360433	10	7.93276	1	(10,10)	4.71258	1	22.6757	0
chr15	96332571	96332771	1	4.54646	-1	(12,13)	3.59085	1	22.6705	0
chr19	53977946	53978146	11	7.92643	1	(11,11)	6.34009	1	22.6694	0
chr2	156320488	156320688	12	7.16582	1	(12,12)	4.63902	1	22.6532	0
chr4	212611	212811	1	6.4162	-1	(1,8)	4.27686	-1	22.6415	0
chr2	199456477	199456677	12	8.36038	1	(12,12)	8.20574	1	22.6245	0
chr12	53996216	53996416	11	9.03748	1	(11,11)	9.78468	1	22.6242	0
chr2	19351039	19351239	12	7.5738	1	(12,12)	9.58484	1	22.5945	0
chr5	141370233	141370433	10	4.97194	1	(10,11)	3.51089	1	22.594	0
chr19	53132947	53133147	1	6.58106	-1	(1,1)	4.41391	-1	22.5905	0
chr12	54053416	54053616	11	7.87213	1	(11,11)	6.25198	1	22.5886	0
chr19	55087632	55087832	12	7.64147	1	(12,12)	5.3007	1	22.5827	0
chr19	45779342	45779542	11	4.54933	1	(2,11)	3.72475	1	22.5802	0
chr17	48598038	48598238	11	5.4423	1	(11,11)	4.01245	1	22.5539	0
chr5	141382633	141382833	8	5.85171	-1	(10,13)	4.20874	1	22.5507	0
chr14	77025657	77025857	3	5.77351	-1	(3,3)	4.95102	-1	22.5398	0
chr1	43531929	43532129	11	7.72162	1	(11,11)	4.41223	1	22.5378	0
chr2	176136472	176136672	10	6.0816	-1	(11,12)	4.51833	1	22.5315	0
chr4	51106	51306	9	3.90674	-1	(2,8)	3.58286	1	22.5166	0
chr19	2291401	2291601	11	5.31575	-1	(2,7)	2.48038	1	22.5102	0
chr2	109615623	109615823	13	4.42561	1	(12,13)	3.58124	1	22.4979	0
chr1	30907553	30907753	12	7.02067	1	(12,13)	4.83586	1	22.4677	0
chr19	47418343	47418543	12	5.97728	1	(12,13)	4.95198	1	22.4659	0
chr1	94819844	94820044	2	5.07905	-1	(11,12)	3.59513	1	22.4629	0
chr15	63043801	63044001	12	5.01977	1	(11,12)	4.30778	1	22.458	0
chr5	178940999	178941199	1	6.13818	-1	(1,8)	5.78406	-1	22.4562	0
chr7	116526546	116526746	11	7.62166	1	(11,11)	8.44314	1	22.4427	0
chr14	77025857	77026057	6	5.18078	1	(1,3)	4.93456	-1	22.4273	0
chr10	17231401	17231601	3	4.8477	1	(3,3)	4.88426	1	22.4111	0
chr10	92691443	92691643	12	3.85107	1	(10,13)	2.44473	-1	22.4105	0
chr9	96876118	96876318	11	4.23516	1	(11,12)	3.4375	1	22.4079	0
chr4	13544976	13545176	11	7.98578	1	(11,11)	10.0458	1	22.4072	0
chr7	116500346	116500546	1	4.28252	-1	(11,12)	5.06563	1	22.3975	0
chr1	20484507	20484707	11	5.71294	1	(11,11)	4.08278	1	22.3895	0
chr5	93579294	93579494	12	5.80762	1	(11,12)	6.24494	1	22.3876	0
chr5	142323635	142323835	12	7.76907	1	(12,12)	5.17047	1	22.3745	0
chr19	13013786	13013986	11	8.59029	1	(11,11)	6.39715	1	22.3505	0
