chr6	58777000	58777200	21	5.71763	1	(3,11)	6.84463	-1	29.9708	6.58695e-08
chr7	61969400	61969600	21	5.58164	1	(3,15)	6.08037	-1	28.7601	3.29348e-07
chr7	64457800	64458000	11	8.42869	-1	(11,20)	8.59169	-1	27.9251	9.22173e-07
chr6	58778200	58778400	22	6.63808	-1	(3,22)	10.7519	-1	27.8895	9.22173e-07
chr19	311600	311800	11	6.4589	-1	(4,7)	10.8877	1	27.4034	1.64674e-06
chr1	27687400	27687600	11	8.30599	-1	(7,23)	8.5854	1	27.0994	2.30543e-06
chr4	1244800	1245000	4	5.95032	-1	(9,20)	7.43188	1	26.9923	2.63478e-06
chr5	140802800	140803000	21	6.98443	1	(20,23)	9.51569	-1	26.8794	3.22761e-06
chr1	26582000	26582200	4	7.28273	1	(4,20)	4.81133	1	26.6674	4.08391e-06
chr1	156876800	156877000	24	6.42947	-1	(11,24)	11.5601	-1	26.6305	4.47913e-06
chr3	149654800	149655000	16	5.77652	-1	(4,16)	9.23136	-1	26.6193	4.61087e-06
chr17	55464000	55464200	12	4.75952	1	(17,20)	6.71846	-1	26.5972	4.61087e-06
chr3	170893600	170893800	18	3.67282	-1	(1,18)	5.80706	-1	26.4306	5.59891e-06
chr16	67205800	67206000	24	4.85475	1	(3,24)	3.48257	1	26.4017	5.66478e-06
chr19	38795400	38795600	22	6.09671	-1	(9,22)	5.22035	-1	26.2232	6.38934e-06
chr2	133029000	133029200	2	6.75146	-1	(2,24)	5.84764	-1	26.1482	7.04804e-06
chr7	50348400	50348600	23	7.20913	1	(5,23)	5.25837	1	25.929	8.82651e-06
chr17	79899200	79899400	18	7.09419	-1	(18,23)	11.6684	-1	25.8023	9.88043e-06
chr6	138865600	138865800	4	6.83122	-1	(4,19)	6.38513	-1	25.7185	1.04733e-05
chr7	27202000	27202200	4	6.95772	1	(4,19)	5.69935	1	25.6716	1.08685e-05
chr17	66286000	66286200	3	4.25116	-1	(3,25)	3.3994	-1	25.6564	1.08685e-05
chr22	20783200	20783400	4	6.73068	-1	(4,11)	10.9828	-1	25.6298	1.11319e-05
chr10	20108000	20108200	9	4.45445	-1	(1,9)	5.88212	-1	25.6085	1.14613e-05
chr10	29917000	29917200	10	5.79657	-1	(10,19)	5.67642	-1	25.5983	1.15272e-05
chr7	134842000	134842200	20	5.97781	1	(9,20)	7.43188	1	25.4648	1.3108e-05
chr22	19707200	19707400	11	6.84922	-1	(11,23)	6.02482	-1	25.4645	1.3108e-05
chr12	48295600	48295800	23	5.00419	1	(12,23)	6.33784	1	25.439	1.33715e-05
chr22	30640000	30640200	12	6.25101	-1	(12,24)	10.5991	-1	25.3915	1.38326e-05
chr17	41382200	41382400	11	6.53057	-1	(2,11)	6.84463	-1	25.3353	1.4623e-05
chr11	317200	317400	15	6.6563	-1	(3,15)	6.08037	-1	25.325	1.48206e-05
chr6	10532400	10532600	22	6.06726	1	(12,22)	3.9583	1	25.3183	1.48206e-05
chr13	99959000	99959200	22	8.25358	1	(1,9)	12.4309	-1	25.2992	1.50841e-05
chr17	29638600	29638800	12	4.84892	1	(12,22)	8.5166	1	25.2965	1.52159e-05
chr12	20704400	20704600	20	6.79739	1	(20,23)	8.01938	1	25.2942	1.53476e-05
chrX	2547800	2548000	11	7.37135	-1	(11,21)	6.98298	-1	25.2805	1.55452e-05
chr7	100200600	100200800	22	4.67349	1	(3,22)	5.74	1	25.2664	1.58087e-05
chr12	51402600	51402800	18	8.62001	-1	(9,18)	8.09524	-1	25.2596	1.58746e-05
chr1	144992200	144992400	9	7.56859	1	(1,9)	10.6695	1	25.2502	1.59404e-05
chr16	86615400	86615600	23	7.5568	-1	(5,24)	8.66004	1	25.2398	1.60063e-05
chr1	156046000	156046200	16	7.56549	1	(4,13)	9.82027	-1	25.2268	1.62698e-05
chr1	221057800	221058000	9	7.90164	-1	(9,23)	8.25354	-1	25.2238	1.62698e-05
chr4	186447000	186447200	20	4.19215	-1	(15,20)	3.58898	-1	25.2138	1.65332e-05
chr17	3818600	3818800	22	4.58064	1	(13,22)	5.2218	1	25.2115	1.65991e-05
chr4	80885800	80886000	2	5.32879	1	(11,20)	8.59169	-1	25.1823	1.68626e-05
chr2	91818800	91819000	24	6.97203	-1	(11,24)	8.46254	-1	25.1498	1.72578e-05
chr18	47375600	47375800	24	6.6767	-1	(13,24)	6.66595	-1	25.1423	1.72578e-05
