chr7	5567200	5569200	8
chr2	232576000	232577400	8
chr19	3983600	3984600	8
chr17	41381800	41382400	14
chr12	6645000	6646000	8
chr12	56553400	56555200	8
chr8	146016000	146017000	8
chr22	39917400	39919600	8
chr22	50356200	50357200	8
chr19	1274200	1275200	8
chr19	49992400	49993600	8
chr20	47896400	47898000	8
chr17	45234200	45234600	14
chr7	61968800	61969600	14
chr1	28834800	28837200	8
chr19	2271400	2272200	8
chr14	35871600	35872800	8
chr16	89628000	89628800	8
chr12	49523600	49524000	8
chr19	50000800	50001400	8
chr18	108000	108400	14
chr6	58776600	58779400	14
chr19	18389600	18390200	8
chrY	58827200	58827600	14
chr16	46404800	46405200	14
chr3	52028600	52029000	8
chr19	13050600	13051600	8
chr1	91852800	91853200	14
chr12	20704200	20704600	14
chr8	43831400	43831800	14
chr16	29819800	29821000	8
chrY	58862600	58863000	14
chr17	7477400	7479000	8
chr1	121484200	121485400	14
chrX	61717600	61718000	14
chr19	27731800	27733400	14
chr19	36066400	36066800	14
chr21	11186000	11186800	14
chr16	46403400	46403800	14
chr2	133012400	133013000	14
chrY	10037600	10038000	14
chr16	46417000	46417400	14
chr19	55898200	55899400	8
chr17	39846000	39846600	8
chr21	9696000	9696400	14
chr5	49405800	49406000	14
chr10	102758400	102758800	3
chr18	18519800	18520400	14
chr6	119558400	119558800	14
chr5	71146600	71147000	14
chr14	88237400	88238000	14
chr17	4847800	4850200	8
chr1	121478400	121478800	14
chr6	58773800	58774000	14
chr2	92305600	92306200	14
chr8	43838600	43838800	14
chr10	42534600	42535000	14
chrY	58855800	58856200	14
chr2	92281200	92281600	14
chr19	49376600	49378200	8
chr9	68412400	68414400	14
chr17	41400200	41401000	14
chr5	180668600	180669400	8
chr11	85195000	85195200	14
chr4	68265400	68265800	14
chr10	42364600	42365400	14
chr14	69256000	69257000	8
chr16	30078200	30079000	8
chr4	49659400	49660000	14
chrY	13460800	13461200	14
chr2	92275800	92276200	14
chr10	98561200	98561600	14
chr16	46396600	46397000	14
chr16	33959200	33959600	14
chr9	139620600	139621200	8
chr9	140136800	140137200	8
chr22	36725600	36726600	8
chr16	33957000	33957800	14
chr18	108800	109600	14
chr12	127650400	127651000	14
chrX	136520200	136520600	14
chr6	31805000	31805600	8
chr8	70602200	70602600	14
chrY	10019200	10019600	14
chrX	48433800	48434400	8
chr2	92296600	92297000	14
chr16	33955600	33956000	14
chr1	121355600	121356200	14
chr17	22261400	22261800	14
chrY	10025000	10025400	14
chrY	13489800	13490200	14
chr11	51591200	51591600	14
chr19	27738400	27738800	14
chr21	9827000	9827600	14
chr13	28033600	28034000	14
chr16	33963000	33963400	14
chr17	79476200	79479000	8
chr11	62650400	62650600	8
chr19	2042400	2043000	8
chr17	33478000	33478400	14
