chr6	1612165	1612365	11	10.2578	-1	20.336	7.09112e-08
chr15	39581799	39581999	3	10.8481	-1	18.8822	2.83645e-07
chr9	97854118	97854318	10	9.59517	-1	18.7498	7.09112e-07
chr9	123999321	123999521	10	9.59517	-1	18.7498	7.09112e-07
chr7	155214690	155214890	10	9.59517	-1	18.7498	7.09112e-07
chr6	38715224	38715424	10	9.59517	-1	18.7498	7.09112e-07
chr6	28207822	28208022	10	9.59517	-1	18.7498	7.09112e-07
chr6	105994525	105994725	10	9.59517	-1	18.7498	7.09112e-07
chr5	88142583	88142783	10	9.59517	-1	18.7498	7.09112e-07
chr5	115963103	115963303	10	9.59517	-1	18.7498	7.09112e-07
chr2	68643068	68643268	10	9.59517	-1	18.7498	7.09112e-07
chr2	25168131	25168331	10	9.59517	-1	18.7498	7.09112e-07
chr2	172234872	172235072	10	9.59517	-1	18.7498	7.09112e-07
chr2	161424089	161424289	10	9.59517	-1	18.7498	7.09112e-07
chr20	38674157	38674357	10	9.59517	-1	18.7498	7.09112e-07
chr1	65265717	65265917	10	9.59517	-1	18.7498	7.09112e-07
chr15	76336659	76336859	10	9.59517	-1	18.7498	7.09112e-07
chr1	218164658	218164858	10	9.59517	-1	18.7498	7.09112e-07
chr1	207454255	207454455	10	9.59517	-1	18.7498	7.09112e-07
chr1	177164464	177164664	10	9.59517	-1	18.7498	7.09112e-07
chr10	99330243	99330443	10	9.59517	-1	18.7498	7.09112e-07
chr10	55628440	55628640	10	9.59517	-1	18.7498	7.09112e-07
chr10	27259071	27259271	10	9.59517	-1	18.7498	7.09112e-07
chr10	101226243	101226443	12	10.2349	-1	18.269	1.13458e-06
chr3	141404558	141404758	3	10.8481	-1	18.2539	1.13458e-06
chr19	48470543	48470743	3	10.8481	-1	18.2539	1.13458e-06
chr19	3966402	3966602	3	10.8481	-1	18.2539	1.13458e-06
chr6	13859969	13860169	11	9.15467	1	18.0985	1.56005e-06
chr4	54103633	54103833	11	9.15467	1	18.0985	1.56005e-06
chr2	156322088	156322288	11	9.15467	1	18.0985	1.56005e-06
chr2	104862142	104862342	11	9.15467	1	18.0985	1.56005e-06
chr13	78609665	78609865	11	9.15467	1	18.0985	1.56005e-06
chr7	27204981	27205181	11	9.15467	1	18.0697	1.77278e-06
chr7	27183581	27183781	11	9.15467	1	18.0697	1.77278e-06
chr1	244860898	244861098	3	10.6705	1	17.9959	1.98551e-06
chr10	17233801	17234001	3	10.8481	-1	17.9825	1.98551e-06
chr7	6703569	6703769	3	10.8481	-1	17.943	2.05643e-06
chr6	98832124	98832324	11	10.2578	-1	17.8355	2.26916e-06
chr18	27184436	27184636	10	9.59517	-1	17.7125	2.5528e-06
chr16	88455192	88455392	10	9.59517	-1	17.6908	2.5528e-06
chr14	59871082	59871282	10	9.59517	-1	17.6908	2.5528e-06
chr11	127000304	127000504	10	9.59517	-1	17.6908	2.5528e-06
chr8	26047684	26047884	11	9.15467	1	17.664	2.62371e-06
chrX	120310945	120311145	10	9.59517	-1	17.6293	2.90736e-06
chr8	26514484	26514684	10	9.59517	-1	17.6293	2.90736e-06
chr7	29564984	29565184	10	9.59517	-1	17.6293	2.90736e-06
chr3	10738715	10738915	10	9.59517	-1	17.6293	2.90736e-06
chr19	1512801	1513001	10	9.59517	-1	17.6293	2.90736e-06
chr17	58249639	58249839	10	9.59517	-1	17.6293	2.90736e-06
chr16	88939392	88939592	10	9.59517	-1	17.6293	2.90736e-06
chr12	4909834	4910034	10	9.59517	-1	17.6293	2.90736e-06
chr12	46831217	46831417	10	9.59517	-1	17.6293	2.90736e-06
chr1	207910655	207910855	10	9.59517	-1	17.6293	2.90736e-06
chr11	43943850	43944050	10	9.59517	-1	17.6293	2.90736e-06
chr11	124758504	124758704	10	9.59517	-1	17.6293	2.90736e-06
chr1	110606378	110606578	10	9.59517	-1	17.6293	2.90736e-06
chr2	72144271	72144471	12	10.2349	-1	17.6214	3.04918e-06
chr3	127455957	127456157	11	10.2578	-1	17.6137	3.04918e-06
chr13	20193661	20193861	11	10.2578	-1	17.6137	3.04918e-06
chr10	100744643	100744843	11	10.2578	-1	17.6137	3.04918e-06
chr15	63043801	63044001	3	7.82478	-1	17.5441	3.12009e-06
chr4	154490248	154490448	10	10.0782	1	17.5395	3.26192e-06
chr20	31870797	31870997	10	9.59517	-1	17.3906	3.61647e-06
chr19	42132648	42132848	10	9.59517	-1	17.3906	3.61647e-06
chr12	64390220	64390420	10	9.59517	-1	17.3906	3.61647e-06
chr12	30926266	30926466	10	9.59517	-1	17.3906	3.61647e-06
chr9	116154721	116154921	11	9.15467	1	17.3711	3.90012e-06
chr7	101363719	101363919	11	9.15467	1	17.3711	3.90012e-06
chr3	129001957	129002157	11	9.15467	1	17.3711	3.90012e-06
chr20	4221553	4221753	11	9.15467	1	17.3711	3.90012e-06
chr15	68579461	68579661	11	9.15467	1	17.3711	3.90012e-06
chr10	120457288	120457488	11	9.15467	1	17.3711	3.90012e-06
chr6	117265637	117265837	10	9.59517	-1	17.2834	4.11285e-06
chr20	36542797	36542997	3	10.8481	-1	17.2218	4.18376e-06
chr8	75407165	75407365	11	9.15467	1	17.206	4.32558e-06
chr8	73093565	73093765	11	9.15467	1	17.206	4.32558e-06
chr6	72183097	72183297	11	9.15467	1	17.206	4.32558e-06
chr6	122996255	122996455	11	9.15467	1	17.206	4.32558e-06
chr5	84383782	84383982	11	9.15467	1	17.206	4.32558e-06
chr5	159987393	159987593	11	9.15467	1	17.206	4.32558e-06
chr4	80266646	80266846	11	9.15467	1	17.206	4.32558e-06
chr4	167234249	167234449	11	9.15467	1	17.206	4.32558e-06
chr3	55481772	55481972	11	9.15467	1	17.206	4.32558e-06
chr3	169662012	169662212	11	9.15467	1	17.206	4.32558e-06
chr22	42283794	42283994	11	9.15467	1	17.206	4.32558e-06
chr20	13220153	13220353	11	9.15467	1	17.206	4.32558e-06
chr17	58157239	58157439	11	9.15467	1	17.206	4.32558e-06
chr15	96360171	96360371	11	9.15467	1	17.206	4.32558e-06
chr15	50182603	50182803	11	9.15467	1	17.206	4.32558e-06
chr15	32719199	32719399	11	9.15467	1	17.206	4.32558e-06
chr2	110116023	110116223	10	9.59517	-1	17.1865	4.53832e-06
chr17	14310083	14310283	10	9.59517	-1	17.1865	4.53832e-06
chr2	176177872	176178072	11	9.15467	1	17.1842	4.68014e-06
chr2	101386938	101387138	11	9.15467	1	17.1842	4.68014e-06
chr15	89496369	89496569	11	9.15467	1	17.1842	4.68014e-06
chr1	214187457	214187657	11	9.15467	1	17.1842	4.68014e-06
chr1	177171264	177171464	11	9.15467	1	17.1842	4.68014e-06
chr1	177164264	177164464	11	9.15467	1	17.1842	4.68014e-06
chr2	70552868	70553068	10	9.59517	-1	17.1481	4.68014e-06
chr1	16535305	16535505	10	9.59517	-1	17.1481	4.68014e-06
