chr1	121743202	121743402	14	9.10852	1	9.20427
chr7	62509022	62509222	14	8.88763	1	9.099
chr1	91387243	91387443	14	8.998	1	9.08594
chr6	119237435	119237635	14	8.88763	1	8.95202
chr19	3984002	3984202	8	8.6197	1	8.94167
chr12	20551266	20551466	14	8.77742	1	8.93106
chr17	35151181	35151381	14	8.66738	1	8.83149
chr2	231712090	231712290	8	8.6197	1	8.7966
chr2	132268027	132268227	14	8.66738	1	8.77836
chr10	96801643	96801843	14	8.55749	1	8.74782
chr5	71850973	71851173	14	8.33821	1	8.64738
chr6	58450322	58450522	14	8.33821	1	8.64553
chr12	56160816	56161016	8	8.28244	1	8.64023
chr19	49489543	49489743	8	8.28244	1	8.60798
chr18	20940239	20940439	14	8.22882	1	8.57003
chr7	5528169	5528369	8	7.8352	1	8.56534
chrX	137438241	137438441	14	8.22882	1	8.56527
chr8	69690165	69690365	14	8.33821	1	8.54877
chr22	39523195	39523395	8	7.94674	1	8.54195
chr14	87771256	87771456	14	8.1196	1	8.52912
chr13	27459663	27459863	14	8.22882	1	8.51206
chr9	37037003	37037203	14	8.22882	1	8.47309
chr9	63817066	63817266	14	8.01055	1	8.44738
chr6	149938664	149938864	14	7.90168	1	8.43554
chr2	132269227	132269427	14	8.01055	1	8.42124
chr8	144791215	144791415	8	7.8352	1	8.40581
chr21	8988367	8988567	14	8.01055	1	8.39247
chr19	27241092	27241292	14	7.68445	1	8.33494
chr16	34154733	34154933	14	7.79297	1	8.33051
chr5	55232772	55232972	14	7.79297	1	8.32761
chr11	85483956	85484156	14	7.79297	1	8.3256
chr17	47156834	47157034	14	7.79297	1	8.32352
chr5	181242000	181242200	8	7.39087	1	8.31269
chr3	51994784	51994984	8	7.28026	1	8.29674
chr4	112515644	112515844	14	8.01055	1	8.29634
chr17	41690148	41690348	8	7.50167	1	8.29289
chr19	35575698	35575898	14	7.46794	1	8.26225
chr17	7574682	7574882	8	6.9496	1	8.23665
chr2	132255027	132255227	14	7.46794	1	8.23586
chr2	92093174	92093374	14	7.68445	1	8.23448
chr3	158098011	158098211	14	7.68445	1	8.21668
chr2	92108774	92108974	14	7.57611	1	8.20528
chr16	34150733	34150933	14	7.57611	1	8.19902
chr2	92117774	92117974	14	7.57611	1	8.18649
chr14	35403194	35403394	8	7.28026	1	8.18357
chr11	62882928	62883128	8	7.16984	1	8.18289
chr8	56211441	56211641	2	8.16366	1	8.17492
chr1	197918070	197918270	14	7.14457	1	8.17031
chr1	156216409	156216609	14	7.46794	1	8.1702
chr19	18278790	18278990	8	7.28026	1	8.15425
chr16	89561792	89561992	8	7.16984	1	8.1535
chr12	31339	31539	2	8.16366	1	8.15286
chr2	132259227	132259427	14	7.57611	1	8.14907
chr6	108117796	108117996	14	7.46794	1	8.1312
chr10	41705208	41705408	14	7.35997	1	8.12897
chr2	90324236	90324436	14	7.35997	1	8.12676
chr19	1274801	1275001	8	7.39087	1	8.12203
chr16	30067279	30067479	8	7.16984	1	8.11448
chr19	12939986	12940186	8	6.83978	1	8.11027
chr20	5001354	5001554	2	8.06485	1	8.10778
chrX	62498330	62498530	14	7.14457	1	8.09019
chr4	3074073	3074273	2	8.06485	1	8.07997
chr19	7920715	7920915	2	8.06485	1	8.07997
chr20	38731357	38731557	14	7.25217	1	8.07223
chr6	149964264	149964464	14	7.35997	1	8.0614
chr8	66962765	66962965	14	7.46794	1	8.0601
chr12	127165855	127166055	14	7.46794	1	8.05262
chr8	145052214	145052414	2	7.9662	1	8.0485
chr9	76571684	76571884	14	7.46794	1	8.04678
chr11	122984492	122984692	14	7.35997	1	8.04557
chr12	6536234	6536434	8	7.39087	1	8.04073
chr1	121396340	121396540	14	7.25217	1	8.0287
chrX	58534967	58535167	14	7.79297	1	8.02257
chr8	28622483	28622683	2	7.9662	1	8.02049
chr15	60006001	60006201	14	7.25217	1	8.01461
chr7	152463715	152463915	2	7.9662	1	8.01299
chr17	81034800	81035000	2	7.9662	1	8.01299
chr20	26209364	26209564	14	7.25217	1	8.00595
chr3	38453709	38453909	2	7.9662	1	8.00558
chr22	50507771	50507971	2	7.9662	1	8.00558
chr17	82023124	82023324	2	7.9662	1	7.99833
chr14	99684063	99684263	2	8.06485	1	7.99537
chr18	35581636	35581836	2	7.8677	1	7.99438
chr6	136921262	136921462	14	7.68445	1	7.98669
chr8	43976457	43976657	14	7.35997	1	7.98561
chr5	55173572	55173772	14	6.82292	1	7.97874
chr6	99603724	99603924	14	7.14457	1	7.97835
chr9	62802376	62802576	14	7.25217	1	7.97752
chr9	93951118	93951318	14	7.35997	1	7.97237
chr1	143498504	143498704	14	7.57611	1	7.96748
chr19	49497543	49497743	8	6.73016	1	7.96071
chr1	28509888	28510088	8	6.40257	1	7.95649
chr16	788400	788600	2	7.8677	1	7.95386
chr19	35856898	35857098	14	7.25217	1	7.95355
chr8	144465817	144466017	2	7.76935	1	7.94414
chr12	116737995	116738195	2	7.76935	1	7.94414
chr19	2271801	2272001	8	6.83978	1	7.93671
chr5	115180103	115180303	14	7.35997	1	7.92057
chr17	68457459	68457659	2	7.8677	1	7.91698
chr12	49336817	49337017	14	6.92994	1	7.91594
