chr7	42237800	42238000	22	8.87952	1	17.378	0
chrX	84187400	84187600	22	8.87952	1	17.213	0
chr3	195443000	195443200	1	9.44811	1	17.1136	0
chr14	26597800	26598000	22	8.87952	1	17.0382	0
chrX	31266600	31266800	22	8.92182	1	17.0088	0
chr1	12386800	12387000	20	8.71586	-1	16.9548	0
chr20	6767200	6767400	22	8.92182	1	16.9461	0
chrX	50813200	50813400	22	8.82943	1	16.7557	0
chrX	106802200	106802400	1	8.39556	-1	16.711	0
chr1	201468200	201468400	4	9.1408	1	16.6611	0
chr11	65488000	65488200	13	9.02094	1	16.6368	0
chr9	14314200	14314400	22	8.65349	1	16.6223	0
chr6	17393800	17394000	22	8.09133	1	16.5627	0
chr10	125160600	125160800	1	8.37683	-1	16.5606	0
chrX	37348800	37349000	22	8.92182	1	16.5403	0
chr17	32927800	32928000	22	8.65349	1	16.537	0
chr2	149330200	149330400	1	8.39556	-1	16.5207	0
chr7	82443800	82444000	22	8.65349	1	16.4434	0
chr18	10454800	10455000	22	8.65349	1	16.4056	0
chr19	34860200	34860400	1	9.52046	1	16.389	0
chr16	68549000	68549200	20	8.50294	-1	16.3512	0
chr12	88580400	88580600	23	8.37057	1	16.3351	0
chr3	134363400	134363600	4	9.02205	1	16.2879	0
chr4	134201400	134201600	22	8.82943	1	16.1828	0
chr9	32384400	32384600	1	8.50177	-1	16.1819	0
chr12	6768000	6768200	4	8.75146	1	16.1626	0
chr20	50172000	50172200	23	8.50693	1	16.1529	0
chr10	58512600	58512800	22	8.87952	1	16.1234	0
chr15	59371600	59371800	4	8.5011	1	16.1123	0
chr19	58305000	58305200	1	8.39556	-1	16.0889	0
chr22	23856600	23856800	16	8.3402	1	16.0441	0
chr17	48892400	48892600	1	8.98676	1	16.0376	0
chr4	41360400	41360600	1	8.07791	-1	16.0199	0
chr15	67968000	67968200	23	8.42199	1	16.0122	0
chr11	94767800	94768000	23	8.46835	1	16.0102	0
chr8	74984200	74984400	22	8.4542	1	16.0069	0
chr12	51821600	51821800	1	9.14505	1	15.9955	0
chr7	47581000	47581200	4	8.47706	1	15.9922	0
chr8	13566600	13566800	22	8.09133	1	15.9729	0
chr5	78646800	78647000	23	8.19656	1	15.9671	0
chr2	132347000	132347200	22	8.09133	1	15.9572	0
chr11	7020200	7020400	23	8.19656	1	15.9385	0
chr4	183987600	183987800	22	8.77429	1	15.9334	0
chr9	35539000	35539200	22	8.18372	1	15.9261	0
chr4	84691200	84691400	22	8.82943	1	15.9201	0
chr20	62794200	62794400	1	9.29907	1	15.9061	0
chr1	56645000	56645200	1	7.97236	-1	15.8864	0
chr6	71420800	71421000	23	8.13377	1	15.8712	0
chrX	154805400	154805600	1	8.28951	-1	15.8658	0
chr21	15729600	15729800	1	8.28951	-1	15.8658	0
chr12	75391000	75391200	1	8.28951	-1	15.8658	0
chr7	90211000	90211200	23	8.37057	1	15.8653	0
chr16	22190800	22191000	1	7.76176	-1	15.8625	0
chr1	94541800	94542000	1	8.18363	-1	15.8604	0
chr12	56521800	56522000	1	8.18363	-1	15.8604	0
chr8	8227800	8228000	1	8.9062	1	15.8552	0
chr14	29927400	29927600	1	7.97236	-1	15.8427	0
chr15	89912400	89912600	1	8.37683	-1	15.8384	0
chr3	25428000	25428200	23	8.37057	1	15.8226	0
chr4	186725600	186725800	23	8.42199	1	15.8148	0
chr17	18697400	18697600	16	8.03237	1	15.8089	0
chr3	168096000	168096200	1	8.50177	-1	15.7981	0
chr10	128149800	128150000	16	8.3402	1	15.7975	0
chr13	51456200	51456400	11	8.63347	1	15.7912	0
chrX	129523600	129523800	22	8.03618	1	15.7857	0
chr19	33794800	33795000	23	8.37057	1	15.7831	0
chr4	143336200	143336400	1	8.18363	-1	15.7732	0
chr19	9792600	9792800	1	8.18363	-1	15.7732	0
chr6	35496400	35496600	22	8.87952	1	15.773	0
chr11	111927000	111927200	1	7.6755	1	15.7643	0
chr7	11831600	11831800	23	8.06911	1	15.7561	0
chr1	63774400	63774600	22	8.4542	1	15.7552	0
chr21	16588000	16588200	22	8.65349	1	15.7447	0
chr3	134373000	134373200	4	8.82219	1	15.7394	0
chr11	57763600	57763800	4	8.75146	1	15.7323	0
chr3	55486600	55486800	23	8.37057	1	15.7284	0
chr16	75250200	75250400	4	8.52995	1	15.7284	0
chr19	44808800	44809000	23	8.25722	1	15.7215	0
chr19	8525800	8526000	11	8.18907	1	15.7214	0
chr17	42155000	42155200	1	8.07791	-1	15.7182	0
chr4	156971200	156971400	22	8.09133	1	15.7169	0
chr17	76540400	76540600	23	8.31539	1	15.7147	0
chr11	57598400	57598600	23	8.37057	1	15.7075	0
chr7	26397600	26397800	23	8.50693	1	15.7073	0
chr7	55887800	55888000	1	8.18363	-1	15.7041	0
chr3	23805600	23805800	1	8.18363	-1	15.7041	0
chr19	53431600	53431800	1	8.18363	-1	15.7041	0
chr10	22229400	22229600	1	8.18363	-1	15.7041	0
chr15	70891800	70892000	23	8.42199	1	15.702	0
chr1	178094800	178095000	23	8.42199	1	15.6957	0
chr8	121641600	121641800	23	8.42199	1	15.6944	0
chr3	57079000	57079200	1	7.95104	-1	15.6913	0
chr8	121639200	121639400	23	8.46835	1	15.6852	0
