chr2	133025000	133035000	12
chr5	133451400	133461400	3
chr4	47600	57600	8
chr2	145268000	145278000	3
chr7	5458000	5468000	10
chr7	5457200	5467200	10
chr11	128380400	128390400	3
chr4	44600	54600	8
chr16	33954200	33964200	11
chr14	99714200	99724200	3
chr2	145270400	145280400	3
chr2	60775000	60785000	1
chr1	226915000	226925000	3
chr14	23006800	23016800	3
chr1	198610000	198620000	3
chr14	99719200	99729200	3
chr1	150542000	150552000	3
chr4	109078800	109088800	3
chr2	60771200	60781200	1
chr5	169712800	169722800	3
chr20	47895400	47905400	3
chr7	27203800	27213800	11
chr12	32113800	32123800	3
chr11	65265600	65275600	3
chr1	207083200	207093200	3
chr12	92529200	92539200	3
chr11	128340800	128350800	3
chr1	207082200	207092200	3
chr6	24924200	24934200	3
chr1	169669400	169679400	3
chr1	169669600	169679600	3
chr17	79366000	79376000	10
chr11	128343400	128353400	3
chr11	117857200	117867200	3
chr14	99727800	99737800	3
chr3	128202200	128212200	11
chr7	142493000	142503000	3
chr14	99728200	99738200	3
chr4	109077000	109087000	3
chr10	11213400	11223400	3
chr17	38711600	38721600	3
chr15	81589200	81599200	3
chr7	27199000	27209000	11
chr8	99951600	99961600	11
chr2	172958800	172968800	11
chr5	35857000	35867000	3
chr3	75714600	75724600	8
chr8	126951000	126961000	3
chr2	197022800	197032800	3
chr19	10397200	10407200	11
chr8	126952400	126962400	3
chr10	11210400	11220400	3
chr5	169715600	169725600	3
chr17	38710200	38720200	3
chr11	128370600	128380600	3
chr12	32115600	32125600	3
chr5	133461600	133471600	3
chr2	63277400	63287400	10
chr1	206733000	206743000	3
chr11	31830200	31840200	10
chr7	150433400	150443400	3
chr6	159456400	159466400	3
chr2	158288800	158298800	3
chr2	171670600	171680600	11
chr2	197021400	197031400	3
chr6	1604800	1614800	10
chr8	126954000	126964000	3
chr1	111733400	111743400	3
chr15	76627200	76637200	11
chr10	11214800	11224800	3
chr9	37025200	37035200	11
chr1	111734000	111744000	3
chr1	117299400	117309400	3
chr12	7061000	7071000	3
chr11	117859000	117869000	3
chr10	3817600	3827600	3
chr1	117298600	117308600	3
chr1	117298400	117308400	3
chr7	27186400	27196400	11
chr1	44870400	44880400	11
chr12	15101400	15111400	3
chr2	30454800	30464800	3
chr2	197024800	197034800	3
chr19	1068600	1078600	3
chr8	134065800	134075800	3
chr8	145002800	145012800	3
chr2	171669400	171679400	11
chr12	15101000	15111000	3
chr10	8085600	8095600	1
chr17	35290800	35300800	11
chr7	23506600	23516600	11
chr9	37029200	37039200	11
chr3	128200000	128210000	11
chr5	133464000	133474000	3
chr6	170596600	170606600	11
chr2	60769000	60779000	1
chr11	128331800	128341800	3
chr10	124901600	124911600	11
chr10	77159800	77169800	10
chr6	5995000	6005000	11
