chr17	32488000	32488200	3	9.92843	1	(3,3)	6.30034	1	13.8174
chr13	99983200	99983400	3	7.20066	1	(3,10)	9.92759	1	13.6978
chr17	78357400	78357600	11	7.96441	1	(6,11)	6.97578	1	13.6872
chr17	43304600	43304800	11	6.75432	1	(8,11)	6.7083	1	13.5163
chr13	99967400	99967600	3	7.02451	1	(3,11)	4.89721	1	13.3298
chrX	133411800	133412000	3	9.63312	1	(3,3)	6.30034	1	13.224
chr2	207767800	207768000	3	8.03545	1	(3,11)	6.23649	1	13.147
chr5	2747400	2747600	3	6.76745	1	(3,14)	4.94117	1	13.0549
chr2	132273200	132273400	11	8.04118	1	(8,11)	8.55783	1	12.998
chr2	132271600	132271800	11	8.04118	1	(8,11)	8.55783	1	12.998
chr12	20551400	20551600	11	8.04118	1	(8,11)	8.55783	1	12.998
chr1	112698600	112698800	12	6.54157	1	(6,12)	7.15308	1	12.9837
chr2	85136400	85136600	3	4.86195	1	(3,6)	2.50403	1	12.923
chrX	137438200	137438400	11	6.69022	1	(8,11)	9.18156	1	12.8511
chr2	229180600	229180800	11	6.69022	1	(8,11)	9.18156	1	12.8511
chr2	132269400	132269600	11	6.69022	1	(8,11)	9.18156	1	12.8511
chr2	91627200	91627400	11	9.31092	1	(8,11)	6.7083	1	12.8344
chr1	121743400	121743600	11	9.31092	1	(8,11)	6.7083	1	12.8344
chr13	99969400	99969600	10	5.77046	1	(3,10)	7.26782	1	12.8004
chr13	99968800	99969000	10	5.77046	1	(3,10)	7.26782	1	12.8004
chr2	85136600	85136800	6	4.60458	1	(3,6)	2.50403	1	12.7514
chr8	41301000	41301200	6	7.80339	1	(6,12)	5.86696	1	12.7268
chr20	58839800	58840000	10	5.91473	1	(3,10)	4.67808	1	12.7257
chr19	12800400	12800600	3	9.33176	1	(3,3)	6.30034	1	12.6872
chr4	41258400	41258600	3	12.6611	1	(3,3)	12.6611	1	12.6611
chr20	43459000	43459200	3	12.6611	1	(3,3)	12.6611	1	12.6611
chr17	38851400	38851600	3	12.6611	1	(3,3)	12.6611	1	12.6611
chr14	103335600	103335800	3	12.6611	1	(3,3)	12.6611	1	12.6611
chrX	115842600	115842800	3	9.34844	1	(3,3)	6.30034	1	12.5794
chrX	92102400	92102600	3	10.8626	1	(3,3)	9.18454	1	12.5407
chr7	83462000	83462200	3	10.8626	1	(3,3)	9.18454	1	12.5407
chr6	33274400	33274600	3	10.8626	1	(3,3)	9.18454	1	12.5407
chr5	147872200	147872400	3	10.8626	1	(3,3)	9.18454	1	12.5407
chr4	112646600	112646800	3	10.8626	1	(3,3)	9.18454	1	12.5407
chr3	51994600	51994800	3	10.8626	1	(3,3)	9.18454	1	12.5407
chr22	39521600	39521800	3	10.8626	1	(3,3)	9.18454	1	12.5407
chr19	8322600	8322800	3	10.8626	1	(3,3)	9.18454	1	12.5407
chr19	49489400	49489600	3	10.8626	1	(3,3)	9.18454	1	12.5407
chr19	17861000	17861200	3	10.8626	1	(3,3)	9.18454	1	12.5407
chr17	74205000	74205200	3	10.8626	1	(3,3)	9.18454	1	12.5407
chr14	68790000	68790200	3	10.8626	1	(3,3)	9.18454	1	12.5407
chr14	49584400	49584600	3	10.8626	1	(3,3)	9.18454	1	12.5407
