chr17	43304600	43304800	8	8.12089	1	(8,14)	10.1588	1	14.1308
chr6	58452600	58452800	14	7.88372	1	(7,14)	5.22825	1	13.6289
chr7	101169200	101169400	15	10.9541	1	(15,15)	8.44073	1	13.4674
chr12	50056600	50056800	15	10.9347	1	(15,15)	8.44073	1	13.4286
chr14	69768200	69768400	8	9.95224	1	(8,8)	6.68296	1	13.2215
chr17	35151000	35151200	14	7.69128	1	(10,14)	4.84336	1	13.1985
chr2	111495000	111495200	10	10.3386	1	(10,10)	7.59129	1	13.086
chr19	6424800	6425000	10	10.3386	1	(10,10)	7.59129	1	13.086
chr12	6613800	6614000	10	10.3386	1	(10,10)	7.59129	1	13.086
chr12	12916400	12916600	15	5.76264	1	(8,15)	6.27711	1	12.9769
chr12	2255600	2255800	14	5.04796	1	(7,14)	3.3685	1	12.9546
chrX	149939200	149939400	10	7.79217	1	(2,10)	8.59305	1	12.8749
chr22	49935600	49935800	10	7.79217	1	(2,10)	8.59305	1	12.8749
chr19	27242200	27242400	14	7.65083	1	(5,14)	4.76248	1	12.8015
chr6	27815800	27816000	10	10.1906	1	(10,10)	7.59129	1	12.7899
chrX	154410600	154410800	10	10.1763	1	(10,10)	7.59129	1	12.7614
chr17	8073800	8074000	15	7.86587	1	(14,15)	7.891	1	12.7419
chr10	71209000	71209200	15	7.86587	1	(14,15)	7.891	1	12.7419
chr12	57214800	57215000	15	10.5812	1	(15,15)	8.44073	1	12.7217
chr12	48977600	48977800	15	10.5812	1	(15,15)	8.44073	1	12.7217
chr4	67399800	67400000	14	5.21818	1	(12,14)	5.506	1	12.6917
chr4	49657400	49657600	14	5.21818	1	(12,14)	5.506	1	12.6917
chr2	92117600	92117800	14	5.21818	1	(12,14)	5.506	1	12.6917
chr10	41875200	41875400	14	5.21818	1	(12,14)	5.506	1	12.6917
chr17	78358000	78358200	8	7.40436	1	(8,14)	4.77941	1	12.6641
chrX	58534800	58535000	14	9.8872	1	(14,14)	7.1342	1	12.6402
chrX	137438200	137438400	14	9.8872	1	(14,14)	7.1342	1	12.6402
chr7	62509000	62509200	14	9.8872	1	(14,14)	7.1342	1	12.6402
chr2	92108600	92108800	14	9.8872	1	(14,14)	7.1342	1	12.6402
chr2	132269200	132269400	14	9.8872	1	(14,14)	7.1342	1	12.6402
