chr15	25046453	25096453	20
chr19	58229634	58279634	1
chr19	58164233	58214434	20
chr12	133078814	133128814	20
chr19	57963832	58013832	20
chr19	36710498	36760498	20
chr19	57529632	57579632	20
chr19	38647160	38697160	22
chr19	36513298	36563298	20
chr19	51959147	52009147	20
chr22	36323755	36373755	9
chr22	46051520	46101520	9
chr4	424611	474611	1
chr19	56537631	56587832	1
chr19	58094033	58144033	1
chr19	36616098	36666098	4
chr19	52364947	52414947	20
chr19	56541231	56591432	2
chr19	37123498	37173498	1
chr8	143911832	143961832	9
chr22	36305354	36355555	9
chr19	58154633	58204633	20
chr12	133181214	133231214	20
chr19	36858698	36908698	20
chr19	15245389	15295389	9
chr19	15247189	15297189	9
chr4	408611	458611	20
chr14	73738297	73788297	9
chr19	36795298	36845298	20
chr14	73738897	73788897	9
chr12	132907414	132957414	20
chr5	180244000	180294000	1
chr19	51855347	51905347	20
chr17	40306548	40356548	9
chr19	57946632	57996632	20
chr11	62514328	62564328	9
chr19	9376124	9426124	20
chr19	37412698	37462698	20
chr16	3370400	3420400	1
chr19	51853747	51903747	20
chr15	96320571	96370571	1
chr10	79066443	79116443	1
chr19	52033147	52083147	20
chr19	23334998	23384998	20
chr19	36728498	36778498	20
chr19	52088147	52138147	1
chr19	37531498	37581699	20
chr19	37530898	37581099	20
chr14	68930683	68980683	9
chr19	44447612	44501548	20
chr19	15256789	15306789	9
chr4	336011	386011	4
chr9	134325754	134375754	1
chr1	27554689	27604689	9
chr17	77362118	77412118	9
chr1	2228561	2278561	9
chr12	124352654	124402654	9
chr19	9340124	9390124	20
chr12	34353665	34403665	21
chr10	38783469	38833469	21
chr12	120216397	120266397	22
chr7	27139781	27189781	3
chr15	67101262	67151262	13
chr10	38488672	38584669	21
chr4	343811	393811	20
chr10	125112631	125162631	1
chr12	124479254	124529254	9
chr21	10651656	10701656	21
chr12	124479654	124529654	9
chr19	1236801	1286801	4
chr17	77417918	77467918	9
chr19	52287547	52337547	20
chr19	53196547	53246547	1
chr20	47311856	47361856	13
chr17	82226924	82276924	9
chr15	96322971	96372971	1
chr12	133143814	133193814	20
chr19	56397631	56447631	1
chr1	19421106	19471106	9
chr16	3277600	3327600	20
chr9	134342554	134392554	9
chr1	21893907	21943907	1
chr10	80454044	80504044	22
chr10	125113631	125163631	1
chr12	120214197	120264197	9
chr19	37383298	37433298	20
chr15	25169453	25219453	21
chr20	35694678	35744678	1
chr10	79116643	79166643	9
chr17	7213881	7263881	9
chr15	67063862	67113862	1
chr7	27167781	27217781	2
chr15	92881370	92931370	1
chr17	48576838	48626838	1
chr12	124470054	124520054	9
chr10	119031688	119081688	3
chr19	55639834	55689834	1
chr3	46930310	46980310	1
chr17	40062347	40112347	1
chr5	178917799	178967799	1
