chrX	85004794	85004994	4	8.93192	1	8.93192
chrX	72182550	72182750	4	8.93192	1	8.93192
chrX	71252950	71253150	4	8.93192	1	8.93192
chrX	68499758	68499958	4	8.93192	1	8.93192
chrX	55001167	55001367	4	8.93192	1	8.93192
chrX	54441167	54441367	4	8.93192	1	8.93192
chrX	48896517	48896717	4	8.93192	1	8.93192
chrX	19345082	19345282	4	8.93192	1	8.93192
chrX	154763925	154764125	4	8.93192	1	8.93192
chrX	153335142	153335342	4	8.93192	1	8.93192
chrX	134796170	134796370	4	8.93192	1	8.93192
chrX	120559545	120559745	4	8.93192	1	8.93192
chr9	19101802	19102002	4	8.93192	1	8.93192
chr8	73977365	73977565	4	8.93192	1	8.93192
chr8	11285691	11285891	4	8.93192	1	8.93192
chr7	99464977	99465177	4	8.93192	1	8.93192
chr7	97971288	97971488	4	8.93192	1	8.93192
chr7	6730569	6730769	4	8.93192	1	8.93192
chr7	45767801	45768001	4	8.93192	1	8.93192
chr7	43728401	43728601	4	8.93192	1	8.93192
chr7	2241165	2241365	4	8.93192	1	8.93192
chr7	102397353	102397553	4	8.93192	1	8.93192
chr6	99567524	99567724	4	8.93192	1	8.93192
chr6	42216862	42217062	4	8.93192	1	8.93192
chr6	26658572	26658772	4	8.93192	1	8.93192
chr6	106324525	106324725	4	8.93192	1	8.93192
chr5	88269783	88269983	4	8.93192	1	8.93192
chr5	44810498	44810698	4	8.93192	1	8.93192
chr5	41905298	41905498	4	8.93192	1	8.93192
chr5	172960197	172960397	4	8.93192	1	8.93192
chr5	146181637	146181837	4	8.93192	1	8.93192
chr5	140665815	140666015	4	8.93192	1	8.93192
chr5	138212311	138212511	4	8.93192	1	8.93192
chr4	82375447	82375647	4	8.93192	1	8.93192
chr4	500211	500411	4	8.93192	1	8.93192
chr4	4247273	4247473	4	8.93192	1	8.93192
chr4	339211	339411	4	8.93192	1	8.93192
chr3	9363916	9364116	4	8.93192	1	8.93192
chr3	58432873	58433073	4	8.93192	1	8.93192
chr3	16263893	16264093	4	8.93192	1	8.93192
chr3	132721156	132721356	4	8.93192	1	8.93192
chr3	128122757	128122957	4	8.93192	1	8.93192
chr3	125593156	125593356	4	8.93192	1	8.93192
chr3	119462353	119462553	4	8.93192	1	8.93192
chr3	100261956	100262156	4	8.93192	1	8.93192
chr2	95120855	95121055	4	8.93192	1	8.93192
chr2	28868934	28869134	4	8.93192	1	8.93192
chr22	42580994	42581194	4	8.93192	1	8.93192
chr22	42518794	42518994	4	8.93192	1	8.93192
chr2	24075330	24075530	4	8.93192	1	8.93192
chr22	17627634	17627834	4	8.93192	1	8.93192
chr2	206158076	206158276	4	8.93192	1	8.93192
chr2	199956877	199957077	4	8.93192	1	8.93192
chr2	199954277	199954477	4	8.93192	1	8.93192
chr2	189442274	189442474	4	8.93192	1	8.93192
chr2	171688890	171689090	4	8.93192	1	8.93192
chr2	130343627	130343827	4	8.93192	1	8.93192
chr2	121756624	121756824	4	8.93192	1	8.93192
chr20	36050078	36050278	4	8.93192	1	8.93192
chr19	9583524	9583724	4	8.93192	1	8.93192
chr19	9141324	9141524	4	8.93192	1	8.93192
chr19	7070389	7070589	4	8.93192	1	8.93192
chr19	57683032	57683232	4	8.93192	1	8.93192
chr19	57577832	57578032	4	8.93192	1	8.93192
chr19	57528432	57528632	4	8.93192	1	8.93192
chr19	57412232	57412432	4	8.93192	1	8.93192
chr19	57352432	57352632	4	8.93192	1	8.93192
chr19	54116420	54116620	4	8.93192	1	8.93192
chr19	51985547	51985747	4	8.93192	1	8.93192
chr19	44499348	44499548	4	8.93192	1	8.93192
chr19	42326648	42326848	4	8.93192	1	8.93192
chr19	24035198	24035398	4	8.93192	1	8.93192
chr19	19731991	19732191	4	8.93192	1	8.93192
chr19	19516991	19517191	4	8.93192	1	8.93192
chr19	10379524	10379724	4	8.93192	1	8.93192
chr18	21613439	21613639	4	8.93192	1	8.93192
chr17	80148401	80148601	4	8.93192	1	8.93192
chr17	75903919	75904119	4	8.93192	1	8.93192
chr17	35141381	35141581	4	8.93192	1	8.93192
chr17	31937981	31938181	4	8.93192	1	8.93192
chr16	74665902	74666102	4	8.93192	1	8.93192
chr16	69753897	69754097	4	8.93192	1	8.93192
chr16	69425497	69425697	4	8.93192	1	8.93192
chr16	137601	137801	4	8.93192	1	8.93192
chr15	82987048	82987248	4	8.93192	1	8.93192
chr15	74936859	74937059	4	8.93192	1	8.93192
chr15	43823602	43823802	4	8.93192	1	8.93192
chr1	53237528	53237728	4	8.93192	1	8.93192
chr14	92123056	92123256	4	8.93192	1	8.93192
chr14	90257456	90257656	4	8.93192	1	8.93192
chr14	70358483	70358683	4	8.93192	1	8.93192
chr1	45688928	45689128	4	8.93192	1	8.93192
chr1	43390729	43390929	4	8.93192	1	8.93192
chr14	23470391	23470591	4	8.93192	1	8.93192
chr14	103920463	103920663	4	8.93192	1	8.93192
chr1	39882328	39882528	4	8.93192	1	8.93192
chr1	39027328	39027528	4	8.93192	1	8.93192
chr1	32292999	32293199	4	8.93192	1	8.93192
chr1	247103298	247103498	4	8.93192	1	8.93192
chr12	133038414	133038614	4	8.93192	1	8.93192
