chr21	10325600	10325800	14	8.10017	1	(12,12)	6.99653	-1	17.4234	0
chrX	115888400	115888600	14	4.16067	-1	(8,14)	2.8766	-1	16.0899	0
chrX	53223800	53224000	4	5.58202	-1	(4,4)	4.91842	-1	16.0591	0
chr22	18894200	18894400	14	5.60189	1	(12,12)	3.68884	-1	15.562	0
chr17	38851800	38852000	8	4.11252	-1	(8,8)	3.64919	-1	14.7156	0
chr8	98945400	98945600	14	3.35628	-1	(14,14)	2.64312	-1	14.4117	0
chr12	54282400	54282600	8	5.84771	-1	(8,8)	6.76936	-1	14.4012	0
chrX	41275800	41276000	14	4.70552	-1	(2,14)	2.42727	-1	13.9222	1.41822e-07
chr17	39201400	39201600	7	5.4735	-1	(7,7)	5.75336	-1	13.9079	1.41822e-07
chr5	112862200	112862400	4	6.69121	-1	(4,4)	7.59484	-1	13.8576	1.41822e-07
chr17	1561200	1561400	4	6.39347	-1	(4,4)	7.44097	-1	13.8337	1.41822e-07
chrX	40145200	40145400	14	5.97087	-1	(14,14)	4.39996	-1	13.8284	1.41822e-07
chrX	53441600	53441800	14	3.82587	-1	(2,14)	2.65986	-1	13.7199	3.54556e-07
chrX	16882200	16882400	14	5.47505	-1	(14,14)	3.27362	-1	13.712	3.54556e-07
chr19	37007800	37008000	2	3.52135	-1	(2,12)	3.28021	-1	13.7	4.25467e-07
chr22	39317600	39317800	8	5.41373	-1	(8,8)	6.40681	-1	13.4492	5.6729e-07
chr8	125434000	125434200	8	2.97723	-1	(3,8)	2.6384	-1	13.4311	5.6729e-07
chr1	33347000	33347200	8	2.39777	-1	(3,8)	2.8561	-1	13.267	7.80023e-07
chr16	3284800	3285000	4	5.17513	-1	(4,4)	5.15373	-1	13.2525	7.80023e-07
chr11	65504000	65504200	8	5.84446	-1	(8,8)	4.3779	-1	13.2449	7.80023e-07
chrX	15855200	15855400	1	4.11386	1	(1,1)	5.78034	1	13.2205	7.80023e-07
chrX	45187000	45187200	14	2.43641	-1	(2,18)	1.79752	1	13.2107	7.80023e-07
chr13	28531800	28532000	14	4.04336	-1	(14,14)	4.51774	-1	13.2038	7.80023e-07
chr22	18730400	18730600	14	7.04631	1	(14,14)	5.02479	1	13.1585	7.80023e-07
chr14	69768800	69769000	8	5.12564	-1	(8,8)	4.29234	-1	13.1521	7.80023e-07
chrX	41253400	41253600	14	4.77813	-1	(2,2)	3.51283	1	13.1332	7.80023e-07
chr7	131110800	131111000	3	5.1638	-1	(3,3)	4.50518	-1	13.1274	7.80023e-07
chr19	3984200	3984400	8	4.71675	-1	(8,8)	7.25023	-1	13.1105	8.50935e-07
chr3	184177200	184177400	8	6.03708	-1	(8,8)	7.85158	-1	13.1069	8.50935e-07
chr1	145926200	145926400	8	2.69811	-1	(7,8)	2.23873	-1	13.0274	8.50935e-07
chr11	93543800	93544000	4	3.77266	-1	(3,4)	3.39989	-1	13.0197	8.50935e-07
chr1	151006800	151007000	3	5.6558	-1	(3,3)	6.06682	-1	12.9729	9.21846e-07
chrX	16946200	16946400	14	3.82575	-1	(2,2)	2.79992	1	12.964	9.92757e-07
chr1	112700400	112700600	8	2.92733	-1	(8,8)	2.86035	-1	12.9448	9.92757e-07
chr17	58005600	58005800	8	5.63771	-1	(8,8)	4.77814	-1	12.9435	9.92757e-07
chrX	13937600	13937800	14	5.00693	-1	(14,14)	3.26427	-1	12.9391	9.92757e-07
chrX	40083800	40084000	14	3.51562	-1	(4,4)	1.9436	1	12.9146	9.92757e-07
chr19	57578000	57578200	4	4.55592	-1	(4,4)	6.21387	-1	12.8924	9.92757e-07
chr2	232632800	232633000	14	4.59987	-1	(14,14)	5.25094	-1	12.8792	9.92757e-07
chrX	24151200	24151400	3	5.10913	-1	(3,3)	4.07345	-1	12.8775	9.92757e-07
chrX	40155000	40155200	14	3.79248	-1	(1,14)	2.75129	-1	12.8709	9.92757e-07
chr1	112704600	112704800	3	3.41616	-1	(3,3)	3.7523	-1	12.8608	9.92757e-07
chr14	24141800	24142000	3	4.92403	-1	(3,3)	5.45412	-1	12.8591	9.92757e-07
chr6	30722600	30722800	8	5.00949	-1	(8,8)	5.5449	-1	12.8239	9.92757e-07
chr6	35732600	35732800	3	4.70573	-1	(3,3)	5.45412	-1	12.8109	9.92757e-07
chr17	41690000	41690200	8	4.52	-1	(8,8)	6.53664	-1	12.7855	1.06367e-06
chr19	2782200	2782400	4	5.74032	-1	(4,4)	5.07944	-1	12.7811	1.06367e-06
chrX	53071800	53072000	14	3.66692	-1	(14,14)	1.54372	-1	12.7764	1.06367e-06
chrX	107206200	107206400	2	3.17762	1	(2,2)	4.1853	1	12.7545	1.06367e-06
chr7	124765200	124765400	14	5.00372	-1	(14,14)	5.56923	-1	12.7007	1.06367e-06
chr12	52033400	52033600	3	5.46927	-1	(3,3)	5.68081	-1	12.6879	1.13458e-06
chr6	7146200	7146400	3	4.80127	-1	(3,3)	3.5478	-1	12.681	1.13458e-06
chr7	152026400	152026600	4	4.88438	-1	(4,4)	4.70598	-1	12.6591	1.13458e-06
chrX	131741000	131741200	1	6.73934	-1	(1,1)	4.42149	-1	12.6589	1.13458e-06
chr10	89206400	89206600	14	3.8801	-1	(14,14)	3.65233	-1	12.6436	1.13458e-06
chr15	73991400	73991600	3	4.47378	-1	(3,3)	4.62217	-1	12.6235	1.13458e-06
chr9	101449400	101449600	14	2.79537	-1	(4,14)	2.43508	-1	12.6117	1.13458e-06
chr1	155935000	155935200	3	6.1144	-1	(3,3)	6.99257	-1	12.6049	1.20549e-06
chr5	159106400	159106600	14	3.87498	-1	(14,14)	3.9983	-1	12.5828	1.20549e-06
chr6	73519000	73519200	8	4.06993	-1	(8,8)	3.64919	-1	12.5479	1.34731e-06
chr12	24903400	24903600	14	2.85305	-1	(2,14)	1.89393	-1	12.5439	1.34731e-06
chr16	25112400	25112600	4	6.62127	-1	(4,4)	7.10975	-1	12.5353	1.34731e-06
chr7	2522800	2523000	15	1.90371	-1	(3,15)	1.21077	-1	12.5339	1.34731e-06
chr1	33347200	33347400	3	2.66209	-1	(3,8)	2.21701	-1	12.521	1.34731e-06
chr1	236097000	236097200	9	2.33108	-1	(10,12)	2.33436	1	12.5156	1.34731e-06
chr7	15686400	15686600	14	4.31516	-1	(14,14)	4.29016	-1	12.512	1.34731e-06
chrX	46903600	46903800	14	3.44667	-1	(2,14)	2.49925	-1	12.5061	1.34731e-06
chr16	69755000	69755200	4	5.17566	-1	(4,4)	3.42855	-1	12.4985	1.34731e-06
chrX	154400000	154400200	8	4.20134	-1	(8,8)	4.53305	-1	12.4842	1.41822e-06
chrX	9466200	9466400	14	4.20348	-1	(2,14)	3.39247	-1	12.4576	1.48914e-06
chr12	47818400	47818600	3	4.7104	-1	(3,3)	4.42324	-1	12.4562	1.56005e-06
chr11	47175600	47175800	8	3.66501	-1	(4,8)	2.99827	-1	12.4504	1.56005e-06
chr14	75280200	75280400	8	4.44958	-1	(8,8)	3.13815	-1	12.4407	1.63096e-06
chr5	50968800	50969000	15	3.83724	1	(14,14)	2.75693	-1	12.4347	1.63096e-06
chr12	94150400	94150600	14	4.3626	-1	(14,14)	4.29016	-1	12.3858	1.63096e-06
chr1	145993600	145993800	8	5.16495	-1	(8,8)	5.5449	-1	12.3841	1.63096e-06
chrX	10618800	10619000	2	3.02868	1	(1,2)	1.81768	1	12.3783	1.63096e-06
chrX	40090800	40091000	15	4.82574	-1	(15,15)	2.64016	-1	12.3687	1.70187e-06
