chr7	5567600	5567800	3	12.9058	1	(3,3)	12.6712	1	13.1392
chr1	121485000	121485200	11	10.0164	1	(11,11)	7.31627	1	13.0254
chr17	79477800	79478000	3	12.0605	1	(3,3)	11.2188	1	12.9208
chr20	47896600	47896800	3	10.6401	1	(3,3)	8.5977	1	12.8766
chr22	39917600	39917800	3	12.3328	1	(3,3)	11.7883	1	12.875
chr1	91852800	91853000	11	7.99128	1	(8,11)	7.33403	1	12.8615
chr6	32942400	32942600	3	12.3252	1	(3,3)	11.7883	1	12.8589
chr17	39846400	39846600	3	12.4543	1	(3,3)	12.0788	1	12.8285
chr2	133025600	133025800	11	8.25537	1	(8,11)	6.83267	1	12.699
chr12	20704400	20704600	11	7.30289	1	(8,11)	7.44785	1	12.6679
chr6	58779000	58779200	11	6.19282	1	(8,11)	7.58019	1	12.6231
chr5	71146800	71147000	11	6.87153	1	(8,11)	7.37073	1	12.5219
chr12	56553800	56554000	3	11.6852	1	(3,3)	10.9397	1	12.4437
chr1	234743000	234743200	3	11.4027	1	(3,3)	10.393	1	12.4298
chr6	58776600	58776800	11	6.16295	1	(8,11)	7.41479	1	12.4108
chr10	98561400	98561600	11	6.97313	1	(8,11)	7.14707	1	12.4072
chr11	65272600	65272800	3	11.509	1	(3,3)	10.6645	1	12.3634
chr21	9827200	9827400	11	6.13984	1	(8,11)	7.41479	1	12.3588
chrX	136520400	136520600	11	8.58703	1	(11,11)	5.48413	1	12.3436
chr19	3984000	3984200	3	11.4859	1	(3,3)	10.6645	1	12.3139
chr8	70602400	70602600	11	6.94258	1	(8,11)	6.95684	1	12.3101
chr20	42087800	42088000	3	11.3362	1	(3,3)	10.393	1	12.3065
chr16	14580800	14581000	11	6.13913	1	(8,11)	7.08849	1	12.3055
chr3	186503400	186503600	3	11.4604	1	(3,3)	10.6645	1	12.2668
chr1	145440400	145440600	3	11.4396	1	(3,3)	10.6645	1	12.2122
chr1	35656400	35656600	3	11.0149	1	(3,3)	9.86127	1	12.2055
chr19	13050800	13051000	3	11.1421	1	(3,3)	10.1252	1	12.2049
chr6	58778600	58778800	8	6.07824	1	(8,11)	6.84727	1	12.1814
chr16	89628200	89628400	3	11.2751	1	(3,3)	10.393	1	12.1716
chr6	36565000	36565200	3	11.1277	1	(3,3)	10.1252	1	12.1557
chr14	102551800	102552000	3	11.1238	1	(3,3)	10.1252	1	12.1513
chr17	73774800	73775000	3	10.4422	1	(3,3)	8.84294	1	12.1234
chr5	179048800	179049000	3	10.8419	1	(3,3)	9.60107	1	12.117
chr14	88237600	88237800	11	6.676	1	(8,11)	6.66496	1	12.1149
chr11	122931200	122931400	3	10.832	1	(3,3)	9.60107	1	12.0903
chr8	146016600	146016800	3	11.0957	1	(3,3)	10.1252	1	12.0866
chr17	7477800	7478000	3	10.9342	1	(3,3)	9.86127	1	12.042
chr14	35872400	35872600	3	10.9213	1	(3,3)	9.86127	1	12.017
chr9	68412600	68412800	11	9.46676	1	(11,11)	7.31627	1	12.0108
chr2	133012600	133012800	8	7.58486	1	(8,11)	6.71961	1	12.0074
chr17	41382000	41382200	8	6.37895	1	(8,11)	5.87475	1	11.9846
chr16	33957200	33957400	11	6.14495	1	(8,11)	6.41764	1	11.9626
