chr2	144510433	144520433	15
chr2	144509833	144519833	15
chr8	125937956	125947956	12
chr4	47004	57707	3
chr4	46604	57307	3
chr2	144512433	144522433	15
chr5	134116109	134126109	2
chr8	125939556	125949556	12
chr17	56592239	56602239	15
chr17	56592839	56602839	15
chr18	15410201	20940439	16
chr11	128463905	128473905	8
chr2	86787477	86797477	15
chr11	128474105	128484105	8
chr14	22535252	22546658	8
chr2	196155676	196165676	10
chr2	132267627	132277627	15
chr16	34147533	34157533	14
chr20	49275263	49285263	8
chr2	92126974	92136974	14
chr14	99248063	99258063	8
chrX	136649441	136659441	8
chr7	5419969	5429969	2
chr7	5419569	5429569	2
chr10	22316871	22326871	14
chr5	35859898	35869898	8
chr2	132266827	132276827	15
chr5	35859698	35869698	8
chr3	27712109	27722109	16
chrX	79148103	79158103	8
chr8	125934556	125944556	8
chr1	116759378	116769378	3
chr5	157184189	157194189	8
chr9	114361920	114371920	8
chr5	134126709	134136709	8
chr6	24922172	24932172	1
chr14	22479211	22489412	2
chr9	114372920	114382920	7
chr2	157412488	157422488	8
chr2	196152876	196162876	1
chr14	22508815	22521023	1
chr19	27240892	27250892	14
chr19	1069801	1079801	2
chr2	60547865	60557865	2
chr22	31280214	31290214	8
chr5	170285396	170295396	3
chr14	22482611	22493214	2
chr4	108155044	108165044	3
chr15	81298259	81308259	8
chr1	198644070	198654271	10
chr1	24917909	24927909	8
chr1	206559872	206569872	8
chr1	226727099	226737099	8
chr16	34151733	34161733	12
chr1	111188778	111198778	8
chr1	226726899	226736899	8
chr14	21846018	21856823	10
chr7	50355302	50365302	8
chr22	37227760	37237760	8
chr19	10286524	10296524	14
chr11	117987685	117997685	8
chr2	86784077	86794077	15
chr8	143928432	143938432	10
chr3	27714909	27724909	1
chr1	150568724	150578724	8
chr7	150517712	150527712	2
chr11	128498905	128508905	10
chr12	31960866	31970866	4
chr7	150517512	150527512	2
chr2	132271827	132281827	15
chr10	41838008	41848008	14
chr1	206909255	206919255	2
chr11	128484305	128494305	8
chr14	100098463	100108463	8
chr1	198646271	198656271	8
chr4	108157244	108167244	8
chr20	36939597	36949597	8
chr3	18432708	18442708	9
chr5	170266796	170276796	8
chr1	198642670	198652871	10
chr1	156113609	156123609	3
chr1	169697859	169707859	2
chr1	156113409	156123409	3
chr1	24911109	24921109	8
chr19	1074401	1084401	2
chr19	10415924	10425924	9
chr3	194132811	194142811	2
chr3	128483357	128493357	14
chr6	170287512	170297512	14
chr4	40208980	40218980	8
chr17	42673982	42683982	14
chr14	99196463	99206463	8
chr11	118306285	118316285	8
chr19	10423124	10433124	14
chr14	100070063	100080063	8
chr15	92885770	92895770	8
chr1	198660271	198670271	8
chr14	99221863	99231863	8
chr12	57234417	57244417	14
chr3	43011308	43021308	10
