chr15	25291600	25341600	8
chr19	58679800	58729800	1
chr19	58738800	58788800	3
chr19	58472200	58522200	8
chr12	133658000	133708000	1
chr19	1240200	1290200	10
chr4	45200	95200	8
chr19	58040800	58090800	8
chr22	36719800	36769800	3
chr7	27179000	27229000	12
chr19	37004200	37054200	8
chr4	418400	468400	8
chr19	58604600	58654600	1
chr17	21185600	21235600	10
chr19	58664600	58714600	8
chr7	27195600	27245600	12
chr2	176945000	176995000	10
chr8	145002800	145052800	3
chr19	37280600	37330600	8
chr16	717400	767400	12
chr16	2010600	2060600	11
chr11	801000	851000	11
chr19	37194600	37244600	8
chr22	46460200	46510200	3
chr11	795200	845200	11
chr12	133483800	133533800	8
chr9	140051000	140101000	11
chr13	100601600	100651600	10
chr19	58456800	58506800	8
chr11	35159800	35209800	3
chr19	58560400	58610400	2
chr17	46654400	46704400	11
chr19	1252400	1302400	11
chr16	711600	761600	12
chr11	128341400	128391400	3
chr11	817200	867200	11
chr7	1260800	1310800	12
chr1	838800	888800	11
chr12	54344000	54394000	10
chr12	54343800	54393800	10
chr9	130282200	130332200	8
chr19	52526200	52576200	8
chr11	812400	862400	11
chr19	52872800	52922800	1
chr19	57047800	57097800	6
chr7	130557800	130607800	3
chr9	140054200	140104200	11
chr5	140762200	140812200	10
chr19	1741600	1791600	11
chr11	65618600	65668600	10
chr19	23527400	23577400	8
chr10	102469400	102519400	10
chr15	96864000	96914000	11
chr5	140761800	140811800	10
chr19	9636600	9686600	8
chr19	1430000	1480000	10
chr17	77769600	77819600	10
chr1	1240600	1290600	12
chr15	89902000	89952000	11
chr19	52616400	52666400	8
chr1	853600	903600	11
chr12	120654000	120704000	10
chr9	126755000	126805000	10
chr4	399800	449800	8
chr12	109203200	109253200	3
chr19	1423200	1473200	10
chr20	61620000	61670000	11
chr17	21203000	21253000	10
chr20	62084800	62134800	10
chr16	2004800	2054800	11
chr12	133609600	133659600	2
chr15	60643400	60693400	3
chr19	39138400	39188400	3
chr3	147092600	147142600	11
chr3	75772800	75822800	8
chr22	50697800	50747800	11
chr11	784400	834400	11
chr19	56885600	56935600	2
chr19	1256600	1306600	11
chr17	7117200	7167200	12
chr10	102965200	103015200	12
chr19	57030200	57080200	6
chr12	133479200	133529200	8
chr22	46431200	46481200	3
chr1	156067000	156117000	10
chr10	8068200	8118200	11
chr4	331600	381600	2
chr11	31816000	31866000	11
chr19	38036600	38086600	8
chr8	146029600	146079600	8
chr14	69398000	69448000	3
chr8	144974800	145024800	3
chr4	28800	78800	8
chr11	63990400	64040400	2
chr16	86505600	86555600	10
chr19	38034600	38084600	8
chr8	11534600	11584600	12
chr12	133757800	133807800	8
chr17	79474800	79524800	3
chr11	65155600	65205600	10
