chr14	99710400	99735400	23
chr19	58695600	58720600	4
chr19	58741000	58766000	4
chr12	133564000	133589000	4
chr15	25295400	25320400	20
chr19	58042200	58067200	20
chr12	133658400	133683400	4
chr19	52465600	52490600	4
chr19	37035600	37060600	20
chr19	52802400	52827400	20
chr15	25320600	25345600	20
chr4	329800	354800	4
chr12	133613000	133638000	22
chr4	441800	466800	4
chr19	52573000	52598000	4
chr5	179671800	179696800	20
chr19	37911200	37936200	20
chr19	44978600	45003600	4
chr12	133708000	133733000	4
chr19	37303400	37328400	4
chr19	58491200	58516200	4
chr19	23548600	23573600	20
chr4	125600	150600	4
chr19	53043000	53068000	11
chr19	37236400	37261400	20
chr19	9670800	9695800	4
chr19	52382200	52407200	4
chr19	38054600	38079600	20
chr5	133446800	133471800	23
chr19	37711800	37736800	20
chr19	57112000	57137000	20
chr16	3436600	3461600	1
chr19	37135800	37160800	4
chr19	52615200	52640200	20
chr19	58194200	58219200	4
chr19	20724000	20749000	4
chr1	247306000	247331000	20
chr19	37569800	37594800	4
chr19	37194400	37219400	20
chr19	23515400	23540400	20
chr19	23836200	23861200	20
chr19	23404000	23429000	20
chr19	56914400	56939400	4
chr12	32113400	32138400	20
chr19	9433600	9458600	1
chr19	52772200	52797200	4
chr19	36882600	36907600	20
chr19	37379600	37404600	20
chr19	37636400	37661400	20
chr19	58280200	58305200	4
chr19	52519000	52544000	4
chr7	63784000	63809000	20
chr19	53934400	53959400	4
chr19	58766200	58791200	1
chr19	19906600	19931600	4
chr11	3376400	3401400	1
chr19	37948800	37973800	4
chr16	31745600	31770600	20
chr5	178292600	178317600	20
chr19	58435200	58460200	4
chr16	3335200	3360200	4
chr19	21991000	22016000	20
chr11	120205600	120230600	1
chr19	37346400	37371400	20
chr7	27187400	27212400	23
chr16	68580400	68605400	11
chr19	12039200	12064200	12
chr14	23009200	23034200	13
chr22	37688400	37713400	11
chr19	37416800	37441800	20
chr12	133757400	133782400	22
chr19	52429600	52454600	4
chr15	96864600	96889600	22
chr19	58633000	58658000	20
chr19	52897600	52922600	4
chr19	21541400	21566400	4
chr19	53975200	54000200	20
chr19	44656600	44681600	22
chr19	36712200	36737200	20
chr7	6722400	6747400	4
chr19	53835800	53860800	1
chr7	63975200	64000200	20
chr19	53561000	53586000	23
chr19	9515400	9540400	22
chr13	99693000	99718000	10
chr1	169656600	169681600	4
chr16	57055600	57080600	3
chr19	57044600	57069600	1
chr15	81584000	81609000	13
chr19	12284200	12309200	22
chr19	58003600	58028600	1
chr17	75432200	75457200	3
chr19	20818400	20843400	4
chr19	37860800	37885800	1
chr19	38122800	38147800	1
chr12	9801800	9826800	9
chr19	19772000	19797000	4
chr19	12628800	12653800	20
chr10	11201400	11226400	9
chr16	68094800	68119800	1
