chr5	141421233	141421433	14	7.85492	1	(14,14)	7.64493	1	19.4589	0
chr1	230869054	230869254	14	7.75129	1	(3,3)	6.12933	-1	19.4235	0
chr19	13013186	13013386	14	11.1294	1	(14,14)	11.4956	1	19.2695	0
chr5	141413233	141413433	14	7.76676	1	(14,14)	6.61689	1	19.1659	0
chr3	134363958	134364158	4	6.59753	1	(4,4)	4.33531	1	18.9759	0
chr5	132489108	132489308	8	7.66076	1	(8,8)	6.6954	1	18.8952	0
chr6	31355223	31355423	8	9.08354	1	(8,8)	10.1436	1	18.7764	0
chr6	31270823	31271023	8	7.97862	1	(8,8)	7.81122	1	18.7477	0
chr7	116525746	116525946	14	9.65099	1	(14,14)	11.2244	1	18.7178	0
chr6	30491623	30491823	8	8.46736	1	(8,8)	7.81122	1	18.6862	0
chr1	148844783	148844983	14	8.14366	1	(14,14)	10.5312	1	18.5225	0
chr12	49094217	49094417	15	8.04434	1	(15,15)	8.23227	1	18.5127	0
chr1	225652298	225652498	14	9.05569	1	(14,14)	7.71164	1	18.4903	0
chr6	36597423	36597623	8	7.91595	1	(8,8)	9.69221	1	18.4714	0
chr19	47418743	47418943	15	9.21347	1	(15,15)	8.40687	1	18.4174	0
chr14	21070841	21071041	14	9.2492	1	(14,14)	7.71164	1	18.3819	0
chr4	168832449	168832649	14	9.15721	1	(14,14)	8.85818	1	18.371	0
chr5	141417833	141418033	16	5.09879	1	(14,16)	5.23208	1	18.3599	0
chr2	136115430	136115630	8	10.841	1	(8,8)	10.4808	1	18.3369	0
chr19	49150343	49150543	14	9.89528	1	(14,14)	8.88347	1	18.3194	0
chr11	102110469	102110669	2	7.36492	1	(1,1)	6.79495	-1	18.3169	0
chr11	27472253	27472453	2	9.91178	1	(2,2)	11.0736	1	18.3117	0
chr19	2291201	2291401	4	8.30174	1	(4,4)	8.18428	1	18.2909	0
chr1	213988057	213988257	14	10.5151	1	(14,14)	10.1459	1	18.2602	0
chr22	37562193	37562393	15	8.86224	1	(15,15)	8.40514	1	18.2213	0
chr3	135965758	135965958	2	8.55336	1	(2,2)	7.52898	1	18.2098	0
chr5	115169303	115169503	14	9.78169	1	(14,14)	11.2244	1	18.2021	0
chr17	38749547	38749747	14	10.2082	1	(14,14)	10.1415	1	18.1778	0
chr2	46298261	46298461	14	8.41174	1	(14,14)	9.7404	1	18.1774	0
chr2	215435677	215435877	14	9.89692	1	(14,14)	10.1207	1	18.1725	0
