chr2	132267600	132267800	11	9.35317	1	(8,11)	6.07388	1	15.8763
chr13	27459400	27459600	11	8.55906	1	(8,11)	6.33336	1	15.7477
chr1	121742400	121742600	11	9.07469	1	(11,11)	4.68428	1	15.6914
chr17	43323000	43323200	11	6.44243	1	(8,11)	3.07123	1	15.6828
chr6	58451000	58451200	11	6.85532	1	(8,11)	6.18515	1	15.6583
chr6	58451400	58451600	8	6.50521	1	(8,11)	5.02378	1	15.6522
chr6	58452200	58452400	11	7.94287	1	(8,11)	7.43003	1	15.6449
chr8	69690000	69690200	11	9.98804	1	(8,11)	7.05707	1	15.5976
chr17	32822400	32822600	8	5.81733	1	(8,11)	4.84773	1	15.5962
chr17	32822600	32822800	11	6.65055	1	(8,11)	5.61001	1	15.5911
chrX	137438000	137438200	11	9.52106	1	(11,11)	5.46446	1	15.5777
chr5	71850800	71851000	11	9.52964	1	(8,11)	8.10277	1	15.5521
chr10	96801400	96801600	11	8.67852	1	(8,11)	7.00542	1	15.5194
chr1	91387200	91387400	11	10.5706	1	(8,11)	7.45845	1	15.5074
chr16	34154800	34155000	11	6.91971	1	(8,11)	5.77288	1	15.4843
chr2	132269400	132269600	11	7.88857	1	(8,11)	6.44697	1	15.445
chr12	20551400	20551600	11	9.05155	1	(8,11)	8.30387	1	15.4373
chr17	43304600	43304800	8	7.37052	1	(8,11)	6.59011	1	15.348
chr21	8986600	8986800	11	5.88557	1	(8,11)	4.78463	1	15.3415
chr21	8986800	8987000	8	5.38331	1	(8,11)	3.70631	1	15.312
chr20	49281000	49281200	3	8.29133	1	(3,8)	8.17156	1	15.3037
chr12	127166000	127166200	8	6.15259	1	(8,11)	4.8943	1	15.3004
chrX	109054400	109054600	11	6.7609	1	(8,11)	6.41815	1	15.2773
chr2	132271800	132272000	8	7.00393	1	(8,12)	4.98647	1	15.239
chr16	14486800	14487000	11	8.32792	1	(8,11)	8.485	1	15.2348
chr21	8988400	8988600	11	8.06604	1	(8,11)	8.14815	1	15.1654
chr21	8987000	8987200	11	5.85587	1	(8,11)	4.95107	1	15.1598
chr12	127165800	127166000	11	7.76551	1	(8,11)	7.08025	1	15.1553
chr14	87771200	87771400	11	8.28403	1	(8,11)	7.54392	1	15.1475
chr17	35151000	35151200	11	8.64235	1	(8,11)	7.3808	1	15.1394
chr16	14487000	14487200	8	6.39061	1	(8,11)	6.0216	1	15.1035
chr2	132269000	132269200	8	5.94485	1	(8,11)	3.53671	1	15.096
chr9	76571600	76571800	11	7.66674	1	(8,11)	6.924	1	15.0918
chr4	79353200	79353400	8	6.33932	1	(8,11)	5.48881	1	15.0818
chr20	26209200	26209400	11	9.25306	1	(11,11)	5.46599	1	15.0815
chr9	63818400	63818600	8	5.8809	1	(8,10)	4.52229	1	15.0515
chr16	34155000	34155200	8	5.72158	1	(8,11)	4.96026	1	15.0228
chr12	127166200	127166400	11	7.20839	1	(8,11)	6.19359	1	15.0115
chr12	34219400	34219600	11	6.51321	1	(8,11)	6.09498	1	14.9725
chr21	8987200	8987400	8	5.21706	1	(8,11)	3.34486	1	14.9009
chr2	132257600	132257800	8	6.37239	1	(8,11)	5.87173	1	14.8469
chr19	58229600	58229800	8	6.15668	1	(3,8)	4.75428	1	14.8205
chr9	63818000	63818200	10	5.07426	1	(8,10)	3.81913	1	14.818
chr20	26208000	26208200	11	8.23977	1	(11,11)	4.42034	1	14.7461
chr8	81842200	81842400	11	12.0593	1	(11,11)	9.78496	1	14.7182
chr19	35575600	35575800	8	6.90353	1	(8,11)	7.12625	1	14.6812
chr2	229180600	229180800	11	6.58592	1	(8,11)	6.9355	1	14.6612
chr9	63816600	63816800	11	6.45716	1	(8,11)	3.32728	1	14.6483
chr3	75669000	75669200	8	6.22919	1	(8,10)	4.27464	1	14.637
chr4	75886000	75886200	8	4.30536	1	(8,11)	2.62205	1	14.6252
chr2	132266000	132266200	8	6.7815	1	(8,12)	3.07317	1	14.6231
chr7	130733400	130733600	10	4.83364	1	(8,10)	2.82044	1	14.5625
chr20	30376400	30376600	8	7.47662	1	(8,11)	5.31867	1	14.5594
chr17	47189000	47189200	11	7.46948	1	(11,11)	3.56882	1	14.5478
chr17	43388800	43389000	11	6.79971	1	(2,11)	4.34468	1	14.5224
