chr4	121993600	121993800	10	13.0919	1	(10,10)	12.3381	1	13.8457
chr20	47896800	47897000	3	7.91989	1	(3,8)	9.27424	1	13.8126
chr6	137365600	137365800	10	12.009	1	(10,10)	10.2652	1	13.8022
chr7	150268000	150268200	3	9.42083	1	(3,8)	7.61291	1	13.6424
chr7	150268200	150268400	8	7.25803	1	(3,8)	9.27424	1	13.5053
chr9	77112200	77112400	10	11.7611	1	(10,10)	10.2652	1	13.3186
chr20	47897200	47897400	8	7.83746	1	(3,8)	8.64855	1	13.1709
chr17	41466200	41466400	11	9.805	1	(11,11)	6.88384	1	12.9717
chr6	28555000	28555200	10	10.5355	1	(10,10)	8.39533	1	12.9128
chr2	133023800	133024000	12	6.93221	1	(8,12)	6.10005	1	12.8836
chr20	62642600	62642800	8	7.00017	1	(3,8)	7.61291	1	12.8439
chr2	133034600	133034800	11	8.16706	1	(8,11)	7.80633	1	12.843
chr17	41400200	41400400	11	8.16706	1	(8,11)	7.80633	1	12.843
chr17	41382000	41382200	11	7.39274	1	(8,11)	8.37587	1	12.8363
chr16	33959200	33959400	11	7.39274	1	(8,11)	8.37587	1	12.8363
chr11	33891400	33891600	10	10.5525	1	(10,10)	8.39533	1	12.826
chr2	230045400	230045600	11	8.9212	1	(8,11)	6.86427	1	12.7684
chr16	33955600	33955800	11	8.9212	1	(8,11)	6.86427	1	12.7684
chr14	88237800	88238000	11	8.9212	1	(8,11)	6.86427	1	12.7684
chr13	28033800	28034000	11	8.9212	1	(8,11)	6.86427	1	12.7684
chrX	61717800	61718000	11	6.59102	1	(8,11)	8.56638	1	12.7441
chr18	50319000	50319200	11	6.59102	1	(8,11)	8.56638	1	12.7441
chr17	33478200	33478400	11	6.59102	1	(8,11)	8.56638	1	12.7441
chr1	156186200	156186400	11	6.59102	1	(8,11)	8.56638	1	12.7441
chr19	7515600	7515800	3	6.41159	1	(3,8)	6.5872	1	12.7294
chr18	18518400	18518600	8	9.05291	1	(8,10)	6.63201	1	12.6885
chr4	80274600	80274800	11	8.11984	1	(8,11)	6.11771	1	12.6665
chr9	102587200	102587400	11	10.5153	1	(11,11)	8.45138	1	12.6436
chr2	119600000	119600200	10	9.43917	1	(10,10)	6.72574	1	12.6303
chr8	70602400	70602600	11	9.66503	1	(11,11)	6.88384	1	12.6208
chr5	71146800	71147000	11	9.66503	1	(11,11)	6.88384	1	12.6208
chr21	9827400	9827600	11	9.66503	1	(11,11)	6.88384	1	12.6208
chr2	133029200	133029400	11	9.66503	1	(11,11)	6.88384	1	12.6208
chr2	133023400	133023600	11	9.66503	1	(11,11)	6.88384	1	12.6208
chr19	58259800	58260000	8	7.62586	1	(3,8)	6.79149	1	12.6032
chr19	35452800	35453000	8	7.62586	1	(3,8)	6.79149	1	12.6032
chr1	121484200	121484400	11	9.65897	1	(11,11)	6.88384	1	12.5907
chr11	107462000	107462200	10	10.3746	1	(10,10)	8.39533	1	12.582
chr7	116166200	116166400	10	10.385	1	(10,10)	8.39533	1	12.5795
chr2	133017200	133017400	8	6.80885	1	(8,11)	8.37587	1	12.5652
chr11	85195000	85195200	8	6.80885	1	(8,11)	8.37587	1	12.5652
chr11	54890800	54891000	11	6.63207	1	(8,11)	4.64666	1	12.5094
chr2	133013000	133013200	8	7.6289	1	(8,13)	6.6081	1	12.4753
chr17	45213600	45213800	8	7.6289	1	(8,13)	6.6081	1	12.4753
chr2	232544200	232544400	11	7.86055	1	(8,11)	6.11771	1	12.4694
chrX	108297800	108298000	11	7.85952	1	(8,11)	6.11771	1	12.4651
chr9	67320600	67320800	11	6.56284	1	(8,11)	5.93214	1	12.4416
chr10	98561400	98561600	11	10.4135	1	(11,11)	8.45138	1	12.4164
chr8	43093000	43093200	11	7.01114	1	(8,11)	6.86427	1	12.3963
chr4	80273600	80273800	11	7.01114	1	(8,11)	6.86427	1	12.3963
chr11	46939800	46940000	10	10.3394	1	(10,10)	8.39533	1	12.3937
chr1	111507200	111507400	8	7.67196	1	(2,8)	8.31756	1	12.3791
chr1	156186400	156186600	8	6.07275	1	(8,11)	7.23997	1	12.378
chrX	106958200	106958400	3	12.3694	1	(3,3)	12.3694	1	12.3694
chr8	126959600	126959800	3	12.3694	1	(3,3)	12.3694	1	12.3694
chr7	5568600	5568800	3	12.3694	1	(3,3)	12.3694	1	12.3694
chr7	26237000	26237200	3	12.3694	1	(3,3)	12.3694	1	12.3694
chr7	150441200	150441400	3	12.3694	1	(3,3)	12.3694	1	12.3694
chr7	150218400	150218600	3	12.3694	1	(3,3)	12.3694	1	12.3694
chr7	142499600	142499800	3	12.3694	1	(3,3)	12.3694	1	12.3694
chr6	89793200	89793400	3	12.3694	1	(3,3)	12.3694	1	12.3694
chr6	74229000	74229200	3	12.3694	1	(3,3)	12.3694	1	12.3694
chr6	37142400	37142600	3	12.3694	1	(3,3)	12.3694	1	12.3694
chr6	36568000	36568200	3	12.3694	1	(3,3)	12.3694	1	12.3694
chr6	32942600	32942800	3	12.3694	1	(3,3)	12.3694	1	12.3694
chr6	32810200	32810400	3	12.3694	1	(3,3)	12.3694	1	12.3694
chr6	31323600	31323800	3	12.3694	1	(3,3)	12.3694	1	12.3694
chr6	31238600	31238800	3	12.3694	1	(3,3)	12.3694	1	12.3694
