chr1	151887200	151927800	20
chr19	56438000	56478800	20
chr19	56440600	56481600	20
chr19	56450200	56490800	20
chr19	56498400	56540200	20
chr19	57732200	57776000	20
chr19	57729000	57771200	20
chr19	57699400	57743600	20
chr19	57855400	57895800	20
chr19	57856600	57897800	20
chr19	57905600	57947800	20
chr19	57852000	57894800	20
chr19	57758200	57801000	20
chr19	57766000	57807400	20
chr19	56428400	56469200	20
chr19	57840000	57881600	20
chr19	57848000	57888600	20
chr19	57680200	57723200	20
chr19	57568000	57611800	20
chr19	57583600	57623800	20
chr19	57584800	57628200	20
chr19	57664200	57710200	20
chr19	57596200	57644800	20
chr19	57616400	57658000	20
chr19	57618600	57659200	20
chr19	57619600	57663400	20
chr19	55083200	55123800	20
chr18	50957000	50997600	20
chr18	50886600	50927200	20
chr19	57846000	57887000	20
chr18	48651200	48691800	20
chr19	56401000	56443800	20
chr19	56520400	56561600	20
chr19	56581600	56622000	20
chr19	56583000	56623400	20
chr19	56584400	56626000	20
chr19	56591800	56632000	20
chr19	56593000	56633400	20
chr19	56548600	56591400	20
chr19	56553200	56598200	20
chr19	57472400	57513200	20
chr19	57473400	57513600	20
chr19	57486000	57527800	20
chr19	57488200	57528400	20
chr19	57493000	57533600	20
chr19	57556200	57596400	20
chr19	56527000	56571600	20
chr19	57556600	57597200	20
chr19	56601000	56645200	20
chr19	57425200	57465400	20
chr19	57446600	57487000	20
chr19	57452600	57495600	20
chr19	56533200	56575200	20
chr19	56388400	56430200	20
chr19	56391800	56434800	20
chr19	56395200	56435400	20
chr19	56386800	56427600	20
chr19	56353400	56398200	20
chr19	56358600	56398800	20
chr19	56378800	56419600	20
chr19	56396600	56438000	20
chr19	56597600	56638600	20
chr19	58179400	58219600	20
chr18	47837600	47879000	20
chr17	15691400	15731800	20
chr4	107686600	107727400	20
chr4	99000600	99041600	20
chr3	113985600	114025800	20
chr3	44541800	44582400	20
chr3	44574200	44614600	20
chr3	44548800	44591400	20
chr3	44478800	44522600	20
chr3	43316200	43356600	20
chr3	44477000	44518000	20
chr3	44440600	44481600	20
chr3	44427000	44468200	20
chr3	43317400	43359400	20
chr3	45462600	45503200	20
chr4	106142600	106182800	20
chr3	44816600	44857000	20
chr3	44737000	44777800	20
chr3	44711400	44755000	20
chr3	44619600	44663800	20
chr3	44699600	44742600	20
chr3	44697600	44738400	20
chr3	44637600	44680800	20
chr3	42893000	42935400	20
chr2	95128800	95176000	20
chr2	95160800	95202200	20
chr2	95189200	95229800	20
chr2	95190600	95235800	20
chr2	32545600	32586400	20
chr1	155451400	155492000	20
chr3	44752600	44793000	20
chr17	16094600	16135400	20
chr4	106070000	106111600	20
chr6	42413800	42454400	20
chr17	18648000	18688600	20
chr17	32147400	32188200	20
chr17	31503800	31544000	20
